N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,e4,e2e4,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,The solid Caro-Kann Defense
2,c6,c7c6,rnbqkbnr/pp1ppppp/2p5/8/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,The solid Caro-Kann Defense
3,f4,f2f4,rnbqkbnr/pp1ppppp/2p5/8/4PP2/8/PPPP2PP/RNBQKBNR b KQkq - 0 2,? weak
4,d5,d7d5,rnbqkbnr/pp2pppp/2p5/3p4/4PP2/8/PPPP2PP/RNBQKBNR w KQkq - 0 3,White now has a hole on e4.
5,exd5,e4d5,rnbqkbnr/pp2pppp/2p5/3P4/5P2/8/PPPP2PP/RNBQKBNR b KQkq - 0 3,White now has a hole on e4.
6,cxd5,c6d5,rnbqkbnr/pp2pppp/8/3p4/5P2/8/PPPP2PP/RNBQKBNR w KQkq - 0 4,White now has a hole on e4.
7,d4,d2d4,rnbqkbnr/pp2pppp/8/3p4/3P1P2/8/PPP3PP/RNBQKBNR b KQkq - 0 4,White now has a hole on e4.
8,Bf5,c8f5,rn1qkbnr/pp2pppp/8/3p1b2/3P1P2/8/PPP3PP/RNBQKBNR w KQkq - 1 5,This exchange is advantageous for Black. White's e5 knight was better than Black's c6 knight.
9,Nf3,g1f3,rn1qkbnr/pp2pppp/8/3p1b2/3P1P2/5N2/PPP3PP/RNBQKB1R b KQkq - 2 5,This exchange is advantageous for Black. White's e5 knight was better than Black's c6 knight.
10,Nf6,g8f6,rn1qkb1r/pp2pppp/5n2/3p1b2/3P1P2/5N2/PPP3PP/RNBQKB1R w KQkq - 3 6,This exchange is advantageous for Black. White's e5 knight was better than Black's c6 knight.
11,Bd3,f1d3,rn1qkb1r/pp2pppp/5n2/3p1b2/3P1P2/3B1N2/PPP3PP/RNBQK2R b KQkq - 4 6,This exchange is advantageous for Black. White's e5 knight was better than Black's c6 knight.
12,Qd7,d8d7,rn2kb1r/pp1qpppp/5n2/3p1b2/3P1P2/3B1N2/PPP3PP/RNBQK2R w KQkq - 5 7,This exchange is advantageous for Black. White's e5 knight was better than Black's c6 knight.
13,O-O,e1g1,rn2kb1r/pp1qpppp/5n2/3p1b2/3P1P2/3B1N2/PPP3PP/RNBQ1RK1 b kq - 6 7,This exchange is advantageous for Black. White's e5 knight was better than Black's c6 knight.
14,Nc6,b8c6,r3kb1r/pp1qpppp/2n2n2/3p1b2/3P1P2/3B1N2/PPP3PP/RNBQ1RK1 w kq - 7 8,This exchange is advantageous for Black. White's e5 knight was better than Black's c6 knight.
15,Ne5,f3e5,r3kb1r/pp1qpppp/2n2n2/3pNb2/3P1P2/3B4/PPP3PP/RNBQ1RK1 b kq - 8 8,This exchange is advantageous for Black. White's e5 knight was better than Black's c6 knight.
16,Qc8,d7c8,r1q1kb1r/pp2pppp/2n2n2/3pNb2/3P1P2/3B4/PPP3PP/RNBQ1RK1 w kq - 9 9,This exchange is advantageous for Black. White's e5 knight was better than Black's c6 knight.
17,c3,c2c3,r1q1kb1r/pp2pppp/2n2n2/3pNb2/3P1P2/2PB4/PP4PP/RNBQ1RK1 b kq - 0 9,This exchange is advantageous for Black. White's e5 knight was better than Black's c6 knight.
18,g6,g7g6,r1q1kb1r/pp2pp1p/2n2np1/3pNb2/3P1P2/2PB4/PP4PP/RNBQ1RK1 w kq - 0 10,This exchange is advantageous for Black. White's e5 knight was better than Black's c6 knight.
19,Nxc6,e5c6,r1q1kb1r/pp2pp1p/2N2np1/3p1b2/3P1P2/2PB4/PP4PP/RNBQ1RK1 b kq - 0 10,This exchange is advantageous for Black. White's e5 knight was better than Black's c6 knight.
20,bxc6,b7c6,r1q1kb1r/p3pp1p/2p2np1/3p1b2/3P1P2/2PB4/PP4PP/RNBQ1RK1 w kq - 0 11,"If White exchanges bishops now, Black gets an open g-file for attack."
21,Qc2,d1c2,r1q1kb1r/p3pp1p/2p2np1/3p1b2/3P1P2/2PB4/PPQ3PP/RNB2RK1 b kq - 1 11,"If White exchanges bishops now, Black gets an open g-file for attack."
22,e6,e7e6,r1q1kb1r/p4p1p/2p1pnp1/3p1b2/3P1P2/2PB4/PPQ3PP/RNB2RK1 w kq - 0 12,"If White exchanges bishops now, Black gets an open g-file for attack."
23,Nd2,b1d2,r1q1kb1r/p4p1p/2p1pnp1/3p1b2/3P1P2/2PB4/PPQN2PP/R1B2RK1 b kq - 1 12,White moves his other knight to e5.
24,Bd6,f8d6,r1q1k2r/p4p1p/2pbpnp1/3p1b2/3P1P2/2PB4/PPQN2PP/R1B2RK1 w kq - 2 13,White moves his other knight to e5.
25,Nf3,d2f3,r1q1k2r/p4p1p/2pbpnp1/3p1b2/3P1P2/2PB1N2/PPQ3PP/R1B2RK1 b kq - 3 13,White moves his other knight to e5.
26,Ne4,f6e4,r1q1k2r/p4p1p/2pbp1p1/3p1b2/3PnP2/2PB1N2/PPQ3PP/R1B2RK1 w kq - 4 14,"Unfortunately for white, the knight won't be able to remain on e5."
27,Ne5,f3e5,r1q1k2r/p4p1p/2pbp1p1/3pNb2/3PnP2/2PB4/PPQ3PP/R1B2RK1 b kq - 5 14,Black does not fear Nh4. Simply Rg8 gives Black a strong attack if White decides to exchange knight for bishop.
28,f6,f7f6,r1q1k2r/p6p/2pbppp1/3pNb2/3PnP2/2PB4/PPQ3PP/R1B2RK1 w kq - 0 15,Black does not fear Nh4. Simply Rg8 gives Black a strong attack if White decides to exchange knight for bishop.
29,Nf3,e5f3,r1q1k2r/p6p/2pbppp1/3p1b2/3PnP2/2PB1N2/PPQ3PP/R1B2RK1 b kq - 1 15,Black does not fear Nh4. Simply Rg8 gives Black a strong attack if White decides to exchange knight for bishop.
30,h6,h7h6,r1q1k2r/p7/2pbpppp/3p1b2/3PnP2/2PB1N2/PPQ3PP/R1B2RK1 w kq - 0 16,Black does not fear Nh4. Simply Rg8 gives Black a strong attack if White decides to exchange knight for bishop.
31,Be3,c1e3,r1q1k2r/p7/2pbpppp/3p1b2/3PnP2/2PBBN2/PPQ3PP/R4RK1 b kq - 1 16,"All of Black's minor pieces are ""bad."""
32,g5,g6g5,r1q1k2r/p7/2pbpp1p/3p1bp1/3PnP2/2PBBN2/PPQ3PP/R4RK1 w kq - 0 17,"All of Black's minor pieces are ""bad."""
33,fxg5,f4g5,r1q1k2r/p7/2pbpp1p/3p1bP1/3Pn3/2PBBN2/PPQ3PP/R4RK1 b kq - 0 17,White exchanges but blundered in the process.
34,hxg5,h6g5,r1q1k2r/p7/2pbpp2/3p1bp1/3Pn3/2PBBN2/PPQ3PP/R4RK1 w kq - 0 18,White exchanges but blundered in the process.
35,Bxe4,d3e4,r1q1k2r/p7/2pbpp2/3p1bp1/3PB3/2P1BN2/PPQ3PP/R4RK1 b kq - 0 18,White exchanges but blundered in the process.
36,dxe4,d5e4,r1q1k2r/p7/2pbpp2/5bp1/3Pp3/2P1BN2/PPQ3PP/R4RK1 w kq - 0 19,White exchanges but blundered in the process.
37,Nxg5,f3g5,r1q1k2r/p7/2pbpp2/5bN1/3Pp3/2P1B3/PPQ3PP/R4RK1 b kq - 0 19,White gets no compensation for this sacrifice.
38,fxg5,f6g5,r1q1k2r/p7/2pbp3/5bp1/3Pp3/2P1B3/PPQ3PP/R4RK1 w kq - 0 20,Now White's king is busted.
39,Bxg5,e3g5,r1q1k2r/p7/2pbp3/5bB1/3Pp3/2P5/PPQ3PP/R4RK1 b kq - 0 20,Now White's king is busted.
40,Bxh2+,d6h2,r1q1k2r/p7/2p1p3/5bB1/3Pp3/2P5/PPQ3Pb/R4RK1 w kq - 0 21,Now White's king is busted.
41,Kf2,g1f2,r1q1k2r/p7/2p1p3/5bB1/3Pp3/2P5/PPQ2KPb/R4R2 b kq - 1 21,A blunder. The position was untenable for White anyways.
42,Qc7,c8c7,r3k2r/p1q5/2p1p3/5bB1/3Pp3/2P5/PPQ2KPb/R4R2 w kq - 2 22,A blunder. The position was untenable for White anyways.
43,Ke2,f2e2,r3k2r/p1q5/2p1p3/5bB1/3Pp3/2P5/PPQ1K1Pb/R4R2 b kq - 3 22,A blunder. The position was untenable for White anyways.
44,Qg3,c7g3,r3k2r/p7/2p1p3/5bB1/3Pp3/2P3q1/PPQ1K1Pb/R4R2 w kq - 4 23,A blunder. The position was untenable for White anyways.
45,Bf4,g5f4,r3k2r/p7/2p1p3/5b2/3PpB2/2P3q1/PPQ1K1Pb/R4R2 b kq - 5 23,A blunder. The position was untenable for White anyways.
46,Qxg2+,g3g2,r3k2r/p7/2p1p3/5b2/3PpB2/2P5/PPQ1K1qb/R4R2 w kq - 0 24,White is losing huge material here.
