N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,Nf3,g1f3,rnbqkbnr/pppppppp/8/8/8/5N2/PPPPPPPP/RNBQKB1R b KQkq - 1 1,A good move here would be e6. His bishop is pretty well bamboozled without an attack on e6 from somewhere else.
2,c5,c7c5,rnbqkbnr/pp1ppppp/8/2p5/8/5N2/PPPPPPPP/RNBQKB1R w KQkq - 0 2,A good move here would be e6. His bishop is pretty well bamboozled without an attack on e6 from somewhere else.
3,e4,e2e4,rnbqkbnr/pp1ppppp/8/2p5/4P3/5N2/PPPP1PPP/RNBQKB1R b KQkq - 0 2,A good move here would be e6. His bishop is pretty well bamboozled without an attack on e6 from somewhere else.
4,d6,d7d6,rnbqkbnr/pp2pppp/3p4/2p5/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 0 3,A good move here would be e6. His bishop is pretty well bamboozled without an attack on e6 from somewhere else.
5,Bb5+,f1b5,rnbqkbnr/pp2pppp/3p4/1Bp5/4P3/5N2/PPPP1PPP/RNBQK2R b KQkq - 1 3,A good move here would be e6. His bishop is pretty well bamboozled without an attack on e6 from somewhere else.
6,Bd7,c8d7,rn1qkbnr/pp1bpppp/3p4/1Bp5/4P3/5N2/PPPP1PPP/RNBQK2R w KQkq - 2 4,A good move here would be e6. His bishop is pretty well bamboozled without an attack on e6 from somewhere else.
7,Bd3,b5d3,rn1qkbnr/pp1bpppp/3p4/2p5/4P3/3B1N2/PPPP1PPP/RNBQK2R b KQkq - 3 4,A good move here would be e6. His bishop is pretty well bamboozled without an attack on e6 from somewhere else.
8,Nc6,b8c6,r2qkbnr/pp1bpppp/2np4/2p5/4P3/3B1N2/PPPP1PPP/RNBQK2R w KQkq - 4 5,A good move here would be e6. His bishop is pretty well bamboozled without an attack on e6 from somewhere else.
9,Nc3,b1c3,r2qkbnr/pp1bpppp/2np4/2p5/4P3/2NB1N2/PPPP1PPP/R1BQK2R b KQkq - 5 5,A good move here would be e6. His bishop is pretty well bamboozled without an attack on e6 from somewhere else.
10,g6,g7g6,r2qkbnr/pp1bpp1p/2np2p1/2p5/4P3/2NB1N2/PPPP1PPP/R1BQK2R w KQkq - 0 6,A good move here would be e6. His bishop is pretty well bamboozled without an attack on e6 from somewhere else.
11,O-O,e1g1,r2qkbnr/pp1bpp1p/2np2p1/2p5/4P3/2NB1N2/PPPP1PPP/R1BQ1RK1 b kq - 1 6,A good move here would be e6. His bishop is pretty well bamboozled without an attack on e6 from somewhere else.
12,Bg7,f8g7,r2qk1nr/pp1bppbp/2np2p1/2p5/4P3/2NB1N2/PPPP1PPP/R1BQ1RK1 w kq - 2 7,A good move here would be e6. His bishop is pretty well bamboozled without an attack on e6 from somewhere else.
13,Bc4,d3c4,r2qk1nr/pp1bppbp/2np2p1/2p5/2B1P3/2N2N2/PPPP1PPP/R1BQ1RK1 b kq - 3 7,A good move here would be e6. His bishop is pretty well bamboozled without an attack on e6 from somewhere else.
14,Nf6,g8f6,r2qk2r/pp1bppbp/2np1np1/2p5/2B1P3/2N2N2/PPPP1PPP/R1BQ1RK1 w kq - 4 8,"Is ok. You're thinking, what if moves e5?"
15,d4,d2d4,r2qk2r/pp1bppbp/2np1np1/2p5/2BPP3/2N2N2/PPP2PPP/R1BQ1RK1 b kq - 0 8,"Take that pawn! What if he moves it again to d5? You have to move your knight, and you lose momentum."
16,O-O,e8g8,r2q1rk1/pp1bppbp/2np1np1/2p5/2BPP3/2N2N2/PPP2PPP/R1BQ1RK1 w - - 1 9,"You've blocked in your pawn on e7. Also, now his move to d6 captures a minor piece for him."
17,Ng5,f3g5,r2q1rk1/pp1bppbp/2np1np1/2p3N1/2BPP3/2N5/PPP2PPP/R1BQ1RK1 b - - 2 9,"You've blocked in your pawn on e7. Also, now his move to d6 captures a minor piece for him."
18,Be6,d7e6,r2q1rk1/pp2ppbp/2npbnp1/2p3N1/2BPP3/2N5/PPP2PPP/R1BQ1RK1 w - - 3 10,"You've blocked in your pawn on e7. Also, now his move to d6 captures a minor piece for him."
19,Bxe6,c4e6,r2q1rk1/pp2ppbp/2npBnp1/2p3N1/3PP3/2N5/PPP2PPP/R1BQ1RK1 b - - 0 10,"This move seems like a blunder. He took a minor piece, and you didn't take it back when you could. f7xe6"
20,Qb6,d8b6,r4rk1/pp2ppbp/1qnpBnp1/2p3N1/3PP3/2N5/PPP2PPP/R1BQ1RK1 w - - 1 11,"This move seems like a blunder. He took a minor piece, and you didn't take it back when you could. f7xe6"
21,Bf5,e6f5,r4rk1/pp2ppbp/1qnp1np1/2p2BN1/3PP3/2N5/PPP2PPP/R1BQ1RK1 b - - 2 11,This you should not have done. It's what he wanted you to do. You've broken your main defense piece of your castle.
22,gxf5,g6f5,r4rk1/pp2ppbp/1qnp1n2/2p2pN1/3PP3/2N5/PPP2PPP/R1BQ1RK1 w - - 0 12,This you should not have done. It's what he wanted you to do. You've broken your main defense piece of your castle.
23,exf5,e4f5,r4rk1/pp2ppbp/1qnp1n2/2p2PN1/3P4/2N5/PPP2PPP/R1BQ1RK1 b - - 0 12,"Take the knight with your pawn? f7xe6. But more important, move your king to h8, and slide your rook over to g8 to protect the column. But, the main mistakes were made earlier."
24,Bh6,g7h6,r4rk1/pp2pp1p/1qnp1n1b/2p2PN1/3P4/2N5/PPP2PPP/R1BQ1RK1 w - - 1 13,"Take the knight with your pawn? f7xe6. But more important, move your king to h8, and slide your rook over to g8 to protect the column. But, the main mistakes were made earlier."
25,Ne6,g5e6,r4rk1/pp2pp1p/1qnpNn1b/2p2P2/3P4/2N5/PPP2PPP/R1BQ1RK1 b - - 2 13,"Take the knight with your pawn? f7xe6. But more important, move your king to h8, and slide your rook over to g8 to protect the column. But, the main mistakes were made earlier."
26,Rfe8,f8e8,r3r1k1/pp2pp1p/1qnpNn1b/2p2P2/3P4/2N5/PPP2PPP/R1BQ1RK1 w - - 3 14,"Take the knight with your pawn? f7xe6. But more important, move your king to h8, and slide your rook over to g8 to protect the column. But, the main mistakes were made earlier."
27,Bxh6,c1h6,r3r1k1/pp2pp1p/1qnpNn1B/2p2P2/3P4/2N5/PPP2PPP/R2Q1RK1 b - - 0 14,And the end is inevitable.
28,Qxb2,b6b2,r3r1k1/pp2pp1p/2npNn1B/2p2P2/3P4/2N5/PqP2PPP/R2Q1RK1 w - - 0 15,And the end is inevitable.
29,Ne4,c3e4,r3r1k1/pp2pp1p/2npNn1B/2p2P2/3PN3/8/PqP2PPP/R2Q1RK1 b - - 1 15,
30,Nxe4,f6e4,r3r1k1/pp2pp1p/2npN2B/2p2P2/3Pn3/8/PqP2PPP/R2Q1RK1 w - - 0 16,
31,Qg4+,d1g4,r3r1k1/pp2pp1p/2npN2B/2p2P2/3Pn1Q1/8/PqP2PPP/R4RK1 b - - 1 16,
32,Kh8,g8h8,r3r2k/pp2pp1p/2npN2B/2p2P2/3Pn1Q1/8/PqP2PPP/R4RK1 w - - 2 17,
33,Qg7#,g4g7,r3r2k/pp2ppQp/2npN2B/2p2P2/3Pn3/8/PqP2PPP/R4RK1 b - - 3 17,
