N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,e4,e2e4,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,Where did I play well and where was I blundering?  From what move was I better?  If at all.
2,d5,d7d5,rnbqkbnr/ppp1pppp/8/3p4/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,"I was black and after whites move of e4 I went with d5, just to see what he would do I think.  I like to try things and its fun to make moves to get out of a situation but with 2 pawns not much damage here I think."
3,e5,e4e5,rnbqkbnr/ppp1pppp/8/3pP3/8/8/PPPP1PPP/RNBQKBNR b KQkq - 0 2,"So white never protected his pawn but pushed it up to e5, a bit previous ?  I also didn't protect but there was nothing attacking so I moved to c5."
4,c5,c7c5,rnbqkbnr/pp2pppp/8/2ppP3/8/8/PPPP1PPP/RNBQKBNR w KQkq - 0 3,"So white never protected his pawn but pushed it up to e5, a bit previous ?  I also didn't protect but there was nothing attacking so I moved to c5."
5,d4,d2d4,rnbqkbnr/pp2pppp/8/2ppP3/3P4/8/PPP2PPP/RNBQKBNR b KQkq - 0 3,White moved pawn to d4 and I took with my c5 pawn.
6,cxd4,c5d4,rnbqkbnr/pp2pppp/8/3pP3/3p4/8/PPP2PPP/RNBQKBNR w KQkq - 0 4,White moved pawn to d4 and I took with my c5 pawn.
7,Qxd4,d1d4,rnbqkbnr/pp2pppp/8/3pP3/3Q4/8/PPP2PPP/RNB1KBNR b KQkq - 0 4,White queen captured my pawn and is protecting e5 pawn.  I moved LB out to f5 attacking c2 and I maybe thought I might come out with my queen to b6 maybe.
8,Bf5,c8f5,rn1qkbnr/pp2pppp/8/3pPb2/3Q4/8/PPP2PPP/RNB1KBNR w KQkq - 1 5,White queen captured my pawn and is protecting e5 pawn.  I moved LB out to f5 attacking c2 and I maybe thought I might come out with my queen to b6 maybe.
9,Bb5+,f1b5,rn1qkbnr/pp2pppp/8/1B1pPb2/3Q4/8/PPP2PPP/RNB1K1NR b KQkq - 2 5,White moved LB to b5 and I brought out my knight to protect my king from check.  It is also attacking white's queen.
10,Nc6,b8c6,r2qkbnr/pp2pppp/2n5/1B1pPb2/3Q4/8/PPP2PPP/RNB1K1NR w KQkq - 3 6,White moved LB to b5 and I brought out my knight to protect my king from check.  It is also attacking white's queen.
11,Na3,b1a3,r2qkbnr/pp2pppp/2n5/1B1pPb2/3Q4/N7/PPP2PPP/R1B1K1NR b KQkq - 4 6,Next white moved his knight to a3 protecting the LB  at b5.  I am unable to take white's queen with the pin from white's LB.  I moved to attack the pawn at e5 with f6.
12,f6,f7f6,r2qkbnr/pp2p1pp/2n2p2/1B1pPb2/3Q4/N7/PPP2PPP/R1B1K1NR w KQkq - 0 7,Next white moved his knight to a3 protecting the LB  at b5.  I am unable to take white's queen with the pin from white's LB.  I moved to attack the pawn at e5 with f6.
13,exf6,e5f6,r2qkbnr/pp2p1pp/2n2P2/1B1p1b2/3Q4/N7/PPP2PPP/R1B1K1NR b KQkq - 0 7,White took my pawn at f6 and I retook with g7 pawn.
14,gxf6,g7f6,r2qkbnr/pp2p2p/2n2p2/1B1p1b2/3Q4/N7/PPP2PPP/R1B1K1NR w KQkq - 0 8,White took my pawn at f6 and I retook with g7 pawn.
15,Qc3,d4c3,r2qkbnr/pp2p2p/2n2p2/1B1p1b2/8/N1Q5/PPP2PPP/R1B1K1NR b KQkq - 1 8,White moved his queen back to c3 and I moved my queen to c7 to avoid taking the LB with my pawns should white take the knight at c6.
16,Qc7,d8c7,r3kbnr/ppq1p2p/2n2p2/1B1p1b2/8/N1Q5/PPP2PPP/R1B1K1NR w KQkq - 2 9,White moved his queen back to c3 and I moved my queen to c7 to avoid taking the LB with my pawns should white take the knight at c6.
17,g3,g2g3,r3kbnr/ppq1p2p/2n2p2/1B1p1b2/8/N1Q3P1/PPP2P1P/R1B1K1NR b KQkq - 0 9,Now white moved his pawn on the g file to g3 while leaving his king sat in the middle of the board.  Better would have been to develop a piece to enable him to castle.  I castled on the queen side.
18,O-O-O,e8c8,2kr1bnr/ppq1p2p/2n2p2/1B1p1b2/8/N1Q3P1/PPP2P1P/R1B1K1NR w KQ - 1 10,Now white moved his pawn on the g file to g3 while leaving his king sat in the middle of the board.  Better would have been to develop a piece to enable him to castle.  I castled on the queen side.
19,Bf4,c1f4,2kr1bnr/ppq1p2p/2n2p2/1B1p1b2/5B2/N1Q3P1/PPP2P1P/R3K1NR b KQ - 2 10,White developed his DB out to f4 so that was the plan with his previous move as he is now protected by the g3 pawn and is attacking my queen at c7.  I move my e pawn out to e5 to block the DB.
20,e5,e7e5,2kr1bnr/ppq4p/2n2p2/1B1ppb2/5B2/N1Q3P1/PPP2P1P/R3K1NR w KQ - 0 11,White developed his DB out to f4 so that was the plan with his previous move as he is now protected by the g3 pawn and is attacking my queen at c7.  I move my e pawn out to e5 to block the DB.
21,Bd2,f4d2,2kr1bnr/ppq4p/2n2p2/1B1ppb2/8/N1Q3P1/PPPB1P1P/R3K1NR b KQ - 1 11,White retreats his DB back to d2 and I develop my knight to e7 and now the knights are working together.  The g file is now part open for my rook to move across to.
22,Nge7,g8e7,2kr1b1r/ppq1n2p/2n2p2/1B1ppb2/8/N1Q3P1/PPPB1P1P/R3K1NR w KQ - 2 12,White retreats his DB back to d2 and I develop my knight to e7 and now the knights are working together.  The g file is now part open for my rook to move across to.
23,O-O-O,e1c1,2kr1b1r/ppq1n2p/2n2p2/1B1ppb2/8/N1Q3P1/PPPB1P1P/2KR2NR b - - 3 12,White now long castles and I move my c knight to d4 which leaves the queens facing each other on the c file and I am attacking the LB at b5.
24,Nd4,c6d4,2kr1b1r/ppq1n2p/5p2/1B1ppb2/3n4/N1Q3P1/PPPB1P1P/2KR2NR w - - 4 13,White now long castles and I move my c knight to d4 which leaves the queens facing each other on the c file and I am attacking the LB at b5.
25,Bf4,d2f4,2kr1b1r/ppq1n2p/5p2/1B1ppb2/3n1B2/N1Q3P1/PPP2P1P/2KR2NR b - - 5 13,White moves the DB to f4 allowing the rook to get active if required.  My knights still protect each other with the move of my e7 knight to c6.
26,Nec6,e7c6,2kr1b1r/ppq4p/2n2p2/1B1ppb2/3n1B2/N1Q3P1/PPP2P1P/2KR2NR w - - 6 14,White moves the DB to f4 allowing the rook to get active if required.  My knights still protect each other with the move of my e7 knight to c6.
