N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,e4,e2e4,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,Defensive opening.
2,e5,e7e5,rnbqkbnr/pppp1ppp/8/4p3/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,Defensive opening.
3,Nf3,g1f3,rnbqkbnr/pppp1ppp/8/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R b KQkq - 1 2,Defensive opening.
4,Nc6,b8c6,r1bqkbnr/pppp1ppp/2n5/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 2 3,Defensive opening.
5,Bc4,f1c4,r1bqkbnr/pppp1ppp/2n5/4p3/2B1P3/5N2/PPPP1PPP/RNBQK2R b KQkq - 3 3,Defensive opening.
6,Nh6,g8h6,r1bqkb1r/pppp1ppp/2n4n/4p3/2B1P3/5N2/PPPP1PPP/RNBQK2R w KQkq - 4 4,Defensive opening.
7,d4,d2d4,r1bqkb1r/pppp1ppp/2n4n/4p3/2BPP3/5N2/PPP2PPP/RNBQK2R b KQkq - 0 4,Defensive opening.
8,f6,f7f6,r1bqkb1r/pppp2pp/2n2p1n/4p3/2BPP3/5N2/PPP2PPP/RNBQK2R w KQkq - 0 5,Defensive opening.
9,h3,h2h3,r1bqkb1r/pppp2pp/2n2p1n/4p3/2BPP3/5N1P/PPP2PP1/RNBQK2R b KQkq - 0 5,Defensive opening.
10,d6,d7d6,r1bqkb1r/ppp3pp/2np1p1n/4p3/2BPP3/5N1P/PPP2PP1/RNBQK2R w KQkq - 0 6,Attempt to challenge bishop aggressively at possible cost of pawn but also likely it blocks off defense of knight.
11,O-O,e1g1,r1bqkb1r/ppp3pp/2np1p1n/4p3/2BPP3/5N1P/PPP2PP1/RNBQ1RK1 b kq - 1 6,Attempt to challenge bishop aggressively at possible cost of pawn but also likely it blocks off defense of knight.
12,a6,a7a6,r1bqkb1r/1pp3pp/p1np1p1n/4p3/2BPP3/5N1P/PPP2PP1/RNBQ1RK1 w kq - 0 7,Attempt to challenge bishop aggressively at possible cost of pawn but also likely it blocks off defense of knight.
13,Nc3,b1c3,r1bqkb1r/1pp3pp/p1np1p1n/4p3/2BPP3/2N2N1P/PPP2PP1/R1BQ1RK1 b kq - 1 7,Attempt to challenge bishop aggressively at possible cost of pawn but also likely it blocks off defense of knight.
14,b5,b7b5,r1bqkb1r/2p3pp/p1np1p1n/1p2p3/2BPP3/2N2N1P/PPP2PP1/R1BQ1RK1 w kq - 0 8,Attempt to challenge bishop aggressively at possible cost of pawn but also likely it blocks off defense of knight.
15,Bd5,c4d5,r1bqkb1r/2p3pp/p1np1p1n/1p1Bp3/3PP3/2N2N1P/PPP2PP1/R1BQ1RK1 b kq - 1 8,Attempt to challenge bishop aggressively at possible cost of pawn but also likely it blocks off defense of knight.
16,Bb7,c8b7,r2qkb1r/1bp3pp/p1np1p1n/1p1Bp3/3PP3/2N2N1P/PPP2PP1/R1BQ1RK1 w kq - 2 9,Attempt to challenge bishop aggressively at possible cost of pawn but also likely it blocks off defense of knight.
17,a3,a2a3,r2qkb1r/1bp3pp/p1np1p1n/1p1Bp3/3PP3/P1N2N1P/1PP2PP1/R1BQ1RK1 b kq - 0 9,Attempt to challenge bishop aggressively at possible cost of pawn but also likely it blocks off defense of knight.
18,Rb8,a8b8,1r1qkb1r/1bp3pp/p1np1p1n/1p1Bp3/3PP3/P1N2N1P/1PP2PP1/R1BQ1RK1 w k - 1 10,Attempt to challenge bishop aggressively at possible cost of pawn but also likely it blocks off defense of knight.
19,Be3,c1e3,1r1qkb1r/1bp3pp/p1np1p1n/1p1Bp3/3PP3/P1N1BN1P/1PP2PP1/R2Q1RK1 b k - 2 10,Attempt to challenge bishop aggressively at possible cost of pawn but also likely it blocks off defense of knight.
20,g5,g7g5,1r1qkb1r/1bp4p/p1np1p1n/1p1Bp1p1/3PP3/P1N1BN1P/1PP2PP1/R2Q1RK1 w k - 0 11,Attempt to challenge bishop aggressively at possible cost of pawn but also likely it blocks off defense of knight.
21,Qd2,d1d2,1r1qkb1r/1bp4p/p1np1p1n/1p1Bp1p1/3PP3/P1N1BN1P/1PPQ1PP1/R4RK1 b k - 1 11,Attempt to challenge bishop aggressively at possible cost of pawn but also likely it blocks off defense of knight.
22,f5,f6f5,1r1qkb1r/1bp4p/p1np3n/1p1Bppp1/3PP3/P1N1BN1P/1PPQ1PP1/R4RK1 w k - 0 12,Attempt to challenge bishop aggressively at possible cost of pawn but also likely it blocks off defense of knight.
23,Nxg5,f3g5,1r1qkb1r/1bp4p/p1np3n/1p1BppN1/3PP3/P1N1B2P/1PPQ1PP1/R4RK1 b k - 0 12,Probably should have taken the knight here.
24,f4,f5f4,1r1qkb1r/1bp4p/p1np3n/1p1Bp1N1/3PPp2/P1N1B2P/1PPQ1PP1/R4RK1 w k - 0 13,Probably should have taken the knight here.
25,dxe5,d4e5,1r1qkb1r/1bp4p/p1np3n/1p1BP1N1/4Pp2/P1N1B2P/1PPQ1PP1/R4RK1 b k - 0 13,Probably should have taken the knight here.
26,dxe5,d6e5,1r1qkb1r/1bp4p/p1n4n/1p1Bp1N1/4Pp2/P1N1B2P/1PPQ1PP1/R4RK1 w k - 0 14,good move putting pressure back on the queen.
27,Ne6,g5e6,1r1qkb1r/1bp4p/p1n1N2n/1p1Bp3/4Pp2/P1N1B2P/1PPQ1PP1/R4RK1 b k - 1 14,good move putting pressure back on the queen.
28,Qe7,d8e7,1r2kb1r/1bp1q2p/p1n1N2n/1p1Bp3/4Pp2/P1N1B2P/1PPQ1PP1/R4RK1 w k - 2 15,good move putting pressure back on the queen.
29,Bxf4,e3f4,1r2kb1r/1bp1q2p/p1n1N2n/1p1Bp3/4PB2/P1N4P/1PPQ1PP1/R4RK1 b k - 0 15,good move putting pressure back on the queen.
30,exf4,e5f4,1r2kb1r/1bp1q2p/p1n1N2n/1p1B4/4Pp2/P1N4P/1PPQ1PP1/R4RK1 w k - 0 16,good move putting pressure back on the queen.
31,Qxf4,d2f4,1r2kb1r/1bp1q2p/p1n1N2n/1p1B4/4PQ2/P1N4P/1PP2PP1/R4RK1 b k - 0 16,good move putting pressure back on the queen.
32,Rc8,b8c8,2r1kb1r/1bp1q2p/p1n1N2n/1p1B4/4PQ2/P1N4P/1PP2PP1/R4RK1 w k - 1 17,good move putting pressure back on the queen.
33,Nxf8,e6f8,2r1kN1r/1bp1q2p/p1n4n/1p1B4/4PQ2/P1N4P/1PP2PP1/R4RK1 b k - 0 17,good move putting pressure back on the queen.
34,Qxf8,e7f8,2r1kq1r/1bp4p/p1n4n/1p1B4/4PQ2/P1N4P/1PP2PP1/R4RK1 w k - 0 18,good move putting pressure back on the queen.
35,Qg5,f4g5,2r1kq1r/1bp4p/p1n4n/1p1B2Q1/4P3/P1N4P/1PP2PP1/R4RK1 b k - 1 18,good move putting pressure back on the queen.
36,Nf7,h6f7,2r1kq1r/1bp2n1p/p1n5/1p1B2Q1/4P3/P1N4P/1PP2PP1/R4RK1 w k - 2 19,good move putting pressure back on the queen.
37,Qe3,g5e3,2r1kq1r/1bp2n1p/p1n5/1p1B4/4P3/P1N1Q2P/1PP2PP1/R4RK1 b k - 3 19,huge blunder here
38,Ba8,b7a8,b1r1kq1r/2p2n1p/p1n5/1p1B4/4P3/P1N1Q2P/1PP2PP1/R4RK1 w k - 4 20,huge blunder here
39,a4,a3a4,b1r1kq1r/2p2n1p/p1n5/1p1B4/P3P3/2N1Q2P/1PP2PP1/R4RK1 b k - 0 20,huge blunder here
40,Nce5,c6e5,b1r1kq1r/2p2n1p/p7/1p1Bn3/P3P3/2N1Q2P/1PP2PP1/R4RK1 w k - 1 21,huge blunder here
41,axb5,a4b5,b1r1kq1r/2p2n1p/p7/1P1Bn3/4P3/2N1Q2P/1PP2PP1/R4RK1 b k - 0 21,huge blunder here
42,Bxd5,a8d5,2r1kq1r/2p2n1p/p7/1P1bn3/4P3/2N1Q2P/1PP2PP1/R4RK1 w k - 0 22,huge blunder here
43,exd5,e4d5,2r1kq1r/2p2n1p/p7/1P1Pn3/8/2N1Q2P/1PP2PP1/R4RK1 b k - 0 22,huge blunder here
44,axb5,a6b5,2r1kq1r/2p2n1p/8/1p1Pn3/8/2N1Q2P/1PP2PP1/R4RK1 w k - 0 23,huge blunder here
45,Nxb5,c3b5,2r1kq1r/2p2n1p/8/1N1Pn3/8/4Q2P/1PP2PP1/R4RK1 b k - 0 23,huge blunder here
46,Qb4,f8b4,2r1k2r/2p2n1p/8/1N1Pn3/1q6/4Q2P/1PP2PP1/R4RK1 w k - 1 24,huge blunder here
47,Na7,b5a7,2r1k2r/N1p2n1p/8/3Pn3/1q6/4Q2P/1PP2PP1/R4RK1 b k - 2 24,huge blunder here
48,Ra8,c8a8,r3k2r/N1p2n1p/8/3Pn3/1q6/4Q2P/1PP2PP1/R4RK1 w k - 3 25,huge blunder here
49,Nc6,a7c6,r3k2r/2p2n1p/2N5/3Pn3/1q6/4Q2P/1PP2PP1/R4RK1 b k - 4 25,huge blunder here
50,Rxa1,a8a1,4k2r/2p2n1p/2N5/3Pn3/1q6/4Q2P/1PP2PP1/r4RK1 w k - 0 26,huge blunder here
51,Nxb4,c6b4,4k2r/2p2n1p/8/3Pn3/1N6/4Q2P/1PP2PP1/r4RK1 b k - 0 26,moving rook so as to stand a chance of checking
52,Rxf1+,a1f1,4k2r/2p2n1p/8/3Pn3/1N6/4Q2P/1PP2PP1/5rK1 w k - 0 27,moving rook so as to stand a chance of checking
53,Kxf1,g1f1,4k2r/2p2n1p/8/3Pn3/1N6/4Q2P/1PP2PP1/5K2 b k - 0 27,moving rook so as to stand a chance of checking
54,O-O,e8g8,5rk1/2p2n1p/8/3Pn3/1N6/4Q2P/1PP2PP1/5K2 w - - 1 28,moving rook so as to stand a chance of checking
55,Qc5,e3c5,5rk1/2p2n1p/8/2QPn3/1N6/7P/1PP2PP1/5K2 b - - 2 28,moving rook so as to stand a chance of checking
56,Ra8,f8a8,r5k1/2p2n1p/8/2QPn3/1N6/7P/1PP2PP1/5K2 w - - 3 29,moving rook so as to stand a chance of checking
57,Qxc7,c5c7,r5k1/2Q2n1p/8/3Pn3/1N6/7P/1PP2PP1/5K2 b - - 0 29,retreat of knight seems defensive but actually repositioning for a last attempt at a sneak checkmate
58,Ng6,e5g6,r5k1/2Q2n1p/6n1/3P4/1N6/7P/1PP2PP1/5K2 w - - 1 30,retreat of knight seems defensive but actually repositioning for a last attempt at a sneak checkmate
59,d6,d5d6,r5k1/2Q2n1p/3P2n1/8/1N6/7P/1PP2PP1/5K2 b - - 0 30,innocuous enough if you ignore the rook
60,Nf4,g6f4,r5k1/2Q2n1p/3P4/8/1N3n2/7P/1PP2PP1/5K2 w - - 1 31,innocuous enough if you ignore the rook
61,g3,g2g3,r5k1/2Q2n1p/3P4/8/1N3n2/6PP/1PP2P2/5K2 b - - 0 31,unfortunately totally ineffectual
62,Ra1#,a8a1,6k1/2Q2n1p/3P4/8/1N3n2/6PP/1PP2P2/r4K2 w - - 1 32,a shock checkmate totally against the odds
