N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,e4,e2e4,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,"This game was a training match with a teammate of mine.  We both have room for improvement, so welcome any and all comments to help us all improve together."
2,e6,e7e6,rnbqkbnr/pppp1ppp/4p3/8/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,"French Defense.  Fairly common response to e4.  Another benefit of the French is that it precludes my favorite, King's Gambit."
3,d4,d2d4,rnbqkbnr/pppp1ppp/4p3/8/3PP3/8/PPP2PPP/RNBQKBNR b KQkq - 0 2,All book so far.
4,d5,d7d5,rnbqkbnr/ppp2ppp/4p3/3p4/3PP3/8/PPP2PPP/RNBQKBNR w KQkq - 0 3,All book so far.
5,Nd2,b1d2,rnbqkbnr/ppp2ppp/4p3/3p4/3PP3/8/PPPN1PPP/R1BQKBNR b KQkq - 1 3,"Protects e4 pawn, provides development of knight, and also allows an eventual c3 push to protect d4."
6,c5,c7c5,rnbqkbnr/pp3ppp/4p3/2pp4/3PP3/8/PPPN1PPP/R1BQKBNR w KQkq - 0 4,Great counterattack to the center and provide an obvious recapture point via Bxc5.
7,Ngf3,g1f3,rnbqkbnr/pp3ppp/4p3/2pp4/3PP3/5N2/PPPN1PPP/R1BQKB1R b KQkq - 1 4,Develops and links the remaining knight and provides protection for d4
8,cxd4,c5d4,rnbqkbnr/pp3ppp/4p3/3p4/3pP3/5N2/PPPN1PPP/R1BQKB1R w KQkq - 0 5,Resolving the center build up.
9,exd5,e4d5,rnbqkbnr/pp3ppp/4p3/3P4/3p4/5N2/PPPN1PPP/R1BQKB1R b KQkq - 0 5,Regaining pawn parity and offering some counterplay options and multiple paths for continuation.
10,Qxd5,d8d5,rnb1kbnr/pp3ppp/4p3/3q4/3p4/5N2/PPPN1PPP/R1BQKB1R w KQkq - 0 6,I think that this play is better than exd5
11,Bc4,f1c4,rnb1kbnr/pp3ppp/4p3/3q4/2Bp4/5N2/PPPN1PPP/R1BQK2R b KQkq - 1 6,Developing the bishop and threatening the queen.
12,Qd6,d5d6,rnb1kbnr/pp3ppp/3qp3/8/2Bp4/5N2/PPPN1PPP/R1BQK2R w KQkq - 2 7,The choices for where to put the queen are more numerous now.  I think Qd6 is the best play.  Another option worth considering is Qc5.
13,O-O,e1g1,rnb1kbnr/pp3ppp/3qp3/8/2Bp4/5N2/PPPN1PPP/R1BQ1RK1 b kq - 3 7,Prepping for a castle
14,Nf6,g8f6,rnb1kb1r/pp3ppp/3qpn2/8/2Bp4/5N2/PPPN1PPP/R1BQ1RK1 w kq - 4 8,Prepping for a castle
15,Nb3,d2b3,rnb1kb1r/pp3ppp/3qpn2/8/2Bp4/1N3N2/PPP2PPP/R1BQ1RK1 b kq - 5 8,Allowing space for DSB to develop and threatening recapture of d pawn.
16,Nc6,b8c6,r1b1kb1r/pp3ppp/2nqpn2/8/2Bp4/1N3N2/PPP2PPP/R1BQ1RK1 w kq - 6 9,Natural development and adding some protection to the d4 pawn.
17,Nfxd4,f3d4,r1b1kb1r/pp3ppp/2nqpn2/8/2BN4/1N6/PPP2PPP/R1BQ1RK1 b kq - 0 9,"There is always a consideration of which piece to use for capture when you have multiple options.  Of the two knights I like this one better, because I think it is more likely to cause Black to recapture with the knight."
18,Nxd4,c6d4,r1b1kb1r/pp3ppp/3qpn2/8/2Bn4/1N6/PPP2PPP/R1BQ1RK1 w kq - 0 10,Prepping for the castle
19,Nxd4,b3d4,r1b1kb1r/pp3ppp/3qpn2/8/2BN4/8/PPP2PPP/R1BQ1RK1 b kq - 0 10,Prepping for the castle
20,Be7,f8e7,r1b1k2r/pp2bppp/3qpn2/8/2BN4/8/PPP2PPP/R1BQ1RK1 w kq - 1 11,Prepping for the castle
21,c3,c2c3,r1b1k2r/pp2bppp/3qpn2/8/2BN4/2P5/PP3PPP/R1BQ1RK1 b kq - 0 11,Allowing some more mobility options for the queen.
22,O-O,e8g8,r1b2rk1/pp2bppp/3qpn2/8/2BN4/2P5/PP3PPP/R1BQ1RK1 w - - 1 12,Completing White's development.
23,Bg5,c1g5,r1b2rk1/pp2bppp/3qpn2/6B1/2BN4/2P5/PP3PPP/R2Q1RK1 b - - 2 12,Completing White's development.
24,Qc5,d6c5,r1b2rk1/pp2bppp/4pn2/2q3B1/2BN4/2P5/PP3PPP/R2Q1RK1 w - - 3 13,I might have considered Rd8 or Qc7 here.  Black threatens the bishop prompting action.
25,Bxf6,g5f6,r1b2rk1/pp2bppp/4pB2/2q5/2BN4/2P5/PP3PPP/R2Q1RK1 b - - 0 13,Adding some options for eventual Qc2 and/or Bh7+.  Note that threat of Bh7+ prevents loss of the c pawn.
26,Bxf6,e7f6,r1b2rk1/pp3ppp/4pb2/2q5/2BN4/2P5/PP3PPP/R2Q1RK1 w - - 0 14,Adding some options for eventual Qc2 and/or Bh7+.  Note that threat of Bh7+ prevents loss of the c pawn.
27,Bd3,c4d3,r1b2rk1/pp3ppp/4pb2/2q5/3N4/2PB4/PP3PPP/R2Q1RK1 b - - 1 14,Adding some options for eventual Qc2 and/or Bh7+.  Note that threat of Bh7+ prevents loss of the c pawn.
