N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,d4,d2d4,rnbqkbnr/pppppppp/8/8/3P4/8/PPP1PPPP/RNBQKBNR b KQkq - 0 1,"Weak move already, shutting the door for the queen's Bishop!"
2,Nf6,g8f6,rnbqkb1r/pppppppp/5n2/8/3P4/8/PPP1PPPP/RNBQKBNR w KQkq - 1 2,"Weak move already, shutting the door for the queen's Bishop!"
3,e3,e2e3,rnbqkb1r/pppppppp/5n2/8/3P4/4P3/PPP2PPP/RNBQKBNR b KQkq - 0 2,"Weak move already, shutting the door for the queen's Bishop!"
4,d5,d7d5,rnbqkb1r/ppp1pppp/5n2/3p4/3P4/4P3/PPP2PPP/RNBQKBNR w KQkq - 0 3,I thus can get rid of whether a centre pawn or the King's Bishop.
5,Bd3,f1d3,rnbqkb1r/ppp1pppp/5n2/3p4/3P4/3BP3/PPP2PPP/RNBQK1NR b KQkq - 1 3,I thus can get rid of whether a centre pawn or the King's Bishop.
6,c5,c7c5,rnbqkb1r/pp2pppp/5n2/2pp4/3P4/3BP3/PPP2PPP/RNBQK1NR w KQkq - 0 4,I thus can get rid of whether a centre pawn or the King's Bishop.
7,dxc5,d4c5,rnbqkb1r/pp2pppp/5n2/2Pp4/8/3BP3/PPP2PPP/RNBQK1NR b KQkq - 0 4,pawn's out the way
8,e5,e7e5,rnbqkb1r/pp3ppp/5n2/2Ppp3/8/3BP3/PPP2PPP/RNBQK1NR w KQkq - 0 5,centre's mine
9,Ne2,g1e2,rnbqkb1r/pp3ppp/5n2/2Ppp3/8/3BP3/PPP1NPPP/RNBQK2R b KQkq - 1 5,"want to castle as soon as possible, but this is leading into trouble."
10,Bxc5,f8c5,rnbqk2r/pp3ppp/5n2/2bpp3/8/3BP3/PPP1NPPP/RNBQK2R w KQkq - 0 6,griddy boy :)
11,O-O,e1g1,rnbqk2r/pp3ppp/5n2/2bpp3/8/3BP3/PPP1NPPP/RNBQ1RK1 b kq - 1 6,King's castled but the Queen's side is completely stuck.
12,O-O,e8g8,rnbq1rk1/pp3ppp/5n2/2bpp3/8/3BP3/PPP1NPPP/RNBQ1RK1 w - - 2 7,safety first.
13,c3,c2c3,rnbq1rk1/pp3ppp/5n2/2bpp3/8/2PBP3/PP2NPPP/RNBQ1RK1 b - - 0 7,"hmm, this is not helping the queen's side development. Where to put that knight now?"
14,Nc6,b8c6,r1bq1rk1/pp3ppp/2n2n2/2bpp3/8/2PBP3/PP2NPPP/RNBQ1RK1 w - - 1 8,just normal dvpt.
15,Bb5,d3b5,r1bq1rk1/pp3ppp/2n2n2/1Bbpp3/8/2P1P3/PP2NPPP/RNBQ1RK1 b - - 2 8,already the second time this bishop moved when 4 other pieces didn't !!!
16,a6,a7a6,r1bq1rk1/1p3ppp/p1n2n2/1Bbpp3/8/2P1P3/PP2NPPP/RNBQ1RK1 w - - 0 9,move again little bishop ;)
17,Ba4,b5a4,r1bq1rk1/1p3ppp/p1n2n2/2bpp3/B7/2P1P3/PP2NPPP/RNBQ1RK1 b - - 1 9,this is probably better than take.
18,Qc7,d8c7,r1b2rk1/1pq2ppp/p1n2n2/2bpp3/B7/2P1P3/PP2NPPP/RNBQ1RK1 w - - 2 10,"At that point. I know I have a winning position, but I'm not so sure about the ""how"". I need to keep a good position and even improve it."
19,Nd2,b1d2,r1b2rk1/1pq2ppp/p1n2n2/2bpp3/B7/2P1P3/PP1NNPPP/R1BQ1RK1 b - - 3 10,only move really.
20,Be6,c8e6,r4rk1/1pq2ppp/p1n1bn2/2bpp3/B7/2P1P3/PP1NNPPP/R1BQ1RK1 w - - 4 11,"link my rooks is my major idea here and I'm waiting for next move, probably Nf3"
21,Ng3,e2g3,r4rk1/1pq2ppp/p1n1bn2/2bpp3/B7/2P1P1N1/PP1N1PPP/R1BQ1RK1 b - - 5 11,unexpected move. This seems to leave the centre to me even more.
22,Rad8,a8d8,3r1rk1/1pq2ppp/p1n1bn2/2bpp3/B7/2P1P1N1/PP1N1PPP/R1BQ1RK1 w - - 6 12,so I take it.
23,Nf3,d2f3,3r1rk1/1pq2ppp/p1n1bn2/2bpp3/B7/2P1PNN1/PP3PPP/R1BQ1RK1 b - - 7 12,"Roque in line with the Queen, no more obstacle => Go !"
24,d4,d5d4,3r1rk1/1pq2ppp/p1n1bn2/2b1p3/B2p4/2P1PNN1/PP3PPP/R1BQ1RK1 w - - 0 13,Not enough white support here. Trouble !!!
25,cxd4,c3d4,3r1rk1/1pq2ppp/p1n1bn2/2b1p3/B2P4/4PNN1/PP3PPP/R1BQ1RK1 b - - 0 13,Not enough white support here. Trouble !!!
26,exd4,e5d4,3r1rk1/1pq2ppp/p1n1bn2/2b5/B2p4/4PNN1/PP3PPP/R1BQ1RK1 w - - 0 14,Not enough white support here. Trouble !!!
