N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,g3,g2g3,rnbqkbnr/pppppppp/8/8/8/6P1/PPPPPP1P/RNBQKBNR b KQkq - 0 1,"The uncommon line on Benko's opening. The fianchetto is very hypermodern, although I don't particularly like it."
2,e5,e7e5,rnbqkbnr/pppp1ppp/8/4p3/8/6P1/PPPPPP1P/RNBQKBNR w KQkq - 0 2,"The uncommon line on Benko's opening. The fianchetto is very hypermodern, although I don't particularly like it."
3,Bg2,f1g2,rnbqkbnr/pppp1ppp/8/4p3/8/6P1/PPPPPPBP/RNBQK1NR b KQkq - 1 2,"The uncommon line on Benko's opening. The fianchetto is very hypermodern, although I don't particularly like it."
4,d5,d7d5,rnbqkbnr/ppp2ppp/8/3pp3/8/6P1/PPPPPPBP/RNBQK1NR w KQkq - 0 3,Black has central control.
5,b3,b2b3,rnbqkbnr/ppp2ppp/8/3pp3/8/1P4P1/P1PPPPBP/RNBQK1NR b KQkq - 0 3,"Fianchettos, in my opinion, are a waster of time and space on the board that is better used in real development."
6,Nc6,b8c6,r1bqkbnr/ppp2ppp/2n5/3pp3/8/1P4P1/P1PPPPBP/RNBQK1NR w KQkq - 1 4,"White has his fianchettos, while black has central development."
7,Bb2,c1b2,r1bqkbnr/ppp2ppp/2n5/3pp3/8/1P4P1/PBPPPPBP/RN1QK1NR b KQkq - 2 4,"White has his fianchettos, while black has central development."
8,Bf5,c8f5,r2qkbnr/ppp2ppp/2n5/3ppb2/8/1P4P1/PBPPPPBP/RN1QK1NR w KQkq - 3 5,"White has his fianchettos, while black has central development."
9,f4,f2f4,r2qkbnr/ppp2ppp/2n5/3ppb2/5P2/1P4P1/PBPPP1BP/RN1QK1NR b KQkq - 0 5,"Pawn chain, attacking the center."
10,exf4,e5f4,r2qkbnr/ppp2ppp/2n5/3p1b2/5p2/1P4P1/PBPPP1BP/RN1QK1NR w KQkq - 0 6,Black will deal on White's terms and create a hanging pawn on the kingside.
11,gxf4,g3f4,r2qkbnr/ppp2ppp/2n5/3p1b2/5P2/1P6/PBPPP1BP/RN1QK1NR b KQkq - 0 6,"An extremely aggressive play, setting up for two successive checks and taking a White pawn."
12,Qh4+,d8h4,r3kbnr/ppp2ppp/2n5/3p1b2/5P1q/1P6/PBPPP1BP/RN1QK1NR w KQkq - 1 7,"An extremely aggressive play, setting up for two successive checks and taking a White pawn."
13,Kf1,e1f1,r3kbnr/ppp2ppp/2n5/3p1b2/5P1q/1P6/PBPPP1BP/RN1Q1KNR b kq - 2 7,"But Black can wait, instead bolstering his center a bit."
14,Nf6,g8f6,r3kb1r/ppp2ppp/2n2n2/3p1b2/5P1q/1P6/PBPPP1BP/RN1Q1KNR w kq - 3 8,"But Black can wait, instead bolstering his center a bit."
15,Nf3,g1f3,r3kb1r/ppp2ppp/2n2n2/3p1b2/5P1q/1P3N2/PBPPP1BP/RN1Q1K1R b kq - 4 8,"White responds, taking the check away and forcing the Black queen to do something."
16,Qxf4,h4f4,r3kb1r/ppp2ppp/2n2n2/3p1b2/5q2/1P3N2/PBPPP1BP/RN1Q1K1R w kq - 0 9,"The queen has few other options, as she is suddenly cornered on the kingside and must get out somehow."
17,e3,e2e3,r3kb1r/ppp2ppp/2n2n2/3p1b2/5q2/1P2PN2/PBPP2BP/RN1Q1K1R b kq - 0 9,White wants the queen out.
18,Qh6,f4h6,r3kb1r/ppp2ppp/2n2n1q/3p1b2/8/1P2PN2/PBPP2BP/RN1Q1K1R w kq - 1 10,"A strange and not overall good move, this puts the queen in a corner and could prove dangerous later."
19,c4,c2c4,r3kb1r/ppp2ppp/2n2n1q/3p1b2/2P5/1P2PN2/PB1P2BP/RN1Q1K1R b kq - 0 10,More forays into the center.
20,dxc4,d5c4,r3kb1r/ppp2ppp/2n2n1q/5b2/2p5/1P2PN2/PB1P2BP/RN1Q1K1R w kq - 0 11,Black has created a hanging White pawn but has little center presence.
21,bxc4,b3c4,r3kb1r/ppp2ppp/2n2n1q/5b2/2P5/4PN2/PB1P2BP/RN1Q1K1R b kq - 0 11,Black has created a hanging White pawn but has little center presence.
22,O-O-O,e8c8,2kr1b1r/ppp2ppp/2n2n1q/5b2/2P5/4PN2/PB1P2BP/RN1Q1K1R w - - 1 12,Black will castle and help defend his king a bit.
23,d4,d2d4,2kr1b1r/ppp2ppp/2n2n1q/5b2/2PP4/4PN2/PB4BP/RN1Q1K1R b - - 0 12,Now look who has the center under control.
24,Bh3,f5h3,2kr1b1r/ppp2ppp/2n2n1q/8/2PP4/4PN1b/PB4BP/RN1Q1K1R w - - 1 13,Black is resorting to flank-attacking but has spotted a weakness in White's formation.
25,d5,d4d5,2kr1b1r/ppp2ppp/2n2n1q/3P4/2P5/4PN1b/PB4BP/RN1Q1K1R b - - 0 13,White confidently continues down the board.
26,Na5,c6a5,2kr1b1r/ppp2ppp/5n1q/n2P4/2P5/4PN1b/PB4BP/RN1Q1K1R w - - 1 14,"Black, without many secure moves for the knight, chooses to attack White's queenside."
27,Na3,b1a3,2kr1b1r/ppp2ppp/5n1q/n2P4/2P5/N3PN1b/PB4BP/R2Q1K1R b - - 2 14,No more good attacks. The Black knight is stuck.
