N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,e4,e2e4,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,"Nice small game, although clearly decided by blunders..."
2,e5,e7e5,rnbqkbnr/pppp1ppp/8/4p3/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,"Night put in a nice position, but the development of black pawns is threatened, and so is the black centre...

Τοποθετεί το  άλογο σε ισχυρό τετράγωνο, αλλά απειλείται η δομή των πιονιών του μάυρου, και ο έλεγχος του κέντρου..."
3,Nf3,g1f3,rnbqkbnr/pppp1ppp/8/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R b KQkq - 1 2,"Night put in a nice position, but the development of black pawns is threatened, and so is the black centre...

Τοποθετεί το  άλογο σε ισχυρό τετράγωνο, αλλά απειλείται η δομή των πιονιών του μάυρου, και ο έλεγχος του κέντρου..."
4,d6,d7d6,rnbqkbnr/ppp2ppp/3p4/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 0 3,"Night put in a nice position, but the development of black pawns is threatened, and so is the black centre...

Τοποθετεί το  άλογο σε ισχυρό τετράγωνο, αλλά απειλείται η δομή των πιονιών του μάυρου, και ο έλεγχος του κέντρου..."
5,Bc4,f1c4,rnbqkbnr/ppp2ppp/3p4/4p3/2B1P3/5N2/PPPP1PPP/RNBQK2R b KQkq - 1 3,"Night put in a nice position, but the development of black pawns is threatened, and so is the black centre...

Τοποθετεί το  άλογο σε ισχυρό τετράγωνο, αλλά απειλείται η δομή των πιονιών του μάυρου, και ο έλεγχος του κέντρου..."
6,Nf6,g8f6,rnbqkb1r/ppp2ppp/3p1n2/4p3/2B1P3/5N2/PPPP1PPP/RNBQK2R w KQkq - 2 4,"Night put in a nice position, but the development of black pawns is threatened, and so is the black centre...

Τοποθετεί το  άλογο σε ισχυρό τετράγωνο, αλλά απειλείται η δομή των πιονιών του μάυρου, και ο έλεγχος του κέντρου..."
7,Nc3,b1c3,rnbqkb1r/ppp2ppp/3p1n2/4p3/2B1P3/2N2N2/PPPP1PPP/R1BQK2R b KQkq - 3 4,"Night put in a nice position, but the development of black pawns is threatened, and so is the black centre...

Τοποθετεί το  άλογο σε ισχυρό τετράγωνο, αλλά απειλείται η δομή των πιονιών του μάυρου, και ο έλεγχος του κέντρου..."
8,Nc6,b8c6,r1bqkb1r/ppp2ppp/2np1n2/4p3/2B1P3/2N2N2/PPPP1PPP/R1BQK2R w KQkq - 4 5,"Night put in a nice position, but the development of black pawns is threatened, and so is the black centre...

Τοποθετεί το  άλογο σε ισχυρό τετράγωνο, αλλά απειλείται η δομή των πιονιών του μάυρου, και ο έλεγχος του κέντρου..."
9,O-O,e1g1,r1bqkb1r/ppp2ppp/2np1n2/4p3/2B1P3/2N2N2/PPPP1PPP/R1BQ1RK1 b kq - 5 5,"Night put in a nice position, but the development of black pawns is threatened, and so is the black centre...

Τοποθετεί το  άλογο σε ισχυρό τετράγωνο, αλλά απειλείται η δομή των πιονιών του μάυρου, και ο έλεγχος του κέντρου..."
10,Nd4,c6d4,r1bqkb1r/ppp2ppp/3p1n2/4p3/2BnP3/2N2N2/PPPP1PPP/R1BQ1RK1 w kq - 6 6,"Night put in a nice position, but the development of black pawns is threatened, and so is the black centre...

Τοποθετεί το  άλογο σε ισχυρό τετράγωνο, αλλά απειλείται η δομή των πιονιών του μάυρου, και ο έλεγχος του κέντρου..."
