N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,f4,f2f4,rnbqkbnr/pppppppp/8/8/5P2/8/PPPPP1PP/RNBQKBNR b KQkq - 0 1,I literally cannot remember what I was thinking that led me to believe that losing my bishop like this was a good idea.
2,e6,e7e6,rnbqkbnr/pppp1ppp/4p3/8/5P2/8/PPPPP1PP/RNBQKBNR w KQkq - 0 2,I literally cannot remember what I was thinking that led me to believe that losing my bishop like this was a good idea.
3,Nf3,g1f3,rnbqkbnr/pppp1ppp/4p3/8/5P2/5N2/PPPPP1PP/RNBQKB1R b KQkq - 1 2,I literally cannot remember what I was thinking that led me to believe that losing my bishop like this was a good idea.
4,d5,d7d5,rnbqkbnr/ppp2ppp/4p3/3p4/5P2/5N2/PPPPP1PP/RNBQKB1R w KQkq - 0 3,I literally cannot remember what I was thinking that led me to believe that losing my bishop like this was a good idea.
5,d4,d2d4,rnbqkbnr/ppp2ppp/4p3/3p4/3P1P2/5N2/PPP1P1PP/RNBQKB1R b KQkq - 0 3,I literally cannot remember what I was thinking that led me to believe that losing my bishop like this was a good idea.
6,Bb4+,f8b4,rnbqk1nr/ppp2ppp/4p3/3p4/1b1P1P2/5N2/PPP1P1PP/RNBQKB1R w KQkq - 1 4,I literally cannot remember what I was thinking that led me to believe that losing my bishop like this was a good idea.
7,c3,c2c3,rnbqk1nr/ppp2ppp/4p3/3p4/1b1P1P2/2P2N2/PP2P1PP/RNBQKB1R b KQkq - 0 4,I literally cannot remember what I was thinking that led me to believe that losing my bishop like this was a good idea.
8,Nc6,b8c6,r1bqk1nr/ppp2ppp/2n1p3/3p4/1b1P1P2/2P2N2/PP2P1PP/RNBQKB1R w KQkq - 1 5,I literally cannot remember what I was thinking that led me to believe that losing my bishop like this was a good idea.
9,cxb4,c3b4,r1bqk1nr/ppp2ppp/2n1p3/3p4/1P1P1P2/5N2/PP2P1PP/RNBQKB1R b KQkq - 0 5,Oops. Lost my bishop.
10,Nxb4,c6b4,r1bqk1nr/ppp2ppp/4p3/3p4/1n1P1P2/5N2/PP2P1PP/RNBQKB1R w KQkq - 0 6,"And then I make a second mistake and almost kill my knight, but for some reason, White doesn't take the knight."
11,Bd2,c1d2,r1bqk1nr/ppp2ppp/4p3/3p4/1n1P1P2/5N2/PP1BP1PP/RN1QKB1R b KQkq - 1 6,"And then I make a second mistake and almost kill my knight, but for some reason, White doesn't take the knight."
12,Bd7,c8d7,r2qk1nr/pppb1ppp/4p3/3p4/1n1P1P2/5N2/PP1BP1PP/RN1QKB1R w KQkq - 2 7,"And then I make a second mistake and almost kill my knight, but for some reason, White doesn't take the knight."
13,a3,a2a3,r2qk1nr/pppb1ppp/4p3/3p4/1n1P1P2/P4N2/1P1BP1PP/RN1QKB1R b KQkq - 0 7,Threatening the queen
14,Nc6,b4c6,r2qk1nr/pppb1ppp/2n1p3/3p4/3P1P2/P4N2/1P1BP1PP/RN1QKB1R w KQkq - 1 8,Threatening the queen
15,Qa4,d1a4,r2qk1nr/pppb1ppp/2n1p3/3p4/Q2P1P2/P4N2/1P1BP1PP/RN2KB1R b KQkq - 2 8,Threatening the queen
16,Nf6,g8f6,r2qk2r/pppb1ppp/2n1pn2/3p4/Q2P1P2/P4N2/1P1BP1PP/RN2KB1R w KQkq - 3 9,Threatening the queen
17,e3,e2e3,r2qk2r/pppb1ppp/2n1pn2/3p4/Q2P1P2/P3PN2/1P1B2PP/RN2KB1R b KQkq - 0 9,Threatening the queen
18,Ne7,c6e7,r2qk2r/pppbnppp/4pn2/3p4/Q2P1P2/P3PN2/1P1B2PP/RN2KB1R w KQkq - 1 10,Threatening the queen
19,Bb4,d2b4,r2qk2r/pppbnppp/4pn2/3p4/QB1P1P2/P3PN2/1P4PP/RN2KB1R b KQkq - 2 10,White doesn't see that the queen is in danger.
20,Bxa4,d7a4,r2qk2r/ppp1nppp/4pn2/3p4/bB1P1P2/P3PN2/1P4PP/RN2KB1R w KQkq - 0 11,Exchange complete.
21,Bxe7,b4e7,r2qk2r/ppp1Bppp/4pn2/3p4/b2P1P2/P3PN2/1P4PP/RN2KB1R b KQkq - 0 11,Exchange complete.
22,Qxe7,d8e7,r3k2r/ppp1qppp/4pn2/3p4/b2P1P2/P3PN2/1P4PP/RN2KB1R w KQkq - 0 12,Exchange complete.
23,Nc3,b1c3,r3k2r/ppp1qppp/4pn2/3p4/b2P1P2/P1N1PN2/1P4PP/R3KB1R b KQkq - 1 12,Wanting to keep my bishop for now.
24,Bc6,a4c6,r3k2r/ppp1qppp/2b1pn2/3p4/3P1P2/P1N1PN2/1P4PP/R3KB1R w KQkq - 2 13,Wanting to keep my bishop for now.
25,O-O-O,e1c1,r3k2r/ppp1qppp/2b1pn2/3p4/3P1P2/P1N1PN2/1P4PP/2KR1B1R b kq - 3 13,Exchange of knights.
26,Ne4,f6e4,r3k2r/ppp1qppp/2b1p3/3p4/3PnP2/P1N1PN2/1P4PP/2KR1B1R w kq - 4 14,Exchange of knights.
27,Nxe4,c3e4,r3k2r/ppp1qppp/2b1p3/3p4/3PNP2/P3PN2/1P4PP/2KR1B1R b kq - 0 14,Exchange of knights.
28,dxe4,d5e4,r3k2r/ppp1qppp/2b1p3/8/3PpP2/P3PN2/1P4PP/2KR1B1R w kq - 0 15,Exchange of knights.
29,Ne5,f3e5,r3k2r/ppp1qppp/2b1p3/4N3/3PpP2/P3P3/1P4PP/2KR1B1R b kq - 1 15,Exchange complete.
30,Qd6,e7d6,r3k2r/ppp2ppp/2bqp3/4N3/3PpP2/P3P3/1P4PP/2KR1B1R w kq - 2 16,Exchange complete.
31,Nxc6,e5c6,r3k2r/ppp2ppp/2Nqp3/8/3PpP2/P3P3/1P4PP/2KR1B1R b kq - 0 16,Exchange complete.
32,Qxc6+,d6c6,r3k2r/ppp2ppp/2q1p3/8/3PpP2/P3P3/1P4PP/2KR1B1R w kq - 0 17,Exchange complete.
33,Kb1,c1b1,r3k2r/ppp2ppp/2q1p3/8/3PpP2/P3P3/1P4PP/1K1R1B1R b kq - 1 17,Threatening the rook.
34,Qa4,c6a4,r3k2r/ppp2ppp/4p3/8/q2PpP2/P3P3/1P4PP/1K1R1B1R w kq - 2 18,Threatening the rook.
35,Ka2,b1a2,r3k2r/ppp2ppp/4p3/8/q2PpP2/P3P3/KP4PP/3R1B1R b kq - 3 18,Not sure why White made this move. A better move might have been Bc4 to regain some territory and protect the Rook.
36,Qxd1,a4d1,r3k2r/ppp2ppp/4p3/8/3PpP2/P3P3/KP4PP/3q1B1R w kq - 0 19,What follows is a series of Queen taking various pawns and checking the King.
37,b4,b2b4,r3k2r/ppp2ppp/4p3/8/1P1PpP2/P3P3/K5PP/3q1B1R b kq - 0 19,What follows is a series of Queen taking various pawns and checking the King.
38,Qd2+,d1d2,r3k2r/ppp2ppp/4p3/8/1P1PpP2/P3P3/K2q2PP/5B1R w kq - 1 20,What follows is a series of Queen taking various pawns and checking the King.
39,Kb3,a2b3,r3k2r/ppp2ppp/4p3/8/1P1PpP2/PK2P3/3q2PP/5B1R b kq - 2 20,What follows is a series of Queen taking various pawns and checking the King.
40,Qxe3+,d2e3,r3k2r/ppp2ppp/4p3/8/1P1PpP2/PK2q3/6PP/5B1R w kq - 0 21,Cleaned out some of White's pawns and now beginning to work on a checkmate.
41,Ka4,b3a4,r3k2r/ppp2ppp/4p3/8/KP1PpP2/P3q3/6PP/5B1R b kq - 1 21,Cleaned out some of White's pawns and now beginning to work on a checkmate.
42,Qxf4,e3f4,r3k2r/ppp2ppp/4p3/8/KP1Ppq2/P7/6PP/5B1R w kq - 0 22,Cleaned out some of White's pawns and now beginning to work on a checkmate.
43,Bc4,f1c4,r3k2r/ppp2ppp/4p3/8/KPBPpq2/P7/6PP/7R b kq - 1 22,Cleaned out some of White's pawns and now beginning to work on a checkmate.
44,e3,e4e3,r3k2r/ppp2ppp/4p3/8/KPBP1q2/P3p3/6PP/7R w kq - 0 23,Cleaned out some of White's pawns and now beginning to work on a checkmate.
45,Rf1,h1f1,r3k2r/ppp2ppp/4p3/8/KPBP1q2/P3p3/6PP/5R2 b kq - 1 23,Cleaned out some of White's pawns and now beginning to work on a checkmate.
46,Qxd4,f4d4,r3k2r/ppp2ppp/4p3/8/KPBq4/P3p3/6PP/5R2 w kq - 0 24,Cleaned out some of White's pawns and now beginning to work on a checkmate.
47,Bb3,c4b3,r3k2r/ppp2ppp/4p3/8/KP1q4/PB2p3/6PP/5R2 b kq - 1 24,Cleaned out some of White's pawns and now beginning to work on a checkmate.
48,Qd7+,d4d7,r3k2r/pppq1ppp/4p3/8/KP6/PB2p3/6PP/5R2 w kq - 2 25,Cleaned out some of White's pawns and now beginning to work on a checkmate.
49,b5,b4b5,r3k2r/pppq1ppp/4p3/1P6/K7/PB2p3/6PP/5R2 b kq - 0 25,"White can't take the pawn, and my next move could be Qxb5# with the pawn supporting the queen."
50,a6,a7a6,r3k2r/1ppq1ppp/p3p3/1P6/K7/PB2p3/6PP/5R2 w kq - 0 26,"White can't take the pawn, and my next move could be Qxb5# with the pawn supporting the queen."
51,Kb4,a4b4,r3k2r/1ppq1ppp/p3p3/1P6/1K6/PB2p3/6PP/5R2 b kq - 1 26,White is avoiding mate here.
52,Qxb5+,d7b5,r3k2r/1pp2ppp/p3p3/1q6/1K6/PB2p3/6PP/5R2 w kq - 0 27,Now I want to get my rooks out of the back rank so they can support my queen.
53,Kc3,b4c3,r3k2r/1pp2ppp/p3p3/1q6/8/PBK1p3/6PP/5R2 b kq - 1 27,Now I want to get my rooks out of the back rank so they can support my queen.
54,Qc5+,b5c5,r3k2r/1pp2ppp/p3p3/2q5/8/PBK1p3/6PP/5R2 w kq - 2 28,Now I want to get my rooks out of the back rank so they can support my queen.
55,Bc4,b3c4,r3k2r/1pp2ppp/p3p3/2q5/2B5/P1K1p3/6PP/5R2 b kq - 3 28,Now I want to get my rooks out of the back rank so they can support my queen.
56,Qxa3+,c5a3,r3k2r/1pp2ppp/p3p3/8/2B5/q1K1p3/6PP/5R2 w kq - 0 29,Now I want to get my rooks out of the back rank so they can support my queen.
57,Bb3,c4b3,r3k2r/1pp2ppp/p3p3/8/8/qBK1p3/6PP/5R2 b kq - 1 29,Now I want to get my rooks out of the back rank so they can support my queen.
58,Qc5+,a3c5,r3k2r/1pp2ppp/p3p3/2q5/8/1BK1p3/6PP/5R2 w kq - 2 30,Now I want to get my rooks out of the back rank so they can support my queen.
59,Bc4,b3c4,r3k2r/1pp2ppp/p3p3/2q5/2B5/2K1p3/6PP/5R2 b kq - 3 30,Now I want to get my rooks out of the back rank so they can support my queen.
60,O-O,e8g8,r4rk1/1pp2ppp/p3p3/2q5/2B5/2K1p3/6PP/5R2 w - - 4 31,Now I want to get my rooks out of the back rank so they can support my queen.
61,h4,h2h4,r4rk1/1pp2ppp/p3p3/2q5/2B4P/2K1p3/6P1/5R2 b - - 0 31,Now I want to get my rooks out of the back rank so they can support my queen.
62,Qe5+,c5e5,r4rk1/1pp2ppp/p3p3/4q3/2B4P/2K1p3/6P1/5R2 w - - 1 32,"White can take my pawn with the Bishop but I have a possible mate in Qd4+ followed by Qb4#, as the Bishop will no longer be protecting the King."
63,Kb4,c3b4,r4rk1/1pp2ppp/p3p3/4q3/1KB4P/4p3/6P1/5R2 b - - 2 32,"White can take my pawn with the Bishop but I have a possible mate in Qd4+ followed by Qb4#, as the Bishop will no longer be protecting the King."
64,a5+,a6a5,r4rk1/1pp2ppp/4p3/p3q3/1KB4P/4p3/6P1/5R2 w - - 0 33,"White can take my pawn with the Bishop but I have a possible mate in Qd4+ followed by Qb4#, as the Bishop will no longer be protecting the King."
65,Ka4,b4a4,r4rk1/1pp2ppp/4p3/p3q3/K1B4P/4p3/6P1/5R2 b - - 1 33,"White can take my pawn with the Bishop but I have a possible mate in Qd4+ followed by Qb4#, as the Bishop will no longer be protecting the King."
66,b5+,b7b5,r4rk1/2p2ppp/4p3/pp2q3/K1B4P/4p3/6P1/5R2 w - - 0 34,"White can take my pawn with the Bishop but I have a possible mate in Qd4+ followed by Qb4#, as the Bishop will no longer be protecting the King."
67,Bxb5,c4b5,r4rk1/2p2ppp/4p3/pB2q3/K6P/4p3/6P1/5R2 b - - 0 34,White's only move.
68,Qd4+,e5d4,r4rk1/2p2ppp/4p3/pB6/K2q3P/4p3/6P1/5R2 w - - 1 35,White's only move.
69,Ka3,a4a3,r4rk1/2p2ppp/4p3/pB6/3q3P/K3p3/6P1/5R2 b - - 2 35,White's only move.
70,Qb4+,d4b4,r4rk1/2p2ppp/4p3/pB6/1q5P/K3p3/6P1/5R2 w - - 3 36,White's only move.
71,Ka2,a3a2,r4rk1/2p2ppp/4p3/pB6/1q5P/4p3/K5P1/5R2 b - - 4 36,White's only move.
72,Qxb5,b4b5,r4rk1/2p2ppp/4p3/pq6/7P/4p3/K5P1/5R2 w - - 0 37,"I'm free to capture the Bishop, which could possibly be a problem in preventing mate."
