N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,e4,e2e4,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,I recommend to the club that we play 1. e4 due to the fact that Ispissimus is a very strong D-pawn player.
2,g6,g7g6,rnbqkbnr/pppppp1p/6p1/8/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,This is a surprise as I and the club were expecting 1. ...c5 or 1. ...e5. This move says that Ipsissimus is wanting to take an indirect approach to the game. While at the same time keeping his over all plan close to the chest.
3,d4,d2d4,rnbqkbnr/pppppp1p/6p1/8/3PP3/8/PPP2PPP/RNBQKBNR b KQkq - 0 2,"Naturally, white responds by staking a claim in the centre."
4,Bg7,f8g7,rnbqk1nr/ppppppbp/6p1/8/3PP3/8/PPP2PPP/RNBQKBNR w KQkq - 1 3,Develops a Knight and defends the d4 pawn. Also the knight challenges the the black DSB for control of the central dark squares.
5,Nf3,g1f3,rnbqk1nr/ppppppbp/6p1/8/3PP3/5N2/PPP2PPP/RNBQKB1R b KQkq - 2 3,Develops a Knight and defends the d4 pawn. Also the knight challenges the the black DSB for control of the central dark squares.
6,d6,d7d6,rnbqk1nr/ppp1ppbp/3p2p1/8/3PP3/5N2/PPP2PPP/RNBQKB1R w KQkq - 0 4,"Black adopts the pric defense which is not a recommended system in top play. In my opinion, it is way to passive and black ends up defending the whole game."
7,Nc3,b1c3,rnbqk1nr/ppp1ppbp/3p2p1/8/3PP3/2N2N2/PPP2PPP/R1BQKB1R b KQkq - 1 4,"White on the other hand continues to develop naturally. Plus now white has a slight advantage due to his better centre, lead in development and slight edge in tempo."
8,c6,c7c6,rnbqk1nr/pp2ppbp/2pp2p1/8/3PP3/2N2N2/PPP2PPP/R1BQKB1R w KQkq - 0 5,"Though black has wasted two tempo on pawn moves his structure is rock solid and should repel any attack by white. Even though black has nothing offensively going on his defensive capabilities make up the difference. Such is the nature of the pirc defense, all defense and no offence."
9,Bc4,f1c4,rnbqk1nr/pp2ppbp/2pp2p1/8/2BPP3/2N2N2/PPP2PPP/R1BQK2R b KQkq - 1 5,The alternative is Be2 but the club choose this move because it hits at f7 and put the bishop on the powerful a2-g8 diagonal. On this diagonal this bishop seriously hinders black ability to free himself. I suggest that you mark this move and watch throughout the remainder of the game how this bishop continues to grow more and more powerful as the game goes on. The fact that this bishop is allowed to stay on this diagonal for so long is one of the reasons why white wins.
10,Nf6,g8f6,rnbqk2r/pp2ppbp/2pp1np1/8/2BPP3/2N2N2/PPP2PPP/R1BQK2R w KQkq - 2 6,"Black has to start think about his development while at the same time keeping white's centre in check. The tactical point of Nf6 is that now black threatens ...d5 gaining back a valuable tempo from white's LSB. Which incidentally highlights the main drawback of playing bc4. That is, the White LSB can easily be attack via ...b7-b5 and ...d5."
11,Bb3,c4b3,rnbqk2r/pp2ppbp/2pp1np1/8/3PP3/1BN2N2/PPP2PPP/R1BQK2R b KQkq - 3 6,White simply side steps any business that may come with ...d5 or ...b5.
12,O-O,e8g8,rnbq1rk1/pp2ppbp/2pp1np1/8/3PP3/1BN2N2/PPP2PPP/R1BQK2R w KQ - 4 7,both sides take time out to take care of king safety. At this point white's main strategical plan is to play e4-e5 with a serious wedge into the black camp.
13,O-O,e1g1,rnbq1rk1/pp2ppbp/2pp1np1/8/3PP3/1BN2N2/PPP2PPP/R1BQ1RK1 b - - 5 7,both sides take time out to take care of king safety. At this point white's main strategical plan is to play e4-e5 with a serious wedge into the black camp.
14,Bg4,c8g4,rn1q1rk1/pp2ppbp/2pp1np1/8/3PP1b1/1BN2N2/PPP2PPP/R1BQ1RK1 w - - 6 8,"I believe black main alternative is 7...d5 but that allows e4-e5 which gives white an long term advantage of space. With 7. ...Bg4 black directly deals with the threat of e4-e5 by eliminating the main catalyst of the e4-e5 push which is the F-Knight. However, black gives white the long term strategic advantage of the bishop pair. Which in the end is why white wins."
15,h3,h2h3,rn1q1rk1/pp2ppbp/2pp1np1/8/3PP1b1/1BN2N1P/PPP2PP1/R1BQ1RK1 b - - 0 8,Black is quite content to sit back behind his wall of pawns and taunt white to come and get him.
16,Bxf3,g4f3,rn1q1rk1/pp2ppbp/2pp1np1/8/3PP3/1BN2b1P/PPP2PP1/R1BQ1RK1 w - - 0 9,Black is quite content to sit back behind his wall of pawns and taunt white to come and get him.
17,Qxf3,d1f3,rn1q1rk1/pp2ppbp/2pp1np1/8/3PP3/1BN2Q1P/PPP2PP1/R1B2RK1 b - - 0 9,Black is quite content to sit back behind his wall of pawns and taunt white to come and get him.
