N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,b3,b2b3,rnbqkbnr/pppppppp/8/8/8/1P6/P1PPPPPP/RNBQKBNR b KQkq - 0 1,Larsen's Opening.
2,d5,d7d5,rnbqkbnr/ppp1pppp/8/3p4/8/1P6/P1PPPPPP/RNBQKBNR w KQkq - 0 2,The classical variation; I believe 1...e5 is more popular. Now White will seek to prevent Black's ...e5.
3,Bb2,c1b2,rnbqkbnr/ppp1pppp/8/3p4/8/1P6/PBPPPPPP/RN1QKBNR b KQkq - 1 2,"!? There's only one game in the GK database with this move. More common are 3...Bg4, 3...Nf6, or even 3...f6 (supporting e5)."
4,Nc6,b8c6,r1bqkbnr/ppp1pppp/2n5/3p4/8/1P6/PBPPPPPP/RN1QKBNR w KQkq - 2 3,"!? There's only one game in the GK database with this move. More common are 3...Bg4, 3...Nf6, or even 3...f6 (supporting e5)."
5,Nf3,g1f3,r1bqkbnr/ppp1pppp/2n5/3p4/8/1P3N2/PBPPPPPP/RN1QKB1R b KQkq - 3 3,"!? There's only one game in the GK database with this move. More common are 3...Bg4, 3...Nf6, or even 3...f6 (supporting e5)."
6,d4,d5d4,r1bqkbnr/ppp1pppp/2n5/8/3p4/1P3N2/PBPPPPPP/RN1QKB1R w KQkq - 0 4,"!? There's only one game in the GK database with this move. More common are 3...Bg4, 3...Nf6, or even 3...f6 (supporting e5)."
7,e3,e2e3,r1bqkbnr/ppp1pppp/2n5/8/3p4/1P2PN2/PBPP1PPP/RN1QKB1R b KQkq - 0 4,"?! Probably 5.Be2 is better, as White's development is going to have some problems now."
8,e5,e7e5,r1bqkbnr/ppp2ppp/2n5/4p3/3p4/1P2PN2/PBPP1PPP/RN1QKB1R w KQkq - 0 5,"?! Probably 5.Be2 is better, as White's development is going to have some problems now."
9,exd4,e3d4,r1bqkbnr/ppp2ppp/2n5/4p3/3P4/1P3N2/PBPP1PPP/RN1QKB1R b KQkq - 0 5,"?! Probably 5.Be2 is better, as White's development is going to have some problems now."
10,exd4,e5d4,r1bqkbnr/ppp2ppp/2n5/8/3p4/1P3N2/PBPP1PPP/RN1QKB1R w KQkq - 0 6,"?! 9.Ncd4 Nxd4 10.Bxd4 Bxc2 11.O-O is almost certainly better than this. Now the d-pawn will be hard to remove, and White's LSB is miserable."
