N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,Nc3,b1c3,rnbqkbnr/pppppppp/8/8/8/2N5/PPPPPPPP/R1BQKBNR b KQkq - 1 1,So far normal.
2,Nf6,g8f6,rnbqkb1r/pppppppp/5n2/8/8/2N5/PPPPPPPP/R1BQKBNR w KQkq - 2 2,So far normal.
3,e4,e2e4,rnbqkb1r/pppppppp/5n2/8/4P3/2N5/PPPP1PPP/R1BQKBNR b KQkq - 0 2,Sort of like the Pirc
4,d6,d7d6,rnbqkb1r/ppp1pppp/3p1n2/8/4P3/2N5/PPPP1PPP/R1BQKBNR w KQkq - 0 3,Sort of like the Pirc
5,Nf3,g1f3,rnbqkb1r/ppp1pppp/3p1n2/8/4P3/2N2N2/PPPP1PPP/R1BQKB1R b KQkq - 1 3,Nothing too unusual.
6,c6,c7c6,rnbqkb1r/pp2pppp/2pp1n2/8/4P3/2N2N2/PPPP1PPP/R1BQKB1R w KQkq - 0 4,Nothing too unusual.
7,d4,d2d4,rnbqkb1r/pp2pppp/2pp1n2/8/3PP3/2N2N2/PPP2PPP/R1BQKB1R b KQkq - 0 4,Nothing too unusual.
8,Qc7,d8c7,rnb1kb1r/ppq1pppp/2pp1n2/8/3PP3/2N2N2/PPP2PPP/R1BQKB1R w KQkq - 1 5,Nothing too unusual.
9,Be2,f1e2,rnb1kb1r/ppq1pppp/2pp1n2/8/3PP3/2N2N2/PPP1BPPP/R1BQK2R b KQkq - 2 5,"So far, so good."
10,g6,g7g6,rnb1kb1r/ppq1pp1p/2pp1np1/8/3PP3/2N2N2/PPP1BPPP/R1BQK2R w KQkq - 0 6,"So far, so good."
11,O-O,e1g1,rnb1kb1r/ppq1pp1p/2pp1np1/8/3PP3/2N2N2/PPP1BPPP/R1BQ1RK1 b kq - 1 6,"So far, so good."
12,Bg7,f8g7,rnb1k2r/ppq1ppbp/2pp1np1/8/3PP3/2N2N2/PPP1BPPP/R1BQ1RK1 w kq - 2 7,"So far, so good."
13,e5,e4e5,rnb1k2r/ppq1ppbp/2pp1np1/4P3/3P4/2N2N2/PPP1BPPP/R1BQ1RK1 b kq - 0 7,"?? I know, this is a bad move! Now he can go e6!"
14,dxe5,d6e5,rnb1k2r/ppq1ppbp/2p2np1/4p3/3P4/2N2N2/PPP1BPPP/R1BQ1RK1 w kq - 0 8,"?? I know, this is a bad move! Now he can go e6!"
15,dxe5,d4e5,rnb1k2r/ppq1ppbp/2p2np1/4P3/8/2N2N2/PPP1BPPP/R1BQ1RK1 b kq - 0 8,"?? I know, this is a bad move! Now he can go e6!"
16,Nfd7,f6d7,rnb1k2r/ppqnppbp/2p3p1/4P3/8/2N2N2/PPP1BPPP/R1BQ1RK1 w kq - 1 9,"?? I know, this is a bad move! Now he can go e6!"
17,Bg5,c1g5,rnb1k2r/ppqnppbp/2p3p1/4P1B1/8/2N2N2/PPP1BPPP/R2Q1RK1 b kq - 2 9,? Not as good as e6
18,Nc5,d7c5,rnb1k2r/ppq1ppbp/2p3p1/2n1P1B1/8/2N2N2/PPP1BPPP/R2Q1RK1 w kq - 3 10,Attacking his queen.
19,Qd4,d1d4,rnb1k2r/ppq1ppbp/2p3p1/2n1P1B1/3Q4/2N2N2/PPP1BPPP/R4RK1 b kq - 4 10,Attacking his queen.
20,Ne6,c5e6,rnb1k2r/ppq1ppbp/2p1n1p1/4P1B1/3Q4/2N2N2/PPP1BPPP/R4RK1 w kq - 5 11,Attacking his queen.
21,Qh4,d4h4,rnb1k2r/ppq1ppbp/2p1n1p1/4P1B1/7Q/2N2N2/PPP1BPPP/R4RK1 b kq - 6 11,?? Now I can go g5.
22,h6,h7h6,rnb1k2r/ppq1ppb1/2p1n1pp/4P1B1/7Q/2N2N2/PPP1BPPP/R4RK1 w kq - 0 12,?? Now I can go g5.
23,Bf4,g5f4,rnb1k2r/ppq1ppb1/2p1n1pp/4P3/5B1Q/2N2N2/PPP1BPPP/R4RK1 b kq - 1 12,?? Now I can go g5.
24,g5,g6g5,rnb1k2r/ppq1ppb1/2p1n2p/4P1p1/5B1Q/2N2N2/PPP1BPPP/R4RK1 w kq - 0 13,?? You'll see why.
25,Qh5,h4h5,rnb1k2r/ppq1ppb1/2p1n2p/4P1pQ/5B2/2N2N2/PPP1BPPP/R4RK1 b kq - 1 13,?? You'll see why.
26,Nxf4,e6f4,rnb1k2r/ppq1ppb1/2p4p/4P1pQ/5n2/2N2N2/PPP1BPPP/R4RK1 w kq - 0 14,His queen is trapped! He resigned here.
