N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,e4,e2e4,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,"I was Black in this team tournament game. White overextended his position, which created weaknesses."
2,Nf6,g8f6,rnbqkb1r/pppppppp/5n2/8/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 1 2,Tempting White to overextend by chasing my knight
3,e5,e4e5,rnbqkb1r/pppppppp/5n2/4P3/8/8/PPPP1PPP/RNBQKBNR b KQkq - 0 2,White cannot resist temptation
4,Nd5,f6d5,rnbqkb1r/pppppppp/8/3nP3/8/8/PPPP1PPP/RNBQKBNR w KQkq - 1 3,Ne4 is totally losing because d4 puts my knight out of play.
5,c4,c2c4,rnbqkb1r/pppppppp/8/3nP3/2P5/8/PP1P1PPP/RNBQKBNR b KQkq - 0 3,White extends his position more.
6,Nb6,d5b6,rnbqkb1r/pppppppp/1n6/4P3/2P5/8/PP1P1PPP/RNBQKBNR w KQkq - 1 4,White still cannot resist pushing his pawns with tempo
7,c5,c4c5,rnbqkb1r/pppppppp/1n6/2P1P3/8/8/PP1P1PPP/RNBQKBNR b KQkq - 0 4,White still cannot resist pushing his pawns with tempo
8,Nd5,b6d5,rnbqkb1r/pppppppp/8/2PnP3/8/8/PP1P1PPP/RNBQKBNR w KQkq - 1 5,"Now no pawns can attack d5, and my knight is posted there."
9,Bc4,f1c4,rnbqkb1r/pppppppp/8/2PnP3/2B5/8/PP1P1PPP/RNBQK1NR b KQkq - 2 5,Still chasing my knight.
10,c6,c7c6,rnbqkb1r/pp1ppppp/2p5/2PnP3/2B5/8/PP1P1PPP/RNBQK1NR w KQkq - 0 6,"Defending with e6 isn't good because if White captures, I want to recapture towards the centre."
11,Qf3,d1f3,rnbqkb1r/pp1ppppp/2p5/2PnP3/2B5/5Q2/PP1P1PPP/RNB1K1NR b KQkq - 1 6,A temporary pin
12,e6,e7e6,rnbqkb1r/pp1p1ppp/2p1p3/2PnP3/2B5/5Q2/PP1P1PPP/RNB1K1NR w KQkq - 0 7,"Now everything's secure, and I'm attacking the overextended c-pawn."
13,d4,d2d4,rnbqkb1r/pp1p1ppp/2p1p3/2PnP3/2BP4/5Q2/PP3PPP/RNB1K1NR b KQkq - 0 7,"This forces White to trade because if b4, then I play a5 and White's pawn structure collapses."
14,b6,b7b6,rnbqkb1r/p2p1ppp/1pp1p3/2PnP3/2BP4/5Q2/PP3PPP/RNB1K1NR w KQkq - 0 8,"This forces White to trade because if b4, then I play a5 and White's pawn structure collapses."
15,Bxd5,c4d5,rnbqkb1r/p2p1ppp/1pp1p3/2PBP3/3P4/5Q2/PP3PPP/RNB1K1NR b KQkq - 0 8,White wanted to capture
16,cxd5,c6d5,rnbqkb1r/p2p1ppp/1p2p3/2PpP3/3P4/5Q2/PP3PPP/RNB1K1NR w KQkq - 0 9,Hitting d4
17,cxb6,c5b6,rnbqkb1r/p2p1ppp/1P2p3/3pP3/3P4/5Q2/PP3PPP/RNB1K1NR b KQkq - 0 9,Hitting d4
18,Qxb6,d8b6,rnb1kb1r/p2p1ppp/1q2p3/3pP3/3P4/5Q2/PP3PPP/RNB1K1NR w KQkq - 0 10,Hitting d4
19,Qd1,f3d1,rnb1kb1r/p2p1ppp/1q2p3/3pP3/3P4/8/PP3PPP/RNBQK1NR b KQkq - 1 10,"If Qd3, then I would've played Ba6 with tempo, and if Qe3, then it could've continued Nc6 Ne2 Ba6 Nbc3 Bb4 and Black's position is tied up"
20,Nc6,b8c6,r1b1kb1r/p2p1ppp/1qn1p3/3pP3/3P4/8/PP3PPP/RNBQK1NR w KQkq - 2 11,"Ne2 doesn't let me block White from castling with Ba6, but Ba6 would still attack the defender of the d-pawn"
21,Nf3,g1f3,r1b1kb1r/p2p1ppp/1qn1p3/3pP3/3P4/5N2/PP3PPP/RNBQK2R b KQkq - 3 11,"Ne2 doesn't let me block White from castling with Ba6, but Ba6 would still attack the defender of the d-pawn"
22,Ba6,c8a6,r3kb1r/p2p1ppp/bqn1p3/3pP3/3P4/5N2/PP3PPP/RNBQK2R w KQkq - 4 12,Now white will have a hard time castling
23,a3,a2a3,r3kb1r/p2p1ppp/bqn1p3/3pP3/3P4/P4N2/1P3PPP/RNBQK2R b KQkq - 0 12,"White wants to stop Nb4, which hits the weak d3 square"
24,Bc4,a6c4,r3kb1r/p2p1ppp/1qn1p3/3pP3/2bP4/P4N2/1P3PPP/RNBQK2R w KQkq - 1 13,"White's idea is to play b4, but this is a losing mistake."
25,Nbd2,b1d2,r3kb1r/p2p1ppp/1qn1p3/3pP3/2bP4/P4N2/1P1N1PPP/R1BQK2R b KQkq - 2 13,"White's idea is to play b4, but this is a losing mistake."
26,Qa5,b6a5,r3kb1r/p2p1ppp/2n1p3/q2pP3/2bP4/P4N2/1P1N1PPP/R1BQK2R w KQkq - 3 14,"White's idea is to play b4, but this is a losing mistake."
27,Rb1,a1b1,r3kb1r/p2p1ppp/2n1p3/q2pP3/2bP4/P4N2/1P1N1PPP/1RBQK2R b Kkq - 4 14,"White's idea is to play b4, but this is a losing mistake."
28,Bd3,c4d3,r3kb1r/p2p1ppp/2n1p3/q2pP3/3P4/P2b1N2/1P1N1PPP/1RBQK2R w Kkq - 5 15,One tempo is all it takes to win. Now White is totally lost.
