N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,d4,d2d4,rnbqkbnr/pppppppp/8/8/3P4/8/PPP1PPPP/RNBQKBNR b KQkq - 0 1,"Up until this point, it's a pretty standard ""exchanging pieces/trying to gain territory"" sort of situation. My best guess is that Black is going to do Nxg3 so that I will do hxg3 and he can do Rxh1+, but his next move isn't what I had originally thought."
2,d5,d7d5,rnbqkbnr/ppp1pppp/8/3p4/3P4/8/PPP1PPPP/RNBQKBNR w KQkq - 0 2,"Up until this point, it's a pretty standard ""exchanging pieces/trying to gain territory"" sort of situation. My best guess is that Black is going to do Nxg3 so that I will do hxg3 and he can do Rxh1+, but his next move isn't what I had originally thought."
3,Nc3,b1c3,rnbqkbnr/ppp1pppp/8/3p4/3P4/2N5/PPP1PPPP/R1BQKBNR b KQkq - 1 2,"Up until this point, it's a pretty standard ""exchanging pieces/trying to gain territory"" sort of situation. My best guess is that Black is going to do Nxg3 so that I will do hxg3 and he can do Rxh1+, but his next move isn't what I had originally thought."
4,Nf6,g8f6,rnbqkb1r/ppp1pppp/5n2/3p4/3P4/2N5/PPP1PPPP/R1BQKBNR w KQkq - 2 3,"Up until this point, it's a pretty standard ""exchanging pieces/trying to gain territory"" sort of situation. My best guess is that Black is going to do Nxg3 so that I will do hxg3 and he can do Rxh1+, but his next move isn't what I had originally thought."
5,Nf3,g1f3,rnbqkb1r/ppp1pppp/5n2/3p4/3P4/2N2N2/PPP1PPPP/R1BQKB1R b KQkq - 3 3,"Up until this point, it's a pretty standard ""exchanging pieces/trying to gain territory"" sort of situation. My best guess is that Black is going to do Nxg3 so that I will do hxg3 and he can do Rxh1+, but his next move isn't what I had originally thought."
6,Nc6,b8c6,r1bqkb1r/ppp1pppp/2n2n2/3p4/3P4/2N2N2/PPP1PPPP/R1BQKB1R w KQkq - 4 4,"Up until this point, it's a pretty standard ""exchanging pieces/trying to gain territory"" sort of situation. My best guess is that Black is going to do Nxg3 so that I will do hxg3 and he can do Rxh1+, but his next move isn't what I had originally thought."
7,e3,e2e3,r1bqkb1r/ppp1pppp/2n2n2/3p4/3P4/2N1PN2/PPP2PPP/R1BQKB1R b KQkq - 0 4,"Up until this point, it's a pretty standard ""exchanging pieces/trying to gain territory"" sort of situation. My best guess is that Black is going to do Nxg3 so that I will do hxg3 and he can do Rxh1+, but his next move isn't what I had originally thought."
8,e6,e7e6,r1bqkb1r/ppp2ppp/2n1pn2/3p4/3P4/2N1PN2/PPP2PPP/R1BQKB1R w KQkq - 0 5,"Up until this point, it's a pretty standard ""exchanging pieces/trying to gain territory"" sort of situation. My best guess is that Black is going to do Nxg3 so that I will do hxg3 and he can do Rxh1+, but his next move isn't what I had originally thought."
9,Bb5,f1b5,r1bqkb1r/ppp2ppp/2n1pn2/1B1p4/3P4/2N1PN2/PPP2PPP/R1BQK2R b KQkq - 1 5,"Up until this point, it's a pretty standard ""exchanging pieces/trying to gain territory"" sort of situation. My best guess is that Black is going to do Nxg3 so that I will do hxg3 and he can do Rxh1+, but his next move isn't what I had originally thought."
10,a6,a7a6,r1bqkb1r/1pp2ppp/p1n1pn2/1B1p4/3P4/2N1PN2/PPP2PPP/R1BQK2R w KQkq - 0 6,"Up until this point, it's a pretty standard ""exchanging pieces/trying to gain territory"" sort of situation. My best guess is that Black is going to do Nxg3 so that I will do hxg3 and he can do Rxh1+, but his next move isn't what I had originally thought."
11,Bd3,b5d3,r1bqkb1r/1pp2ppp/p1n1pn2/3p4/3P4/2NBPN2/PPP2PPP/R1BQK2R b KQkq - 1 6,"Up until this point, it's a pretty standard ""exchanging pieces/trying to gain territory"" sort of situation. My best guess is that Black is going to do Nxg3 so that I will do hxg3 and he can do Rxh1+, but his next move isn't what I had originally thought."
12,h5,h7h5,r1bqkb1r/1pp2pp1/p1n1pn2/3p3p/3P4/2NBPN2/PPP2PPP/R1BQK2R w KQkq - 0 7,"Up until this point, it's a pretty standard ""exchanging pieces/trying to gain territory"" sort of situation. My best guess is that Black is going to do Nxg3 so that I will do hxg3 and he can do Rxh1+, but his next move isn't what I had originally thought."
13,Bd2,c1d2,r1bqkb1r/1pp2pp1/p1n1pn2/3p3p/3P4/2NBPN2/PPPB1PPP/R2QK2R b KQkq - 1 7,"Up until this point, it's a pretty standard ""exchanging pieces/trying to gain territory"" sort of situation. My best guess is that Black is going to do Nxg3 so that I will do hxg3 and he can do Rxh1+, but his next move isn't what I had originally thought."
14,h4,h5h4,r1bqkb1r/1pp2pp1/p1n1pn2/3p4/3P3p/2NBPN2/PPPB1PPP/R2QK2R w KQkq - 0 8,"Up until this point, it's a pretty standard ""exchanging pieces/trying to gain territory"" sort of situation. My best guess is that Black is going to do Nxg3 so that I will do hxg3 and he can do Rxh1+, but his next move isn't what I had originally thought."
15,g3,g2g3,r1bqkb1r/1pp2pp1/p1n1pn2/3p4/3P3p/2NBPNP1/PPPB1P1P/R2QK2R b KQkq - 0 8,"Up until this point, it's a pretty standard ""exchanging pieces/trying to gain territory"" sort of situation. My best guess is that Black is going to do Nxg3 so that I will do hxg3 and he can do Rxh1+, but his next move isn't what I had originally thought."
16,hxg3,h4g3,r1bqkb1r/1pp2pp1/p1n1pn2/3p4/3P4/2NBPNp1/PPPB1P1P/R2QK2R w KQkq - 0 9,"Up until this point, it's a pretty standard ""exchanging pieces/trying to gain territory"" sort of situation. My best guess is that Black is going to do Nxg3 so that I will do hxg3 and he can do Rxh1+, but his next move isn't what I had originally thought."
17,fxg3,f2g3,r1bqkb1r/1pp2pp1/p1n1pn2/3p4/3P4/2NBPNP1/PPPB3P/R2QK2R b KQkq - 0 9,"Up until this point, it's a pretty standard ""exchanging pieces/trying to gain territory"" sort of situation. My best guess is that Black is going to do Nxg3 so that I will do hxg3 and he can do Rxh1+, but his next move isn't what I had originally thought."
18,g6,g7g6,r1bqkb1r/1pp2p2/p1n1pnp1/3p4/3P4/2NBPNP1/PPPB3P/R2QK2R w KQkq - 0 10,"Up until this point, it's a pretty standard ""exchanging pieces/trying to gain territory"" sort of situation. My best guess is that Black is going to do Nxg3 so that I will do hxg3 and he can do Rxh1+, but his next move isn't what I had originally thought."
19,Ne5,f3e5,r1bqkb1r/1pp2p2/p1n1pnp1/3pN3/3P4/2NBP1P1/PPPB3P/R2QK2R b KQkq - 1 10,"Up until this point, it's a pretty standard ""exchanging pieces/trying to gain territory"" sort of situation. My best guess is that Black is going to do Nxg3 so that I will do hxg3 and he can do Rxh1+, but his next move isn't what I had originally thought."
