N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,c4,c2c4,rnbqkbnr/pppppppp/8/8/2P5/8/PP1PPPPP/RNBQKBNR b KQkq - 0 1,An irregular English of some kind... I think we were both making it up as we went along.
2,Nf6,g8f6,rnbqkb1r/pppppppp/5n2/8/2P5/8/PP1PPPPP/RNBQKBNR w KQkq - 1 2,An irregular English of some kind... I think we were both making it up as we went along.
3,Nc3,b1c3,rnbqkb1r/pppppppp/5n2/8/2P5/2N5/PP1PPPPP/R1BQKBNR b KQkq - 2 2,An irregular English of some kind... I think we were both making it up as we went along.
4,g6,g7g6,rnbqkb1r/pppppp1p/5np1/8/2P5/2N5/PP1PPPPP/R1BQKBNR w KQkq - 0 3,An irregular English of some kind... I think we were both making it up as we went along.
5,d3,d2d3,rnbqkb1r/pppppp1p/5np1/8/2P5/2NP4/PP2PPPP/R1BQKBNR b KQkq - 0 3,An irregular English of some kind... I think we were both making it up as we went along.
6,Bg7,f8g7,rnbqk2r/ppppppbp/5np1/8/2P5/2NP4/PP2PPPP/R1BQKBNR w KQkq - 1 4,An irregular English of some kind... I think we were both making it up as we went along.
7,g3,g2g3,rnbqk2r/ppppppbp/5np1/8/2P5/2NP2P1/PP2PP1P/R1BQKBNR b KQkq - 0 4,An irregular English of some kind... I think we were both making it up as we went along.
8,Nc6,b8c6,r1bqk2r/ppppppbp/2n2np1/8/2P5/2NP2P1/PP2PP1P/R1BQKBNR w KQkq - 1 5,An irregular English of some kind... I think we were both making it up as we went along.
9,Bg2,f1g2,r1bqk2r/ppppppbp/2n2np1/8/2P5/2NP2P1/PP2PPBP/R1BQK1NR b KQkq - 2 5,An irregular English of some kind... I think we were both making it up as we went along.
10,O-O,e8g8,r1bq1rk1/ppppppbp/2n2np1/8/2P5/2NP2P1/PP2PPBP/R1BQK1NR w KQ - 3 6,An irregular English of some kind... I think we were both making it up as we went along.
11,Nf3,g1f3,r1bq1rk1/ppppppbp/2n2np1/8/2P5/2NP1NP1/PP2PPBP/R1BQK2R b KQ - 4 6,An irregular English of some kind... I think we were both making it up as we went along.
12,d6,d7d6,r1bq1rk1/ppp1ppbp/2np1np1/8/2P5/2NP1NP1/PP2PPBP/R1BQK2R w KQ - 0 7,An irregular English of some kind... I think we were both making it up as we went along.
13,O-O,e1g1,r1bq1rk1/ppp1ppbp/2np1np1/8/2P5/2NP1NP1/PP2PPBP/R1BQ1RK1 b - - 1 7,An irregular English of some kind... I think we were both making it up as we went along.
14,Bg4,c8g4,r2q1rk1/ppp1ppbp/2np1np1/8/2P3b1/2NP1NP1/PP2PPBP/R1BQ1RK1 w - - 2 8,White blunders - he missed a tactic three moves later...
15,h3,h2h3,r2q1rk1/ppp1ppbp/2np1np1/8/2P3b1/2NP1NPP/PP2PPB1/R1BQ1RK1 b - - 0 8,White blunders - he missed a tactic three moves later...
16,Bd7,g4d7,r2q1rk1/pppbppbp/2np1np1/8/2P5/2NP1NPP/PP2PPB1/R1BQ1RK1 w - - 1 9,White blunders - he missed a tactic three moves later...
17,e4,e2e4,r2q1rk1/pppbppbp/2np1np1/8/2P1P3/2NP1NPP/PP3PB1/R1BQ1RK1 b - - 0 9,White blunders - he missed a tactic three moves later...
18,Qc8,d8c8,r1q2rk1/pppbppbp/2np1np1/8/2P1P3/2NP1NPP/PP3PB1/R1BQ1RK1 w - - 1 10,White blunders - he missed a tactic three moves later...
19,g4,g3g4,r1q2rk1/pppbppbp/2np1np1/8/2P1P1P1/2NP1N1P/PP3PB1/R1BQ1RK1 b - - 0 10,White blunders - he missed a tactic three moves later...
20,e5,e7e5,r1q2rk1/pppb1pbp/2np1np1/4p3/2P1P1P1/2NP1N1P/PP3PB1/R1BQ1RK1 w - - 0 11,White blunders - he missed a tactic three moves later...
21,d4,d3d4,r1q2rk1/pppb1pbp/2np1np1/4p3/2PPP1P1/2N2N1P/PP3PB1/R1BQ1RK1 b - - 0 11,White blunders - he missed a tactic three moves later...
