N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,c4,c2c4,rnbqkbnr/pppppppp/8/8/2P5/8/PP1PPPPP/RNBQKBNR b KQkq - 0 1,"? Black should not be distracted and must continue developing, else he will soon run out of time."
2,f5,f7f5,rnbqkbnr/ppppp1pp/8/5p2/2P5/8/PP1PPPPP/RNBQKBNR w KQkq - 0 2,"? Black should not be distracted and must continue developing, else he will soon run out of time."
3,Nf3,g1f3,rnbqkbnr/ppppp1pp/8/5p2/2P5/5N2/PP1PPPPP/RNBQKB1R b KQkq - 1 2,"? Black should not be distracted and must continue developing, else he will soon run out of time."
4,Nf6,g8f6,rnbqkb1r/ppppp1pp/5n2/5p2/2P5/5N2/PP1PPPPP/RNBQKB1R w KQkq - 2 3,"? Black should not be distracted and must continue developing, else he will soon run out of time."
5,Nc3,b1c3,rnbqkb1r/ppppp1pp/5n2/5p2/2P5/2N2N2/PP1PPPPP/R1BQKB1R b KQkq - 3 3,"? Black should not be distracted and must continue developing, else he will soon run out of time."
6,g6,g7g6,rnbqkb1r/ppppp2p/5np1/5p2/2P5/2N2N2/PP1PPPPP/R1BQKB1R w KQkq - 0 4,"? Black should not be distracted and must continue developing, else he will soon run out of time."
7,g3,g2g3,rnbqkb1r/ppppp2p/5np1/5p2/2P5/2N2NP1/PP1PPP1P/R1BQKB1R b KQkq - 0 4,"? Black should not be distracted and must continue developing, else he will soon run out of time."
8,Bg7,f8g7,rnbqk2r/ppppp1bp/5np1/5p2/2P5/2N2NP1/PP1PPP1P/R1BQKB1R w KQkq - 1 5,"? Black should not be distracted and must continue developing, else he will soon run out of time."
9,Bg2,f1g2,rnbqk2r/ppppp1bp/5np1/5p2/2P5/2N2NP1/PP1PPPBP/R1BQK2R b KQkq - 2 5,"? Black should not be distracted and must continue developing, else he will soon run out of time."
10,O-O,e8g8,rnbq1rk1/ppppp1bp/5np1/5p2/2P5/2N2NP1/PP1PPPBP/R1BQK2R w KQ - 3 6,"? Black should not be distracted and must continue developing, else he will soon run out of time."
11,d4,d2d4,rnbq1rk1/ppppp1bp/5np1/5p2/2PP4/2N2NP1/PP2PPBP/R1BQK2R b KQ - 0 6,"? Black should not be distracted and must continue developing, else he will soon run out of time."
12,d6,d7d6,rnbq1rk1/ppp1p1bp/3p1np1/5p2/2PP4/2N2NP1/PP2PPBP/R1BQK2R w KQ - 0 7,"? Black should not be distracted and must continue developing, else he will soon run out of time."
13,Bg5,c1g5,rnbq1rk1/ppp1p1bp/3p1np1/5pB1/2PP4/2N2NP1/PP2PPBP/R2QK2R b KQ - 1 7,"? Black should not be distracted and must continue developing, else he will soon run out of time."
14,h6,h7h6,rnbq1rk1/ppp1p1b1/3p1npp/5pB1/2PP4/2N2NP1/PP2PPBP/R2QK2R w KQ - 0 8,"? Black should not be distracted and must continue developing, else he will soon run out of time."
15,Bxf6,g5f6,rnbq1rk1/ppp1p1b1/3p1Bpp/5p2/2PP4/2N2NP1/PP2PPBP/R2QK2R b KQ - 0 8,White's h-pawn now has something to attack...
16,Bxf6,g7f6,rnbq1rk1/ppp1p3/3p1bpp/5p2/2PP4/2N2NP1/PP2PPBP/R2QK2R w KQ - 0 9,White's h-pawn now has something to attack...
17,Qd2,d1d2,rnbq1rk1/ppp1p3/3p1bpp/5p2/2PP4/2N2NP1/PP1QPPBP/R3K2R b KQ - 1 9,White's h-pawn now has something to attack...
18,g5,g6g5,rnbq1rk1/ppp1p3/3p1b1p/5pp1/2PP4/2N2NP1/PP1QPPBP/R3K2R w KQ - 0 10,White's h-pawn now has something to attack...
19,O-O-O,e1c1,rnbq1rk1/ppp1p3/3p1b1p/5pp1/2PP4/2N2NP1/PP1QPPBP/2KR3R b - - 1 10,"! Black's king side pawns have been lured away from the castled king, leaving Black vulnerable to an early king side pawn storm. Moreover, Black's queen side is hopelessly underdeveloped, leaving White's king untroubled even after 0-0-0. Already Black is lost."
20,Nc6,b8c6,r1bq1rk1/ppp1p3/2np1b1p/5pp1/2PP4/2N2NP1/PP1QPPBP/2KR3R w - - 2 11,! Pinning Black's knight frees h8 for a checkmate.
21,h4,h2h4,r1bq1rk1/ppp1p3/2np1b1p/5pp1/2PP3P/2N2NP1/PP1QPPB1/2KR3R b - - 0 11,! Pinning Black's knight frees h8 for a checkmate.
22,e5,e7e5,r1bq1rk1/ppp5/2np1b1p/4ppp1/2PP3P/2N2NP1/PP1QPPB1/2KR3R w - - 0 12,! Pinning Black's knight frees h8 for a checkmate.
23,hxg5,h4g5,r1bq1rk1/ppp5/2np1b1p/4ppP1/2PP4/2N2NP1/PP1QPPB1/2KR3R b - - 0 12,! Pinning Black's knight frees h8 for a checkmate.
24,hxg5,h6g5,r1bq1rk1/ppp5/2np1b2/4ppp1/2PP4/2N2NP1/PP1QPPB1/2KR3R w - - 0 13,! Pinning Black's knight frees h8 for a checkmate.
25,dxe5,d4e5,r1bq1rk1/ppp5/2np1b2/4Ppp1/2P5/2N2NP1/PP1QPPB1/2KR3R b - - 0 13,! Pinning Black's knight frees h8 for a checkmate.
26,Nxe5,c6e5,r1bq1rk1/ppp5/3p1b2/4npp1/2P5/2N2NP1/PP1QPPB1/2KR3R w - - 0 14,! Pinning Black's knight frees h8 for a checkmate.
27,Nxg5,f3g5,r1bq1rk1/ppp5/3p1b2/4npN1/2P5/2N3P1/PP1QPPB1/2KR3R b - - 0 14,! Pinning Black's knight frees h8 for a checkmate.
28,Bxg5,f6g5,r1bq1rk1/ppp5/3p4/4npb1/2P5/2N3P1/PP1QPPB1/2KR3R w - - 0 15,! Pinning Black's knight frees h8 for a checkmate.
29,f4,f2f4,r1bq1rk1/ppp5/3p4/4npb1/2P2P2/2N3P1/PP1QP1B1/2KR3R b - - 0 15,! Pinning Black's knight frees h8 for a checkmate.
30,Nf7,e5f7,r1bq1rk1/ppp2n2/3p4/5pb1/2P2P2/2N3P1/PP1QP1B1/2KR3R w - - 1 16,! Pinning Black's knight frees h8 for a checkmate.
