N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,c4,c2c4,rnbqkbnr/pppppppp/8/8/2P5/8/PP1PPPPP/RNBQKBNR b KQkq - 0 1,"Another game from the Halibut tournament, I made a lot of mistakes, mostly early on but luckily managed to claw my way back all thanks to one pawn."
2,b5,b7b5,rnbqkbnr/p1pppppp/8/1p6/2P5/8/PP1PPPPP/RNBQKBNR w KQkq - 0 2,starting position
3,cxb5,c4b5,rnbqkbnr/p1pppppp/8/1P6/8/8/PP1PPPPP/RNBQKBNR b KQkq - 0 2,Looking to hinder whites development
4,e5,e7e5,rnbqkbnr/p1pp1ppp/8/1P2p3/8/8/PP1PPPPP/RNBQKBNR w KQkq - 0 3,Looking to hinder whites development
5,b3,b2b3,rnbqkbnr/p1pp1ppp/8/1P2p3/8/1P6/P2PPPPP/RNBQKBNR b KQkq - 0 3,Looking to hinder whites development
6,Bb4,f8b4,rnbqk1nr/p1pp1ppp/8/1P2p3/1b6/1P6/P2PPPPP/RNBQKBNR w KQkq - 1 4,Looking to hinder whites development
7,Bb2,c1b2,rnbqk1nr/p1pp1ppp/8/1P2p3/1b6/1P6/PB1PPPPP/RN1QKBNR b KQkq - 2 4,I really didn't like this move but could see no alternative
8,d6,d7d6,rnbqk1nr/p1p2ppp/3p4/1P2p3/1b6/1P6/PB1PPPPP/RN1QKBNR w KQkq - 0 5,I really didn't like this move but could see no alternative
9,e4,e2e4,rnbqk1nr/p1p2ppp/3p4/1P2p3/1b2P3/1P6/PB1P1PPP/RN1QKBNR b KQkq - 0 5,weakens whites d pawn but can I take advantage
10,Nf6,g8f6,rnbqk2r/p1p2ppp/3p1n2/1P2p3/1b2P3/1P6/PB1P1PPP/RN1QKBNR w KQkq - 1 6,Whites pawn is going nowhere a the moment so having a bishop in its way isn't really a problem at the moment
11,Bd3,f1d3,rnbqk2r/p1p2ppp/3p1n2/1P2p3/1b2P3/1P1B4/PB1P1PPP/RN1QK1NR b KQkq - 2 6,Whites pawn is going nowhere a the moment so having a bishop in its way isn't really a problem at the moment
12,O-O,e8g8,rnbq1rk1/p1p2ppp/3p1n2/1P2p3/1b2P3/1P1B4/PB1P1PPP/RN1QK1NR w KQ - 3 7,"I think at this point white is feeling a little constrained, that was certainly my intention."
13,Nf3,g1f3,rnbq1rk1/p1p2ppp/3p1n2/1P2p3/1b2P3/1P1B1N2/PB1P1PPP/RN1QK2R b KQ - 4 7,"I think at this point white is feeling a little constrained, that was certainly my intention."
