N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,e4,e2e4,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,"This is a game against fellow Southern Chess member tnaptguy. He named this game ""My game is in the toilet!"" However, his game seems to be very good, from my viewpoint. We play a very even game..."
2,e5,e7e5,rnbqkbnr/pppp1ppp/8/4p3/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,"? I don't like opening the diagonal for Bb5. I never have. If I play the common Bb5  he has many sensible replies, but he would have to respond to MY move, as opposed to making one of his own accord."
3,Nf3,g1f3,rnbqkbnr/pppp1ppp/8/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R b KQkq - 1 2,"? I don't like opening the diagonal for Bb5. I never have. If I play the common Bb5  he has many sensible replies, but he would have to respond to MY move, as opposed to making one of his own accord."
4,d6,d7d6,rnbqkbnr/ppp2ppp/3p4/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 0 3,"? I don't like opening the diagonal for Bb5. I never have. If I play the common Bb5  he has many sensible replies, but he would have to respond to MY move, as opposed to making one of his own accord."
5,d4,d2d4,rnbqkbnr/ppp2ppp/3p4/4p3/3PP3/5N2/PPP2PPP/RNBQKB1R b KQkq - 0 3,"If it's a fight for the center he wants, it's a fight he'll get!"
6,f6,f7f6,rnbqkbnr/ppp3pp/3p1p2/4p3/3PP3/5N2/PPP2PPP/RNBQKB1R w KQkq - 0 4,!? Tricky. That e5 square must be very important to Black...
7,dxe5,d4e5,rnbqkbnr/ppp3pp/3p1p2/4P3/4P3/5N2/PPP2PPP/RNBQKB1R b KQkq - 0 4,...so I decide to capture.
8,dxe5,d6e5,rnbqkbnr/ppp3pp/5p2/4p3/4P3/5N2/PPP2PPP/RNBQKB1R w KQkq - 0 5,"Quick recap. I have two minor pieces developed whilst Black has only his two pawns. However, there are no pieces in front of the queens..."
9,Bc4,f1c4,rnbqkbnr/ppp3pp/5p2/4p3/2B1P3/5N2/PPP2PPP/RNBQK2R b KQkq - 1 5,"Quick recap. I have two minor pieces developed whilst Black has only his two pawns. However, there are no pieces in front of the queens..."
10,Qxd1+,d8d1,rnb1kbnr/ppp3pp/5p2/4p3/2B1P3/5N2/PPP2PPP/RNBqK2R w KQkq - 0 6,...cat fight! Black opts to force my king to lazily move.
11,Kxd1,e1d1,rnb1kbnr/ppp3pp/5p2/4p3/2B1P3/5N2/PPP2PPP/RNBK3R b kq - 0 6,"Now that he has unearthed the king, it's time to attack the exposed pieces."
12,Bc5,f8c5,rnb1k1nr/ppp3pp/5p2/2b1p3/2B1P3/5N2/PPP2PPP/RNBK3R w kq - 1 7,"Now that he has unearthed the king, it's time to attack the exposed pieces."
13,Be3,c1e3,rnb1k1nr/ppp3pp/5p2/2b1p3/2B1P3/4BN2/PPP2PPP/RN1K3R b kq - 2 7,White does NOT want this exchange. An exposed king doubled pawns=trouble
14,Bb6,c5b6,rnb1k1nr/ppp3pp/1b3p2/4p3/2B1P3/4BN2/PPP2PPP/RN1K3R w kq - 3 8,"? Thankfully, it doesn't happen. However, this is questionable. He is inviting me to double one of HIS pawns? I'm sure he had a plan, but I don't see it."
15,Bxb6,e3b6,rnb1k1nr/ppp3pp/1B3p2/4p3/2B1P3/5N2/PPP2PPP/RN1K3R b kq - 0 8,"?? What on earth is White doing? He has left his king totally exposed! In truth, I feared 9. ... O-O for this reason. I need his rook to have trouble developing."
16,axb6,a7b6,rnb1k1nr/1pp3pp/1p3p2/4p3/2B1P3/5N2/PPP2PPP/RN1K3R w kq - 0 9,"?? What on earth is White doing? He has left his king totally exposed! In truth, I feared 9. ... O-O for this reason. I need his rook to have trouble developing."
17,Bxg8,c4g8,rnb1k1Br/1pp3pp/1p3p2/4p3/4P3/5N2/PPP2PPP/RN1K3R b kq - 0 9,"?? What on earth is White doing? He has left his king totally exposed! In truth, I feared 9. ... O-O for this reason. I need his rook to have trouble developing."
18,Rxg8,h8g8,rnb1k1r1/1pp3pp/1p3p2/4p3/4P3/5N2/PPP2PPP/RN1K3R w q - 0 10,"Now MY rook is free, whilst my bishop move has stalled his matching rook."
19,Re1,h1e1,rnb1k1r1/1pp3pp/1p3p2/4p3/4P3/5N2/PPP2PPP/RN1KR3 b q - 1 10,"Now MY rook is free, whilst my bishop move has stalled his matching rook."
20,b5,b6b5,rnb1k1r1/1pp3pp/5p2/1p2p3/4P3/5N2/PPP2PPP/RN1KR3 w q - 0 11,? I don't know what this was for.
