N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,e4,e2e4,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,kings pawn game
2,e5,e7e5,rnbqkbnr/pppp1ppp/8/4p3/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,kings pawn game
3,Nf3,g1f3,rnbqkbnr/pppp1ppp/8/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R b KQkq - 1 2,Nf3
4,Nc6,b8c6,r1bqkbnr/pppp1ppp/2n5/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 2 3,of course
5,Bb5,f1b5,r1bqkbnr/pppp1ppp/2n5/1B2p3/4P3/5N2/PPPP1PPP/RNBQK2R b KQkq - 3 3,oh ya
6,Nf6,g8f6,r1bqkb1r/pppp1ppp/2n2n2/1B2p3/4P3/5N2/PPPP1PPP/RNBQK2R w KQkq - 4 4,this?
7,Nc3,b1c3,r1bqkb1r/pppp1ppp/2n2n2/1B2p3/4P3/2N2N2/PPPP1PPP/R1BQK2R b KQkq - 5 4,she is not attacking my bishop so i am not taking
8,Bc5,f8c5,r1bqk2r/pppp1ppp/2n2n2/1Bb1p3/4P3/2N2N2/PPPP1PPP/R1BQK2R w KQkq - 6 5,what is that for
9,Bxc6,b5c6,r1bqk2r/pppp1ppp/2B2n2/2b1p3/4P3/2N2N2/PPPP1PPP/R1BQK2R b KQkq - 0 5,now i'm taking
10,dxc6,d7c6,r1bqk2r/ppp2ppp/2p2n2/2b1p3/4P3/2N2N2/PPPP1PPP/R1BQK2R w KQkq - 0 6,okay?
11,Nxe5,f3e5,r1bqk2r/ppp2ppp/2p2n2/2b1N3/4P3/2N5/PPPP1PPP/R1BQK2R b KQkq - 0 6,yes a pawn
12,Bg4,c8g4,r2qk2r/ppp2ppp/2p2n2/2b1N3/4P1b1/2N5/PPPP1PPP/R1BQK2R w KQkq - 1 7,really?
13,f3,f2f3,r2qk2r/ppp2ppp/2p2n2/2b1N3/4P1b1/2N2P2/PPPP2PP/R1BQK2R b KQkq - 0 7,i should have taken the bishop with the knight
14,Bd7,g4d7,r2qk2r/pppb1ppp/2p2n2/2b1N3/4P3/2N2P2/PPPP2PP/R1BQK2R w KQkq - 1 8,i'm fine with that
15,Nxd7,e5d7,r2qk2r/pppN1ppp/2p2n2/2b5/4P3/2N2P2/PPPP2PP/R1BQK2R b KQkq - 0 8,take!
16,Rf8,h8f8,r2qkr2/pppN1ppp/2p2n2/2b5/4P3/2N2P2/PPPP2PP/R1BQK2R w KQq - 1 9,what?!
17,Nxf8,d7f8,r2qkN2/ppp2ppp/2p2n2/2b5/4P3/2N2P2/PPPP2PP/R1BQK2R b KQq - 0 9,yes!
18,Kxf8,e8f8,r2q1k2/ppp2ppp/2p2n2/2b5/4P3/2N2P2/PPPP2PP/R1BQK2R w KQ - 0 10,aw man for her!
19,a3,a2a3,r2q1k2/ppp2ppp/2p2n2/2b5/4P3/P1N2P2/1PPP2PP/R1BQK2R b KQ - 0 10,stoping
20,Kg8,f8g8,r2q2k1/ppp2ppp/2p2n2/2b5/4P3/P1N2P2/1PPP2PP/R1BQK2R w KQ - 1 11,more safe
