N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,e4,e2e4,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,Curioso che inizi col bianco e sia cotretto a difendermi da subito
2,c5,c7c5,rnbqkbnr/pp1ppppp/8/2p5/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,qui mi avrebbe dato noia se avesse voluto scambiare le regine
3,Nf3,g1f3,rnbqkbnr/pp1ppppp/8/2p5/4P3/5N2/PPPP1PPP/RNBQKB1R b KQkq - 1 2,qui mi avrebbe dato noia se avesse voluto scambiare le regine
4,a6,a7a6,rnbqkbnr/1p1ppppp/p7/2p5/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 0 3,qui mi avrebbe dato noia se avesse voluto scambiare le regine
5,Bc4,f1c4,rnbqkbnr/1p1ppppp/p7/2p5/2B1P3/5N2/PPPP1PPP/RNBQK2R b KQkq - 1 3,qui mi avrebbe dato noia se avesse voluto scambiare le regine
6,e6,e7e6,rnbqkbnr/1p1p1ppp/p3p3/2p5/2B1P3/5N2/PPPP1PPP/RNBQK2R w KQkq - 0 4,qui mi avrebbe dato noia se avesse voluto scambiare le regine
7,a3,a2a3,rnbqkbnr/1p1p1ppp/p3p3/2p5/2B1P3/P4N2/1PPP1PPP/RNBQK2R b KQkq - 0 4,qui mi avrebbe dato noia se avesse voluto scambiare le regine
8,b5,b7b5,rnbqkbnr/3p1ppp/p3p3/1pp5/2B1P3/P4N2/1PPP1PPP/RNBQK2R w KQkq - 0 5,qui mi avrebbe dato noia se avesse voluto scambiare le regine
9,Ba2,c4a2,rnbqkbnr/3p1ppp/p3p3/1pp5/4P3/P4N2/BPPP1PPP/RNBQK2R b KQkq - 1 5,qui mi avrebbe dato noia se avesse voluto scambiare le regine
10,Bb7,c8b7,rn1qkbnr/1b1p1ppp/p3p3/1pp5/4P3/P4N2/BPPP1PPP/RNBQK2R w KQkq - 2 6,qui mi avrebbe dato noia se avesse voluto scambiare le regine
11,d3,d2d3,rn1qkbnr/1b1p1ppp/p3p3/1pp5/4P3/P2P1N2/BPP2PPP/RNBQK2R b KQkq - 0 6,qui mi avrebbe dato noia se avesse voluto scambiare le regine
12,Nf6,g8f6,rn1qkb1r/1b1p1ppp/p3pn2/1pp5/4P3/P2P1N2/BPP2PPP/RNBQK2R w KQkq - 1 7,qui mi avrebbe dato noia se avesse voluto scambiare le regine
13,Bf4,c1f4,rn1qkb1r/1b1p1ppp/p3pn2/1pp5/4PB2/P2P1N2/BPP2PPP/RN1QK2R b KQkq - 2 7,qui mi avrebbe dato noia se avesse voluto scambiare le regine
14,Nc6,b8c6,r2qkb1r/1b1p1ppp/p1n1pn2/1pp5/4PB2/P2P1N2/BPP2PPP/RN1QK2R w KQkq - 3 8,qui mi avrebbe dato noia se avesse voluto scambiare le regine
15,h3,h2h3,r2qkb1r/1b1p1ppp/p1n1pn2/1pp5/4PB2/P2P1N1P/BPP2PP1/RN1QK2R b KQkq - 0 8,qui mi avrebbe dato noia se avesse voluto scambiare le regine
16,d5,d7d5,r2qkb1r/1b3ppp/p1n1pn2/1ppp4/4PB2/P2P1N1P/BPP2PP1/RN1QK2R w KQkq - 0 9,qui mi avrebbe dato noia se avesse voluto scambiare le regine
17,Nbd2,b1d2,r2qkb1r/1b3ppp/p1n1pn2/1ppp4/4PB2/P2P1N1P/BPPN1PP1/R2QK2R b KQkq - 1 9,qui mi avrebbe dato noia se avesse voluto scambiare le regine
18,dxe4,d5e4,r2qkb1r/1b3ppp/p1n1pn2/1pp5/4pB2/P2P1N1P/BPPN1PP1/R2QK2R w KQkq - 0 10,"qui ho sudato freddo, se avesse fatto, anche prima, Dh4+, probabilmente avrei risposto con g3, al che lui Dh4 e f3 sarebbe stato difendibile solo tirando fuori il re"
19,Nxe4,d2e4,r2qkb1r/1b3ppp/p1n1pn2/1pp5/4NB2/P2P1N1P/BPP2PP1/R2QK2R b KQkq - 0 10,"qui ho sudato freddo, se avesse fatto, anche prima, Dh4+, probabilmente avrei risposto con g3, al che lui Dh4 e f3 sarebbe stato difendibile solo tirando fuori il re"
20,c4,c5c4,r2qkb1r/1b3ppp/p1n1pn2/1p6/2p1NB2/P2P1N1P/BPP2PP1/R2QK2R w KQkq - 0 11,"qui ho sudato freddo, se avesse fatto, anche prima, Dh4+, probabilmente avrei risposto con g3, al che lui Dh4 e f3 sarebbe stato difendibile solo tirando fuori il re"
21,Qe2,d1e2,r2qkb1r/1b3ppp/p1n1pn2/1p6/2p1NB2/P2P1N1P/BPP1QPP1/R3K2R b KQkq - 1 11,"qui ho sudato freddo, se avesse fatto, anche prima, Dh4+, probabilmente avrei risposto con g3, al che lui Dh4 e f3 sarebbe stato difendibile solo tirando fuori il re"
22,Nd4,c6d4,r2qkb1r/1b3ppp/p3pn2/1p6/2pnNB2/P2P1N1P/BPP1QPP1/R3K2R w KQkq - 2 12,"qui ho sudato freddo, se avesse fatto, anche prima, Dh4+, probabilmente avrei risposto con g3, al che lui Dh4 e f3 sarebbe stato difendibile solo tirando fuori il re"
23,Nxd4,f3d4,r2qkb1r/1b3ppp/p3pn2/1p6/2pNNB2/P2P3P/BPP1QPP1/R3K2R b KQkq - 0 12,"qui ho sudato freddo, se avesse fatto, anche prima, Dh4+, probabilmente avrei risposto con g3, al che lui Dh4 e f3 sarebbe stato difendibile solo tirando fuori il re"
24,Qxd4,d8d4,r3kb1r/1b3ppp/p3pn2/1p6/2pqNB2/P2P3P/BPP1QPP1/R3K2R w KQkq - 0 13,"qui ho sudato freddo, se avesse fatto, anche prima, Dh4+, probabilmente avrei risposto con g3, al che lui Dh4 e f3 sarebbe stato difendibile solo tirando fuori il re"
25,Nxf6+,e4f6,r3kb1r/1b3ppp/p3pN2/1p6/2pq1B2/P2P3P/BPP1QPP1/R3K2R b KQkq - 0 13,"qui ho sudato freddo, se avesse fatto, anche prima, Dh4+, probabilmente avrei risposto con g3, al che lui Dh4 e f3 sarebbe stato difendibile solo tirando fuori il re"
26,Qxf6,d4f6,r3kb1r/1b3ppp/p3pq2/1p6/2p2B2/P2P3P/BPP1QPP1/R3K2R w KQkq - 0 14,"qui ho sudato freddo, se avesse fatto, anche prima, Dh4+, probabilmente avrei risposto con g3, al che lui Dh4 e f3 sarebbe stato difendibile solo tirando fuori il re"
27,Be5,f4e5,r3kb1r/1b3ppp/p3pq2/1p2B3/2p5/P2P3P/BPP1QPP1/R3K2R b KQkq - 1 14,"qui ho sudato freddo, se avesse fatto, anche prima, Dh4+, probabilmente avrei risposto con g3, al che lui Dh4 e f3 sarebbe stato difendibile solo tirando fuori il re"
28,Qg5,f6g5,r3kb1r/1b3ppp/p3p3/1p2B1q1/2p5/P2P3P/BPP1QPP1/R3K2R w KQkq - 2 15,"qui ho sudato freddo, se avesse fatto, anche prima, Dh4+, probabilmente avrei risposto con g3, al che lui Dh4 e f3 sarebbe stato difendibile solo tirando fuori il re"
29,f3,f2f3,r3kb1r/1b3ppp/p3p3/1p2B1q1/2p5/P2P1P1P/BPP1Q1P1/R3K2R b KQkq - 0 15,"qui ho sudato freddo, se avesse fatto, anche prima, Dh4+, probabilmente avrei risposto con g3, al che lui Dh4 e f3 sarebbe stato difendibile solo tirando fuori il re"
30,cxd3,c4d3,r3kb1r/1b3ppp/p3p3/1p2B1q1/8/P2p1P1P/BPP1Q1P1/R3K2R w KQkq - 0 16,"qui ho sudato freddo, se avesse fatto, anche prima, Dh4+, probabilmente avrei risposto con g3, al che lui Dh4 e f3 sarebbe stato difendibile solo tirando fuori il re"
31,cxd3,c2d3,r3kb1r/1b3ppp/p3p3/1p2B1q1/8/P2P1P1P/BP2Q1P1/R3K2R b KQkq - 0 16,"qui ho sudato freddo, se avesse fatto, anche prima, Dh4+, probabilmente avrei risposto con g3, al che lui Dh4 e f3 sarebbe stato difendibile solo tirando fuori il re"
32,Rc8,a8c8,2r1kb1r/1b3ppp/p3p3/1p2B1q1/8/P2P1P1P/BP2Q1P1/R3K2R w KQk - 1 17,"qui ho sudato freddo, se avesse fatto, anche prima, Dh4+, probabilmente avrei risposto con g3, al che lui Dh4 e f3 sarebbe stato difendibile solo tirando fuori il re"
33,O-O,e1g1,2r1kb1r/1b3ppp/p3p3/1p2B1q1/8/P2P1P1P/BP2Q1P1/R4RK1 b k - 2 17,non ricordo perchè non d4
34,Bc5+,f8c5,2r1k2r/1b3ppp/p3p3/1pb1B1q1/8/P2P1P1P/BP2Q1P1/R4RK1 w k - 3 18,non ricordo perchè non d4
35,Kh2,g1h2,2r1k2r/1b3ppp/p3p3/1pb1B1q1/8/P2P1P1P/BP2Q1PK/R4R2 b k - 4 18,qua invece di mettersi in vantaggio di un pedone ha preferito tendermi un'imboscata
36,O-O,e8g8,2r2rk1/1b3ppp/p3p3/1pb1B1q1/8/P2P1P1P/BP2Q1PK/R4R2 w - - 5 19,qua invece di mettersi in vantaggio di un pedone ha preferito tendermi un'imboscata
37,f4,f3f4,2r2rk1/1b3ppp/p3p3/1pb1B1q1/5P2/P2P3P/BP2Q1PK/R4R2 b - - 0 19,qua invece di mettersi in vantaggio di un pedone ha preferito tendermi un'imboscata
38,Qd8,g5d8,2rq1rk1/1b3ppp/p3p3/1pb1B3/5P2/P2P3P/BP2Q1PK/R4R2 w - - 1 20,qua invece di mettersi in vantaggio di un pedone ha preferito tendermi un'imboscata
39,Rad1,a1d1,2rq1rk1/1b3ppp/p3p3/1pb1B3/5P2/P2P3P/BP2Q1PK/3R1R2 b - - 2 20,qua invece di mettersi in vantaggio di un pedone ha preferito tendermi un'imboscata
40,Bd4,c5d4,2rq1rk1/1b3ppp/p3p3/1p2B3/3b1P2/P2P3P/BP2Q1PK/3R1R2 w - - 3 21,qua invece di mettersi in vantaggio di un pedone ha preferito tendermi un'imboscata
41,b4,b2b4,2rq1rk1/1b3ppp/p3p3/1p2B3/1P1b1P2/P2P3P/B3Q1PK/3R1R2 b - - 0 21,qua invece di mettersi in vantaggio di un pedone ha preferito tendermi un'imboscata
42,Rc3,c8c3,3q1rk1/1b3ppp/p3p3/1p2B3/1P1b1P2/P1rP3P/B3Q1PK/3R1R2 w - - 1 22,qua invece di mettersi in vantaggio di un pedone ha preferito tendermi un'imboscata
43,f5,f4f5,3q1rk1/1b3ppp/p3p3/1p2BP2/1P1b4/P1rP3P/B3Q1PK/3R1R2 b - - 0 22,qua invece di mettersi in vantaggio di un pedone ha preferito tendermi un'imboscata
44,Bxe5+,d4e5,3q1rk1/1b3ppp/p3p3/1p2bP2/1P6/P1rP3P/B3Q1PK/3R1R2 w - - 0 23,qua invece di mettersi in vantaggio di un pedone ha preferito tendermi un'imboscata
45,Qxe5,e2e5,3q1rk1/1b3ppp/p3p3/1p2QP2/1P6/P1rP3P/B5PK/3R1R2 b - - 0 23,qua invece di mettersi in vantaggio di un pedone ha preferito tendermi un'imboscata
46,Qg5,d8g5,5rk1/1b3ppp/p3p3/1p2QPq1/1P6/P1rP3P/B5PK/3R1R2 w - - 1 24,"errore fatale, per mettersi in vantaggio di un pedone"
47,Rf2,f1f2,5rk1/1b3ppp/p3p3/1p2QPq1/1P6/P1rP3P/B4RPK/3R4 b - - 2 24,"errore fatale, per mettersi in vantaggio di un pedone"
48,Rfc8,f8c8,2r3k1/1b3ppp/p3p3/1p2QPq1/1P6/P1rP3P/B4RPK/3R4 w - - 3 25,"errore fatale, per mettersi in vantaggio di un pedone"
49,d4,d3d4,2r3k1/1b3ppp/p3p3/1p2QPq1/1P1P4/P1r4P/B4RPK/3R4 b - - 0 25,"errore fatale, per mettersi in vantaggio di un pedone"
50,Rc3c2,c3c2,2r3k1/1b3ppp/p3p3/1p2QPq1/1P1P4/P6P/B1r2RPK/3R4 w - - 1 26,"errore fatale, per mettersi in vantaggio di un pedone"
51,Rxc2,f2c2,2r3k1/1b3ppp/p3p3/1p2QPq1/1P1P4/P6P/B1R3PK/3R4 b - - 0 26,"errore fatale, per mettersi in vantaggio di un pedone"
52,Rxc2,c8c2,6k1/1b3ppp/p3p3/1p2QPq1/1P1P4/P6P/B1r3PK/3R4 w - - 0 27,"errore fatale, per mettersi in vantaggio di un pedone"
53,Qb8+,e5b8,1Q4k1/1b3ppp/p3p3/1p3Pq1/1P1P4/P6P/B1r3PK/3R4 b - - 1 27,"errore fatale, per mettersi in vantaggio di un pedone"
54,Bc8,b7c8,1Qb3k1/5ppp/p3p3/1p3Pq1/1P1P4/P6P/B1r3PK/3R4 w - - 2 28,"errore fatale, per mettersi in vantaggio di un pedone"
55,Rg1,d1g1,1Qb3k1/5ppp/p3p3/1p3Pq1/1P1P4/P6P/B1r3PK/6R1 b - - 3 28,"errore fatale, per mettersi in vantaggio di un pedone"
56,Qxf5,g5f5,1Qb3k1/5ppp/p3p3/1p3q2/1P1P4/P6P/B1r3PK/6R1 w - - 0 29,"errore fatale, per mettersi in vantaggio di un pedone"
57,Bb1,a2b1,1Qb3k1/5ppp/p3p3/1p3q2/1P1P4/P6P/2r3PK/1B4R1 b - - 1 29,"secondo errore, forse mi voleva indurre a dare subito scacco"
58,g6,g7g6,1Qb3k1/5p1p/p3p1p1/1p3q2/1P1P4/P6P/2r3PK/1B4R1 w - - 0 30,"secondo errore, forse mi voleva indurre a dare subito scacco"
59,Bxc2,b1c2,1Qb3k1/5p1p/p3p1p1/1p3q2/1P1P4/P6P/2B3PK/6R1 b - - 0 30,"secondo errore, forse mi voleva indurre a dare subito scacco"
60,Qxc2,f5c2,1Qb3k1/5p1p/p3p1p1/1p6/1P1P4/P6P/2q3PK/6R1 w - - 0 31,"secondo errore, forse mi voleva indurre a dare subito scacco"
61,Qf4,b8f4,2b3k1/5p1p/p3p1p1/1p6/1P1P1Q2/P6P/2q3PK/6R1 b - - 1 31,"secondo errore, forse mi voleva indurre a dare subito scacco"
62,Kg7,g8g7,2b5/5pkp/p3p1p1/1p6/1P1P1Q2/P6P/2q3PK/6R1 w - - 2 32,"secondo errore, forse mi voleva indurre a dare subito scacco"
63,Rc1,g1c1,2b5/5pkp/p3p1p1/1p6/1P1P1Q2/P6P/2q3PK/2R5 b - - 3 32,
64,Qa2,c2a2,2b5/5pkp/p3p1p1/1p6/1P1P1Q2/P6P/q5PK/2R5 w - - 4 33,
65,Rxc8,c1c8,2R5/5pkp/p3p1p1/1p6/1P1P1Q2/P6P/q5PK/8 b - - 0 33,
66,Qxa3,a2a3,2R5/5pkp/p3p1p1/1p6/1P1P1Q2/q6P/6PK/8 w - - 0 34,
67,Qe5+,f4e5,2R5/5pkp/p3p1p1/1p2Q3/1P1P4/q6P/6PK/8 b - - 1 34,
68,Kh6,g7h6,2R5/5p1p/p3p1pk/1p2Q3/1P1P4/q6P/6PK/8 w - - 2 35,
69,Rg8,c8g8,6R1/5p1p/p3p1pk/1p2Q3/1P1P4/q6P/6PK/8 b - - 3 35,
70,Qxb4,a3b4,6R1/5p1p/p3p1pk/1p2Q3/1q1P4/7P/6PK/8 w - - 0 36,
71,Qf4+,e5f4,6R1/5p1p/p3p1pk/1p6/1q1P1Q2/7P/6PK/8 b - - 1 36,
72,Kh5,h6h5,6R1/5p1p/p3p1p1/1p5k/1q1P1Q2/7P/6PK/8 w - - 2 37,
73,Qg4+,f4g4,6R1/5p1p/p3p1p1/1p5k/1q1P2Q1/7P/6PK/8 b - - 3 37,
74,Kh6,h5h6,6R1/5p1p/p3p1pk/1p6/1q1P2Q1/7P/6PK/8 w - - 4 38,
75,Qh4#,g4h4,6R1/5p1p/p3p1pk/1p6/1q1P3Q/7P/6PK/8 b - - 5 38,
