N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,d4,d2d4,rnbqkbnr/pppppppp/8/8/3P4/8/PPP1PPPP/RNBQKBNR b KQkq - 0 1,"This game is an example where ""under-promoting"" a pawn (the act of traversing the board with one's pawn and having it promoted to any piece other than the Queen) can lead to a tactical advantage.   In this case, I chose to promote my pawn to a Knight, which as it turns out gave me a significant advantage at the time, and gave quite a twist to the end of this game.  

I would also like to say that by publishing this annotated game, I am in no way trying to indicate that I am better than any other player and I do not intend to belittle or humiliate any other player, most of all my opponent in this game.  In fact white is quite a rival, fun to play against and a gentleman."
2,d5,d7d5,rnbqkbnr/ppp1pppp/8/3p4/3P4/8/PPP1PPPP/RNBQKBNR w KQkq - 0 2,first check was white queen on move 8
3,Bf4,c1f4,rnbqkbnr/ppp1pppp/8/3p4/3P1B2/8/PPP1PPPP/RN1QKBNR b KQkq - 1 2,first check was white queen on move 8
4,Na6,b8a6,r1bqkbnr/ppp1pppp/n7/3p4/3P1B2/8/PPP1PPPP/RN1QKBNR w KQkq - 2 3,first check was white queen on move 8
5,h3,h2h3,r1bqkbnr/ppp1pppp/n7/3p4/3P1B2/7P/PPP1PPP1/RN1QKBNR b KQkq - 0 3,first check was white queen on move 8
6,e6,e7e6,r1bqkbnr/ppp2ppp/n3p3/3p4/3P1B2/7P/PPP1PPP1/RN1QKBNR w KQkq - 0 4,first check was white queen on move 8
7,a3,a2a3,r1bqkbnr/ppp2ppp/n3p3/3p4/3P1B2/P6P/1PP1PPP1/RN1QKBNR b KQkq - 0 4,first check was white queen on move 8
8,g5,g7g5,r1bqkbnr/ppp2p1p/n3p3/3p2p1/3P1B2/P6P/1PP1PPP1/RN1QKBNR w KQkq - 0 5,first check was white queen on move 8
9,Be5,f4e5,r1bqkbnr/ppp2p1p/n3p3/3pB1p1/3P4/P6P/1PP1PPP1/RN1QKBNR b KQkq - 1 5,first check was white queen on move 8
10,f6,f7f6,r1bqkbnr/ppp4p/n3pp2/3pB1p1/3P4/P6P/1PP1PPP1/RN1QKBNR w KQkq - 0 6,first check was white queen on move 8
11,Bg3,e5g3,r1bqkbnr/ppp4p/n3pp2/3p2p1/3P4/P5BP/1PP1PPP1/RN1QKBNR b KQkq - 1 6,first check was white queen on move 8
12,Nh6,g8h6,r1bqkb1r/ppp4p/n3pp1n/3p2p1/3P4/P5BP/1PP1PPP1/RN1QKBNR w KQkq - 2 7,first check was white queen on move 8
13,e3,e2e3,r1bqkb1r/ppp4p/n3pp1n/3p2p1/3P4/P3P1BP/1PP2PP1/RN1QKBNR b KQkq - 0 7,first check was white queen on move 8
14,Bg7,f8g7,r1bqk2r/ppp3bp/n3pp1n/3p2p1/3P4/P3P1BP/1PP2PP1/RN1QKBNR w KQkq - 1 8,first check was white queen on move 8
15,Qh5+,d1h5,r1bqk2r/ppp3bp/n3pp1n/3p2pQ/3P4/P3P1BP/1PP2PP1/RN2KBNR b KQkq - 2 8,first check was white queen on move 8
16,Kf8,e8f8,r1bq1k1r/ppp3bp/n3pp1n/3p2pQ/3P4/P3P1BP/1PP2PP1/RN2KBNR w KQ - 3 9,the second check was white bishop on move 11
17,Bd3,f1d3,r1bq1k1r/ppp3bp/n3pp1n/3p2pQ/3P4/P2BP1BP/1PP2PP1/RN2K1NR b KQ - 4 9,the second check was white bishop on move 11
18,Bd7,c8d7,r2q1k1r/pppb2bp/n3pp1n/3p2pQ/3P4/P2BP1BP/1PP2PP1/RN2K1NR w KQ - 5 10,the second check was white bishop on move 11
