N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,e4,e2e4,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,start game
2,e5,e7e5,rnbqkbnr/pppp1ppp/8/4p3/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,....ugual response...
3,Nf3,g1f3,rnbqkbnr/pppp1ppp/8/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R b KQkq - 1 2,defense pawn
4,d6,d7d6,rnbqkbnr/ppp2ppp/3p4/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 0 3,defense pawn
5,Bc4,f1c4,rnbqkbnr/ppp2ppp/3p4/4p3/2B1P3/5N2/PPPP1PPP/RNBQK2R b KQkq - 1 3,attack pawn f7(pericolose)
6,h6,h7h6,rnbqkbnr/ppp2pp1/3p3p/4p3/2B1P3/5N2/PPPP1PPP/RNBQK2R w KQkq - 0 4,aperture at knigth and bishop
7,Nc3,b1c3,rnbqkbnr/ppp2pp1/3p3p/4p3/2B1P3/2N2N2/PPPP1PPP/R1BQK2R b KQkq - 1 4,aperture at knigth and bishop
8,c6,c7c6,rnbqkbnr/pp3pp1/2pp3p/4p3/2B1P3/2N2N2/PPPP1PPP/R1BQK2R w KQkq - 0 5,this moves?
9,d3,d2d3,rnbqkbnr/pp3pp1/2pp3p/4p3/2B1P3/2NP1N2/PPP2PPP/R1BQK2R b KQkq - 0 5,one knight moves
10,Nf6,g8f6,rnbqkb1r/pp3pp1/2pp1n1p/4p3/2B1P3/2NP1N2/PPP2PPP/R1BQK2R w KQkq - 1 6,one knight moves
11,O-O,e1g1,rnbqkb1r/pp3pp1/2pp1n1p/4p3/2B1P3/2NP1N2/PPP2PPP/R1BQ1RK1 b kq - 2 6,castles
12,Nh7,f6h7,rnbqkb1r/pp3ppn/2pp3p/4p3/2B1P3/2NP1N2/PPP2PPP/R1BQ1RK1 w kq - 3 7,wrong moves
13,Be3,c1e3,rnbqkb1r/pp3ppn/2pp3p/4p3/2B1P3/2NPBN2/PPP2PPP/R2Q1RK1 b kq - 4 7,I have a preacution
14,Qf6,d8f6,rnb1kb1r/pp3ppn/2pp1q1p/4p3/2B1P3/2NPBN2/PPP2PPP/R2Q1RK1 w kq - 5 8,I have a preacution
15,Nd2,f3d2,rnb1kb1r/pp3ppn/2pp1q1p/4p3/2B1P3/2NPB3/PPPN1PPP/R2Q1RK1 b kq - 6 8,I have a preacution
16,Be7,f8e7,rnb1k2r/pp2bppn/2pp1q1p/4p3/2B1P3/2NPB3/PPPN1PPP/R2Q1RK1 w kq - 7 9,queen sviluppate
17,Qe2,d1e2,rnb1k2r/pp2bppn/2pp1q1p/4p3/2B1P3/2NPB3/PPPNQPPP/R4RK1 b kq - 8 9,queen sviluppate
18,Qg6,f6g6,rnb1k2r/pp2bppn/2pp2qp/4p3/2B1P3/2NPB3/PPPNQPPP/R4RK1 w kq - 9 10,I pensated of Bh3
19,Qf3,e2f3,rnb1k2r/pp2bppn/2pp2qp/4p3/2B1P3/2NPBQ2/PPPN1PPP/R4RK1 b kq - 10 10,I pensated of Bh3
20,Ng5,h7g5,rnb1k2r/pp2bpp1/2pp2qp/4p1n1/2B1P3/2NPBQ2/PPPN1PPP/R4RK1 w kq - 11 11,my queen
21,Qg3,f3g3,rnb1k2r/pp2bpp1/2pp2qp/4p1n1/2B1P3/2NPB1Q1/PPPN1PPP/R4RK1 b kq - 12 11,inchiodate knigt
22,Bd7,c8d7,rn2k2r/pp1bbpp1/2pp2qp/4p1n1/2B1P3/2NPB1Q1/PPPN1PPP/R4RK1 w kq - 13 12,???
23,d4,d3d4,rn2k2r/pp1bbpp1/2pp2qp/4p1n1/2BPP3/2N1B1Q1/PPPN1PPP/R4RK1 b kq - 0 12,takes for the open game
24,Qf6,g6f6,rn2k2r/pp1bbpp1/2pp1q1p/4p1n1/2BPP3/2N1B1Q1/PPPN1PPP/R4RK1 w kq - 1 13,wrong moves?
25,dxe5,d4e5,rn2k2r/pp1bbpp1/2pp1q1p/4P1n1/2B1P3/2N1B1Q1/PPPN1PPP/R4RK1 b kq - 0 13,takes pawn
26,dxe5,d6e5,rn2k2r/pp1bbpp1/2p2q1p/4p1n1/2B1P3/2N1B1Q1/PPPN1PPP/R4RK1 w kq - 0 14,this moves as doublesense
27,f4,f2f4,rn2k2r/pp1bbpp1/2p2q1p/4p1n1/2B1PP2/2N1B1Q1/PPPN2PP/R4RK1 b kq - 0 14,this moves as doublesense
28,exf4,e5f4,rn2k2r/pp1bbpp1/2p2q1p/6n1/2B1Pp2/2N1B1Q1/PPPN2PP/R4RK1 w kq - 0 15,error for black
29,Bxf4,e3f4,rn2k2r/pp1bbpp1/2p2q1p/6n1/2B1PB2/2N3Q1/PPPN2PP/R4RK1 b kq - 0 15,error for black
30,Qg6,f6g6,rn2k2r/pp1bbpp1/2p3qp/6n1/2B1PB2/2N3Q1/PPPN2PP/R4RK1 w kq - 1 16,error for black
