N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,e4,e2e4,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,Classic white e4 developing.
2,b6,b7b6,rnbqkbnr/p1pppppp/1p6/8/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,The Queen's Fianchetto. To defend against a big White's pawn center and make it more difficult for White to play a c4 pawn break.
3,d4,d2d4,rnbqkbnr/p1pppppp/1p6/8/3PP3/8/PPP2PPP/RNBQKBNR b KQkq - 0 2,Classic move. White is building an advantage through the center.
4,Bb7,c8b7,rn1qkbnr/pbpppppp/1p6/8/3PP3/8/PPP2PPP/RNBQKBNR w KQkq - 1 3,"Bishop development, continuing the Fianchetto development"
5,Bd3,f1d3,rn1qkbnr/pbpppppp/1p6/8/3PP3/3B4/PPP2PPP/RNBQK1NR b KQkq - 2 3,"White often preferred developing his bishop to d3 rather than c4, b5 or Nc3."
6,f5,f7f5,rn1qkbnr/pbppp1pp/1p6/5p2/3PP3/3B4/PPP2PPP/RNBQK1NR w KQkq - 0 4,Black offers a pawn to break White's pawn center.
7,exf5,e4f5,rn1qkbnr/pbppp1pp/1p6/5P2/3P4/3B4/PPP2PPP/RNBQK1NR b KQkq - 0 4,"White accepts the Pawn, oppening the a8-h1 diagonal for the Bishop."
8,Bxg2,b7g2,rn1qkbnr/p1ppp1pp/1p6/5P2/3P4/3B4/PPP2PbP/RNBQK1NR w KQkq - 0 5,"Check!, This prevent Bishop from taking unprotected h1 tower."
9,Qh5+,d1h5,rn1qkbnr/p1ppp1pp/1p6/5P1Q/3P4/3B4/PPP2PbP/RNB1K1NR b KQkq - 1 5,"Check!, This prevent Bishop from taking unprotected h1 tower."
10,g6,g7g6,rn1qkbnr/p1ppp2p/1p4p1/5P1Q/3P4/3B4/PPP2PbP/RNB1K1NR w KQkq - 0 6,Now Black is attacking the White Queen & the White Tower.
11,fxg6,f5g6,rn1qkbnr/p1ppp2p/1p4P1/7Q/3P4/3B4/PPP2PbP/RNB1K1NR b KQkq - 0 6,"Excellent Move!, If Black is ambitious and take White's Tower, it's Checkmate by, 7....  Bxh8  8.gxh7#"
12,Nf6,g8f6,rn1qkb1r/p1ppp2p/1p3nP1/7Q/3P4/3B4/PPP2PbP/RNB1K1NR w KQkq - 1 7,Black gets greedy and loses immediately.
13,gxh7+,g6h7,rn1qkb1r/p1ppp2P/1p3n2/7Q/3P4/3B4/PPP2PbP/RNB1K1NR b KQkq - 0 7,"Another excellent move!, You can think black have an excellent game..."
14,Nxh5,f6h5,rn1qkb1r/p1ppp2P/1p6/7n/3P4/3B4/PPP2PbP/RNB1K1NR w KQkq - 0 8,"...happily eating the enemy Queen, but he doesn't see the danger..."
15,Bg6#,d3g6,rn1qkb1r/p1ppp2P/1p4B1/7n/3P4/8/PPP2PbP/RNB1K1NR b KQkq - 1 8,"Checkmate!, Even after four centuries, some games can still elict a smile. Taken from, Chessmaster 9000, Classic Games; Gioachinno Greco vs Unknown. Annotation from 1619."
