N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,e4,e2e4,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,king pawn opening
2,e5,e7e5,rnbqkbnr/pppp1ppp/8/4p3/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,same
3,Nf3,g1f3,rnbqkbnr/pppp1ppp/8/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R b KQkq - 1 2,build minor pieces
4,Nc6,b8c6,r1bqkbnr/pppp1ppp/2n5/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 2 3,same
5,d4,d2d4,r1bqkbnr/pppp1ppp/2n5/4p3/3PP3/5N2/PPP2PPP/RNBQKB1R b KQkq - 0 3,pawn moves
6,exd4,e5d4,r1bqkbnr/pppp1ppp/2n5/8/3pP3/5N2/PPP2PPP/RNBQKB1R w KQkq - 0 4,both lost pawns
7,Nxd4,f3d4,r1bqkbnr/pppp1ppp/2n5/8/3NP3/8/PPP2PPP/RNBQKB1R b KQkq - 0 4,both lost pawns
8,Nxd4,c6d4,r1bqkbnr/pppp1ppp/8/8/3nP3/8/PPP2PPP/RNBQKB1R w KQkq - 0 5,takes pawn but big mistake
9,Qxd4,d1d4,r1bqkbnr/pppp1ppp/8/8/3QP3/8/PPP2PPP/RNB1KB1R b KQkq - 0 5,takes knight
10,Bb4+,f8b4,r1bqk1nr/pppp1ppp/8/8/1b1QP3/8/PPP2PPP/RNB1KB1R w KQkq - 1 6,check
11,Qxb4,d4b4,r1bqk1nr/pppp1ppp/8/8/1Q2P3/8/PPP2PPP/RNB1KB1R b KQkq - 0 6,tkaes bishop
12,Nf6,g8f6,r1bqk2r/pppp1ppp/5n2/8/1Q2P3/8/PPP2PPP/RNB1KB1R w KQkq - 1 7,builds minor pieces
13,Bg5,c1g5,r1bqk2r/pppp1ppp/5n2/6B1/1Q2P3/8/PPP2PPP/RN2KB1R b KQkq - 2 7,same
14,h6,h7h6,r1bqk2r/pppp1pp1/5n1p/6B1/1Q2P3/8/PPP2PPP/RN2KB1R w KQkq - 0 8,attacks bishop
15,Bh4,g5h4,r1bqk2r/pppp1pp1/5n1p/8/1Q2P2B/8/PPP2PPP/RN2KB1R b KQkq - 1 8,moves back
16,g5,g7g5,r1bqk2r/pppp1p2/5n1p/6p1/1Q2P2B/8/PPP2PPP/RN2KB1R w KQkq - 0 9,trying to get the bishop
17,Bg3,h4g3,r1bqk2r/pppp1p2/5n1p/6p1/1Q2P3/6B1/PPP2PPP/RN2KB1R b KQkq - 1 9,makes the bishop  to move back
18,Nxe4,f6e4,r1bqk2r/pppp1p2/7p/6p1/1Q2n3/6B1/PPP2PPP/RN2KB1R w KQkq - 0 10,takes pawn
19,Qxe4+,b4e4,r1bqk2r/pppp1p2/7p/6p1/4Q3/6B1/PPP2PPP/RN2KB1R b KQkq - 0 10,check
20,Kf8,e8f8,r1bq1k1r/pppp1p2/7p/6p1/4Q3/6B1/PPP2PPP/RN2KB1R w KQ - 1 11,safe
21,Bc4,f1c4,r1bq1k1r/pppp1p2/7p/6p1/2B1Q3/6B1/PPP2PPP/RN2K2R b KQ - 2 11,minor piece
