N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,e4,e2e4,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,"Hi everyone!

It has been a while since I have annotated a game.  I have been writing up some memoirs of my friendship with a lady called Rita who died of breast cancer last year.  I am now putting the finishing touches on the memoirs so hopefully I will be able to. a. Get some closure from the death, although I will never forget about her, b. Move faster, c. annotate more games.  Anyhow, here I am, up against an IM called Hexs (Hector).  After 1. e4, he responded with e6 which is the French Defense.  Gameknot analysis is provided here:-http://gameknot.com/analyze-board.pl?bd=16540036&rnd=0.7359081799218419.  Just 3 innaccuracies from myself proved decisive."
2,e6,e7e6,rnbqkbnr/pppp1ppp/4p3/8/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,"3. ...... exd5 - pawn trade - this is called the Exchange Variation of the French Defense.  Hopefully I will be able to give my IM opponent some run for his money with this variation, even get something other than a big fat zero out of it ...... maybe ....."
3,d4,d2d4,rnbqkbnr/pppp1ppp/4p3/8/3PP3/8/PPP2PPP/RNBQKBNR b KQkq - 0 2,"3. ...... exd5 - pawn trade - this is called the Exchange Variation of the French Defense.  Hopefully I will be able to give my IM opponent some run for his money with this variation, even get something other than a big fat zero out of it ...... maybe ....."
4,d5,d7d5,rnbqkbnr/ppp2ppp/4p3/3p4/3PP3/8/PPP2PPP/RNBQKBNR w KQkq - 0 3,"3. ...... exd5 - pawn trade - this is called the Exchange Variation of the French Defense.  Hopefully I will be able to give my IM opponent some run for his money with this variation, even get something other than a big fat zero out of it ...... maybe ....."
5,exd5,e4d5,rnbqkbnr/ppp2ppp/4p3/3P4/3P4/8/PPP2PPP/RNBQKBNR b KQkq - 0 3,"3. ...... exd5 - pawn trade - this is called the Exchange Variation of the French Defense.  Hopefully I will be able to give my IM opponent some run for his money with this variation, even get something other than a big fat zero out of it ...... maybe ....."
6,exd5,e6d5,rnbqkbnr/ppp2ppp/8/3p4/3P4/8/PPP2PPP/RNBQKBNR w KQkq - 0 4,"3. ...... exd5 - pawn trade - this is called the Exchange Variation of the French Defense.  Hopefully I will be able to give my IM opponent some run for his money with this variation, even get something other than a big fat zero out of it ...... maybe ....."
7,c4,c2c4,rnbqkbnr/ppp2ppp/8/3p4/2PP4/8/PP3PPP/RNBQKBNR b KQkq - 0 4,5. Nc3 - development and pressure on d5.
8,Nf6,g8f6,rnbqkb1r/ppp2ppp/5n2/3p4/2PP4/8/PP3PPP/RNBQKBNR w KQkq - 1 5,5. Nc3 - development and pressure on d5.
9,Nc3,b1c3,rnbqkb1r/ppp2ppp/5n2/3p4/2PP4/2N5/PP3PPP/R1BQKBNR b KQkq - 2 5,5. Nc3 - development and pressure on d5.
10,Bb4,f8b4,rnbqk2r/ppp2ppp/5n2/3p4/1bPP4/2N5/PP3PPP/R1BQKBNR w KQkq - 3 6,8. Be3 - I decided to block the check with Be3 to give myself the option of tucking Henry away on the kingside.
11,Bd3,f1d3,rnbqk2r/ppp2ppp/5n2/3p4/1bPP4/2NB4/PP3PPP/R1BQK1NR b KQkq - 4 6,8. Be3 - I decided to block the check with Be3 to give myself the option of tucking Henry away on the kingside.
12,O-O,e8g8,rnbq1rk1/ppp2ppp/5n2/3p4/1bPP4/2NB4/PP3PPP/R1BQK1NR w KQ - 5 7,8. Be3 - I decided to block the check with Be3 to give myself the option of tucking Henry away on the kingside.
13,Nf3,g1f3,rnbq1rk1/ppp2ppp/5n2/3p4/1bPP4/2NB1N2/PP3PPP/R1BQK2R b KQ - 6 7,8. Be3 - I decided to block the check with Be3 to give myself the option of tucking Henry away on the kingside.
14,Re8+,f8e8,rnbqr1k1/ppp2ppp/5n2/3p4/1bPP4/2NB1N2/PP3PPP/R1BQK2R w KQ - 7 8,8. Be3 - I decided to block the check with Be3 to give myself the option of tucking Henry away on the kingside.
15,Be3,c1e3,rnbqr1k1/ppp2ppp/5n2/3p4/1bPP4/2NBBN2/PP3PPP/R2QK2R b KQ - 8 8,8. Be3 - I decided to block the check with Be3 to give myself the option of tucking Henry away on the kingside.
16,Nc6,b8c6,r1bqr1k1/ppp2ppp/2n2n2/3p4/1bPP4/2NBBN2/PP3PPP/R2QK2R w KQ - 9 9,9. ..... Bg4 - pin.
17,O-O,e1g1,r1bqr1k1/ppp2ppp/2n2n2/3p4/1bPP4/2NBBN2/PP3PPP/R2Q1RK1 b - - 10 9,9. ..... Bg4 - pin.
