N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,b3,b2b3,rnbqkbnr/pppppppp/8/8/8/1P6/P1PPPPPP/RNBQKBNR b KQkq - 0 1,"One of my favorite ""quiet"" openings."
2,e6,e7e6,rnbqkbnr/pppp1ppp/4p3/8/8/1P6/P1PPPPPP/RNBQKBNR w KQkq - 0 2,"The first skirmish, and now I'm ready to castle."
3,Bb2,c1b2,rnbqkbnr/pppp1ppp/4p3/8/8/1P6/PBPPPPPP/RN1QKBNR b KQkq - 1 2,"The first skirmish, and now I'm ready to castle."
4,d5,d7d5,rnbqkbnr/ppp2ppp/4p3/3p4/8/1P6/PBPPPPPP/RN1QKBNR w KQkq - 0 3,"The first skirmish, and now I'm ready to castle."
5,Nf3,g1f3,rnbqkbnr/ppp2ppp/4p3/3p4/8/1P3N2/PBPPPPPP/RN1QKB1R b KQkq - 1 3,"The first skirmish, and now I'm ready to castle."
6,c5,c7c5,rnbqkbnr/pp3ppp/4p3/2pp4/8/1P3N2/PBPPPPPP/RN1QKB1R w KQkq - 0 4,"The first skirmish, and now I'm ready to castle."
7,e3,e2e3,rnbqkbnr/pp3ppp/4p3/2pp4/8/1P2PN2/PBPP1PPP/RN1QKB1R b KQkq - 0 4,"The first skirmish, and now I'm ready to castle."
8,Nf6,g8f6,rnbqkb1r/pp3ppp/4pn2/2pp4/8/1P2PN2/PBPP1PPP/RN1QKB1R w KQkq - 1 5,"The first skirmish, and now I'm ready to castle."
9,c4,c2c4,rnbqkb1r/pp3ppp/4pn2/2pp4/2P5/1P2PN2/PB1P1PPP/RN1QKB1R b KQkq - 0 5,"The first skirmish, and now I'm ready to castle."
10,dxc4,d5c4,rnbqkb1r/pp3ppp/4pn2/2p5/2p5/1P2PN2/PB1P1PPP/RN1QKB1R w KQkq - 0 6,"The first skirmish, and now I'm ready to castle."
11,Bxc4,f1c4,rnbqkb1r/pp3ppp/4pn2/2p5/2B5/1P2PN2/PB1P1PPP/RN1QK2R b KQkq - 0 6,"The first skirmish, and now I'm ready to castle."
12,a6,a7a6,rnbqkb1r/1p3ppp/p3pn2/2p5/2B5/1P2PN2/PB1P1PPP/RN1QK2R w KQkq - 0 7,"Development is just about finished, as we enter the middle game."
