N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,d4,d2d4,rnbqkbnr/pppppppp/8/8/3P4/8/PPP1PPPP/RNBQKBNR b KQkq - 0 1,My standard.
2,e6,e7e6,rnbqkbnr/pppp1ppp/4p3/8/3P4/8/PPP1PPPP/RNBQKBNR w KQkq - 0 2,"I just don't see this often, and quite honestly - I don't like it a bit. I know remy well enough to know that he probably has been using this defense a lot lately, and is just wanting to spring it on his team captain as some sort of cruel joke."
3,e4,e2e4,rnbqkbnr/pppp1ppp/4p3/8/3PP3/8/PPP2PPP/RNBQKBNR b KQkq - 0 2,So I take what he gives me - a solid center.
4,d5,d7d5,rnbqkbnr/ppp2ppp/4p3/3p4/3PP3/8/PPP2PPP/RNBQKBNR w KQkq - 0 3,No brainer here folks - push e5 to restrict his Ng8 and lock in his Bc8.
5,e5,e4e5,rnbqkbnr/ppp2ppp/4p3/3pP3/3P4/8/PPP2PPP/RNBQKBNR b KQkq - 0 3,"And it suddenly hit me that we were playing the Advance Variation of the French. I despise the French. How did this happen? Ok - the question here is to whether or not exchange the light squared bishops. That's why I hate the French. White's ""comfortable"" response of trading these bishops lets black off the hook with his ""bad"" bishop. I decide to oblige (ceding initiative and tempo) in order to prepare for a quicker than normal endgame that - if I start planning now, I can win. We'll see............."
6,c5,c7c5,rnbqkbnr/pp3ppp/4p3/2ppP3/3P4/8/PPP2PPP/RNBQKBNR w KQkq - 0 4,"And it suddenly hit me that we were playing the Advance Variation of the French. I despise the French. How did this happen? Ok - the question here is to whether or not exchange the light squared bishops. That's why I hate the French. White's ""comfortable"" response of trading these bishops lets black off the hook with his ""bad"" bishop. I decide to oblige (ceding initiative and tempo) in order to prepare for a quicker than normal endgame that - if I start planning now, I can win. We'll see............."
7,Bb5+,f1b5,rnbqkbnr/pp3ppp/4p3/1BppP3/3P4/8/PPP2PPP/RNBQK1NR b KQkq - 1 4,"And here we are. A typical French pawn structure. In this position, I just envisioned the c file with no pawns on it. I sure would like to own the first file of the game, so I encourage their exchange."
8,Bd7,c8d7,rn1qkbnr/pp1b1ppp/4p3/1BppP3/3P4/8/PPP2PPP/RNBQK1NR w KQkq - 2 5,"And here we are. A typical French pawn structure. In this position, I just envisioned the c file with no pawns on it. I sure would like to own the first file of the game, so I encourage their exchange."
9,Bxd7+,b5d7,rn1qkbnr/pp1B1ppp/4p3/2ppP3/3P4/8/PPP2PPP/RNBQK1NR b KQkq - 0 5,"And here we are. A typical French pawn structure. In this position, I just envisioned the c file with no pawns on it. I sure would like to own the first file of the game, so I encourage their exchange."
10,Qxd7,d8d7,rn2kbnr/pp1q1ppp/4p3/2ppP3/3P4/8/PPP2PPP/RNBQK1NR w KQkq - 0 6,"And here we are. A typical French pawn structure. In this position, I just envisioned the c file with no pawns on it. I sure would like to own the first file of the game, so I encourage their exchange."
11,c3,c2c3,rn2kbnr/pp1q1ppp/4p3/2ppP3/3P4/2P5/PP3PPP/RNBQK1NR b KQkq - 0 6,"And here we are. A typical French pawn structure. In this position, I just envisioned the c file with no pawns on it. I sure would like to own the first file of the game, so I encourage their exchange."
12,cxd4,c5d4,rn2kbnr/pp1q1ppp/4p3/3pP3/3p4/2P5/PP3PPP/RNBQK1NR w KQkq - 0 7,remy accepts:)
