N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,Nf3,g1f3,rnbqkbnr/pppppppp/8/8/8/5N2/PPPPPPPP/RNBQKB1R b KQkq - 1 1,"Observando as partidas do meu adversario, vi que ele sempre joga 1.Cf3, desenvolve um bispo por g2 e transpoe para a Inglesa, as variantes ""fianchetto"" da India do Rei ou formacoes ""porco-espinho"". Tambem vi que, contra 1...d5 seguido rapidamente de ...c6, ele tende a jogar esquemas ao estilo do ataque indio do rei."
2,d5,d7d5,rnbqkbnr/ppp1pppp/8/3p4/8/5N2/PPPPPPPP/RNBQKB1R w KQkq - 0 2,"Jogar o sistema de Londres nao e a decisao mais corajosa da minha vida, mas as minhas derrotas de pretas para outros dois GM neste torneio me ensinaram que eu tenho que pensar em sair inteiro da abertura, antes de qualquer ambicao. Alem disso, um empate estaria otimo, entao resolvi engolir o orgulho e jogar algo pouco ambicioso, mas simples e solido."
3,g3,g2g3,rnbqkbnr/ppp1pppp/8/3p4/8/5NP1/PPPPPP1P/RNBQKB1R b KQkq - 0 2,"Jogar o sistema de Londres nao e a decisao mais corajosa da minha vida, mas as minhas derrotas de pretas para outros dois GM neste torneio me ensinaram que eu tenho que pensar em sair inteiro da abertura, antes de qualquer ambicao. Alem disso, um empate estaria otimo, entao resolvi engolir o orgulho e jogar algo pouco ambicioso, mas simples e solido."
4,Nf6,g8f6,rnbqkb1r/ppp1pppp/5n2/3p4/8/5NP1/PPPPPP1P/RNBQKB1R w KQkq - 1 3,"Jogar o sistema de Londres nao e a decisao mais corajosa da minha vida, mas as minhas derrotas de pretas para outros dois GM neste torneio me ensinaram que eu tenho que pensar em sair inteiro da abertura, antes de qualquer ambicao. Alem disso, um empate estaria otimo, entao resolvi engolir o orgulho e jogar algo pouco ambicioso, mas simples e solido."
5,Bg2,f1g2,rnbqkb1r/ppp1pppp/5n2/3p4/8/5NP1/PPPPPPBP/RNBQK2R b KQkq - 2 3,"Jogar o sistema de Londres nao e a decisao mais corajosa da minha vida, mas as minhas derrotas de pretas para outros dois GM neste torneio me ensinaram que eu tenho que pensar em sair inteiro da abertura, antes de qualquer ambicao. Alem disso, um empate estaria otimo, entao resolvi engolir o orgulho e jogar algo pouco ambicioso, mas simples e solido."
6,c6,c7c6,rnbqkb1r/pp2pppp/2p2n2/3p4/8/5NP1/PPPPPPBP/RNBQK2R w KQkq - 0 4,"Jogar o sistema de Londres nao e a decisao mais corajosa da minha vida, mas as minhas derrotas de pretas para outros dois GM neste torneio me ensinaram que eu tenho que pensar em sair inteiro da abertura, antes de qualquer ambicao. Alem disso, um empate estaria otimo, entao resolvi engolir o orgulho e jogar algo pouco ambicioso, mas simples e solido."
7,d3,d2d3,rnbqkb1r/pp2pppp/2p2n2/3p4/8/3P1NP1/PPP1PPBP/RNBQK2R b KQkq - 0 4,"Jogar o sistema de Londres nao e a decisao mais corajosa da minha vida, mas as minhas derrotas de pretas para outros dois GM neste torneio me ensinaram que eu tenho que pensar em sair inteiro da abertura, antes de qualquer ambicao. Alem disso, um empate estaria otimo, entao resolvi engolir o orgulho e jogar algo pouco ambicioso, mas simples e solido."
8,Bf5,c8f5,rn1qkb1r/pp2pppp/2p2n2/3p1b2/8/3P1NP1/PPP1PPBP/RNBQK2R w KQkq - 1 5,"Jogar o sistema de Londres nao e a decisao mais corajosa da minha vida, mas as minhas derrotas de pretas para outros dois GM neste torneio me ensinaram que eu tenho que pensar em sair inteiro da abertura, antes de qualquer ambicao. Alem disso, um empate estaria otimo, entao resolvi engolir o orgulho e jogar algo pouco ambicioso, mas simples e solido."
9,Nbd2,b1d2,rn1qkb1r/pp2pppp/2p2n2/3p1b2/8/3P1NP1/PPPNPPBP/R1BQK2R b KQkq - 2 5,"Devo tambem mencionar que comecei a partida com 22 minutos a menos no relogio, pois a minha equipe chegou atrasada para o match. Outra grande vantagem do sistema de Londres: em nenhum momento fiquei apreensivo de estar em desvantagem no tempo, pois os lances praticamente se jogam sozinhos!"
10,e6,e7e6,rn1qkb1r/pp3ppp/2p1pn2/3p1b2/8/3P1NP1/PPPNPPBP/R1BQK2R w KQkq - 0 6,"Devo tambem mencionar que comecei a partida com 22 minutos a menos no relogio, pois a minha equipe chegou atrasada para o match. Outra grande vantagem do sistema de Londres: em nenhum momento fiquei apreensivo de estar em desvantagem no tempo, pois os lances praticamente se jogam sozinhos!"
11,O-O,e1g1,rn1qkb1r/pp3ppp/2p1pn2/3p1b2/8/3P1NP1/PPPNPPBP/R1BQ1RK1 b kq - 1 6,"Devo tambem mencionar que comecei a partida com 22 minutos a menos no relogio, pois a minha equipe chegou atrasada para o match. Outra grande vantagem do sistema de Londres: em nenhum momento fiquei apreensivo de estar em desvantagem no tempo, pois os lances praticamente se jogam sozinhos!"
12,h6,h7h6,rn1qkb1r/pp3pp1/2p1pn1p/3p1b2/8/3P1NP1/PPPNPPBP/R1BQ1RK1 w kq - 0 7,"Devo tambem mencionar que comecei a partida com 22 minutos a menos no relogio, pois a minha equipe chegou atrasada para o match. Outra grande vantagem do sistema de Londres: em nenhum momento fiquei apreensivo de estar em desvantagem no tempo, pois os lances praticamente se jogam sozinhos!"
13,b3,b2b3,rn1qkb1r/pp3pp1/2p1pn1p/3p1b2/8/1P1P1NP1/P1PNPPBP/R1BQ1RK1 b kq - 0 7,"Devo tambem mencionar que comecei a partida com 22 minutos a menos no relogio, pois a minha equipe chegou atrasada para o match. Outra grande vantagem do sistema de Londres: em nenhum momento fiquei apreensivo de estar em desvantagem no tempo, pois os lances praticamente se jogam sozinhos!"
14,a5,a7a5,rn1qkb1r/1p3pp1/2p1pn1p/p2p1b2/8/1P1P1NP1/P1PNPPBP/R1BQ1RK1 w kq - 0 8,"Devo tambem mencionar que comecei a partida com 22 minutos a menos no relogio, pois a minha equipe chegou atrasada para o match. Outra grande vantagem do sistema de Londres: em nenhum momento fiquei apreensivo de estar em desvantagem no tempo, pois os lances praticamente se jogam sozinhos!"
