N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,d4,d2d4,rnbqkbnr/pppppppp/8/8/3P4/8/PPP1PPPP/RNBQKBNR b KQkq - 0 1,"Notes by Travis Colon.

This is my first annotated game. I assume that my audience has some intermediate knowledge of the opening, so I do not go into theory, mostly strategies and concrete variations. This is just a practice run against a weaker opponent. My future games will be played and annotated much better."
2,Nf6,g8f6,rnbqkb1r/pppppppp/5n2/8/3P4/8/PPP1PPPP/RNBQKBNR w KQkq - 1 2,"We see a strange variation similar to a King's Indian. However, he declines c4, the most popular continuation. I should have exploited this with an immediate ..d5. I did not, and he should have went with an immediate e4. He does not, however, and the game soon shifts in black's favor."
3,f3,f2f3,rnbqkb1r/pppppppp/5n2/8/3P4/5P2/PPP1P1PP/RNBQKBNR b KQkq - 0 2,"We see a strange variation similar to a King's Indian. However, he declines c4, the most popular continuation. I should have exploited this with an immediate ..d5. I did not, and he should have went with an immediate e4. He does not, however, and the game soon shifts in black's favor."
4,g6,g7g6,rnbqkb1r/pppppp1p/5np1/8/3P4/5P2/PPP1P1PP/RNBQKBNR w KQkq - 0 3,"We see a strange variation similar to a King's Indian. However, he declines c4, the most popular continuation. I should have exploited this with an immediate ..d5. I did not, and he should have went with an immediate e4. He does not, however, and the game soon shifts in black's favor."
5,Nc3,b1c3,rnbqkb1r/pppppp1p/5np1/8/3P4/2N2P2/PPP1P1PP/R1BQKBNR b KQkq - 1 3,"We see a strange variation similar to a King's Indian. However, he declines c4, the most popular continuation. I should have exploited this with an immediate ..d5. I did not, and he should have went with an immediate e4. He does not, however, and the game soon shifts in black's favor."
6,Bg7,f8g7,rnbqk2r/ppppppbp/5np1/8/3P4/2N2P2/PPP1P1PP/R1BQKBNR w KQkq - 2 4,"We see a strange variation similar to a King's Indian. However, he declines c4, the most popular continuation. I should have exploited this with an immediate ..d5. I did not, and he should have went with an immediate e4. He does not, however, and the game soon shifts in black's favor."
7,Bf4,c1f4,rnbqk2r/ppppppbp/5np1/8/3P1B2/2N2P2/PPP1P1PP/R2QKBNR b KQkq - 3 4,"A simple and harmless idea. nxc7 is much too obvious for me to miss. he should have spent time developing instead. Now, he loses tempo."
8,O-O,e8g8,rnbq1rk1/ppppppbp/5np1/8/3P1B2/2N2P2/PPP1P1PP/R2QKBNR w KQ - 4 5,"A simple and harmless idea. nxc7 is much too obvious for me to miss. he should have spent time developing instead. Now, he loses tempo."
9,Nb5,c3b5,rnbq1rk1/ppppppbp/5np1/1N6/3P1B2/5P2/PPP1P1PP/R2QKBNR b KQ - 5 5,"A simple and harmless idea. nxc7 is much too obvious for me to miss. he should have spent time developing instead. Now, he loses tempo."
10,d6,d7d6,rnbq1rk1/ppp1ppbp/3p1np1/1N6/3P1B2/5P2/PPP1P1PP/R2QKBNR w KQ - 0 6,"...e5 should come before nh5, a move that prepares ...f5. The idea of this was to push his bishop back."
11,Nc3,b5c3,rnbq1rk1/ppp1ppbp/3p1np1/8/3P1B2/2N2P2/PPP1P1PP/R2QKBNR b KQ - 1 6,"...e5 should come before nh5, a move that prepares ...f5. The idea of this was to push his bishop back."
12,Nc6,b8c6,r1bq1rk1/ppp1ppbp/2np1np1/8/3P1B2/2N2P2/PPP1P1PP/R2QKBNR w KQ - 2 7,"...e5 should come before nh5, a move that prepares ...f5. The idea of this was to push his bishop back."
13,a3,a2a3,r1bq1rk1/ppp1ppbp/2np1np1/8/3P1B2/P1N2P2/1PP1P1PP/R2QKBNR b KQ - 0 7,"...e5 should come before nh5, a move that prepares ...f5. The idea of this was to push his bishop back."
