N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,e4,e2e4,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,A Pirc defence with d3 rather than d4. Black could have been more ambitious by playing c5 or e5.
2,d6,d7d6,rnbqkbnr/ppp1pppp/3p4/8/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,A Pirc defence with d3 rather than d4. Black could have been more ambitious by playing c5 or e5.
3,Nf3,g1f3,rnbqkbnr/ppp1pppp/3p4/8/4P3/5N2/PPPP1PPP/RNBQKB1R b KQkq - 1 2,A Pirc defence with d3 rather than d4. Black could have been more ambitious by playing c5 or e5.
4,Nf6,g8f6,rnbqkb1r/ppp1pppp/3p1n2/8/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 2 3,A Pirc defence with d3 rather than d4. Black could have been more ambitious by playing c5 or e5.
5,Nc3,b1c3,rnbqkb1r/ppp1pppp/3p1n2/8/4P3/2N2N2/PPPP1PPP/R1BQKB1R b KQkq - 3 3,A Pirc defence with d3 rather than d4. Black could have been more ambitious by playing c5 or e5.
6,g6,g7g6,rnbqkb1r/ppp1pp1p/3p1np1/8/4P3/2N2N2/PPPP1PPP/R1BQKB1R w KQkq - 0 4,A Pirc defence with d3 rather than d4. Black could have been more ambitious by playing c5 or e5.
7,Bc4,f1c4,rnbqkb1r/ppp1pp1p/3p1np1/8/2B1P3/2N2N2/PPPP1PPP/R1BQK2R b KQkq - 1 4,A Pirc defence with d3 rather than d4. Black could have been more ambitious by playing c5 or e5.
8,Bg7,f8g7,rnbqk2r/ppp1ppbp/3p1np1/8/2B1P3/2N2N2/PPPP1PPP/R1BQK2R w KQkq - 2 5,A Pirc defence with d3 rather than d4. Black could have been more ambitious by playing c5 or e5.
9,d3,d2d3,rnbqk2r/ppp1ppbp/3p1np1/8/2B1P3/2NP1N2/PPP2PPP/R1BQK2R b KQkq - 0 5,A Pirc defence with d3 rather than d4. Black could have been more ambitious by playing c5 or e5.
10,O-O,e8g8,rnbq1rk1/ppp1ppbp/3p1np1/8/2B1P3/2NP1N2/PPP2PPP/R1BQK2R w KQ - 1 6,A Pirc defence with d3 rather than d4. Black could have been more ambitious by playing c5 or e5.
11,h3,h2h3,rnbq1rk1/ppp1ppbp/3p1np1/8/2B1P3/2NP1N1P/PPP2PP1/R1BQK2R b KQ - 0 6,Setting a cheap trap.
12,c6,c7c6,rnbq1rk1/pp2ppbp/2pp1np1/8/2B1P3/2NP1N1P/PPP2PP1/R1BQK2R w KQ - 0 7,Setting a cheap trap.
13,O-O,e1g1,rnbq1rk1/pp2ppbp/2pp1np1/8/2B1P3/2NP1N1P/PPP2PP1/R1BQ1RK1 b - - 1 7,Setting a cheap trap.
14,a5,a7a5,rnbq1rk1/1p2ppbp/2pp1np1/p7/2B1P3/2NP1N1P/PPP2PP1/R1BQ1RK1 w - - 0 8,Setting a cheap trap.
15,a3,a2a3,rnbq1rk1/1p2ppbp/2pp1np1/p7/2B1P3/P1NP1N1P/1PP2PP1/R1BQ1RK1 b - - 0 8,White spots it.
16,b5,b7b5,rnbq1rk1/4ppbp/2pp1np1/pp6/2B1P3/P1NP1N1P/1PP2PP1/R1BQ1RK1 w - - 0 9,Loses a pawn.
17,Ba2,c4a2,rnbq1rk1/4ppbp/2pp1np1/pp6/4P3/P1NP1N1P/BPP2PP1/R1BQ1RK1 b - - 1 9,Loses a pawn.
18,Nbd7,b8d7,r1bq1rk1/3nppbp/2pp1np1/pp6/4P3/P1NP1N1P/BPP2PP1/R1BQ1RK1 w - - 2 10,Loses a pawn.
19,Ng5,f3g5,r1bq1rk1/3nppbp/2pp1np1/pp4N1/4P3/P1NP3P/BPP2PP1/R1BQ1RK1 b - - 3 10,Loses a pawn.
20,e6,e7e6,r1bq1rk1/3n1pbp/2pppnp1/pp4N1/4P3/P1NP3P/BPP2PP1/R1BQ1RK1 w - - 0 11,Loses a pawn.
21,Bxe6,a2e6,r1bq1rk1/3n1pbp/2ppBnp1/pp4N1/4P3/P1NP3P/1PP2PP1/R1BQ1RK1 b - - 0 11,White has two pawns and a rook for the bishop and knight. Black retakes with the knight - it can now reach the inviting d4 square via e6.
22,fxe6,f7e6,r1bq1rk1/3n2bp/2pppnp1/pp4N1/4P3/P1NP3P/1PP2PP1/R1BQ1RK1 w - - 0 12,White has two pawns and a rook for the bishop and knight. Black retakes with the knight - it can now reach the inviting d4 square via e6.
23,Nxe6,g5e6,r1bq1rk1/3n2bp/2ppNnp1/pp6/4P3/P1NP3P/1PP2PP1/R1BQ1RK1 b - - 0 12,White has two pawns and a rook for the bishop and knight. Black retakes with the knight - it can now reach the inviting d4 square via e6.
24,Qe7,d8e7,r1b2rk1/3nq1bp/2ppNnp1/pp6/4P3/P1NP3P/1PP2PP1/R1BQ1RK1 w - - 1 13,White has two pawns and a rook for the bishop and knight. Black retakes with the knight - it can now reach the inviting d4 square via e6.
25,Nxf8,e6f8,r1b2Nk1/3nq1bp/2pp1np1/pp6/4P3/P1NP3P/1PP2PP1/R1BQ1RK1 b - - 0 13,White has two pawns and a rook for the bishop and knight. Black retakes with the knight - it can now reach the inviting d4 square via e6.
26,Nxf8,d7f8,r1b2nk1/4q1bp/2pp1np1/pp6/4P3/P1NP3P/1PP2PP1/R1BQ1RK1 w - - 0 14,White has two pawns and a rook for the bishop and knight. Black retakes with the knight - it can now reach the inviting d4 square via e6.
27,Bg5,c1g5,r1b2nk1/4q1bp/2pp1np1/pp4B1/4P3/P1NP3P/1PP2PP1/R2Q1RK1 b - - 1 14,"Black chooses not to swap knight for bishop, and instead continues with development."
28,Ne6,f8e6,r1b3k1/4q1bp/2ppnnp1/pp4B1/4P3/P1NP3P/1PP2PP1/R2Q1RK1 w - - 2 15,"Black chooses not to swap knight for bishop, and instead continues with development."
29,Qd2,d1d2,r1b3k1/4q1bp/2ppnnp1/pp4B1/4P3/P1NP3P/1PPQ1PP1/R4RK1 b - - 3 15,"Black chooses not to swap knight for bishop, and instead continues with development."
30,Bd7,c8d7,r5k1/3bq1bp/2ppnnp1/pp4B1/4P3/P1NP3P/1PPQ1PP1/R4RK1 w - - 4 16,"Black chooses not to swap knight for bishop, and instead continues with development."
31,Rfe1,f1e1,r5k1/3bq1bp/2ppnnp1/pp4B1/4P3/P1NP3P/1PPQ1PP1/R3R1K1 b - - 5 16,Black is not worried about the pinned knight on f6.
32,Nd4,e6d4,r5k1/3bq1bp/2pp1np1/pp4B1/3nP3/P1NP3P/1PPQ1PP1/R3R1K1 w - - 6 17,Black is not worried about the pinned knight on f6.
33,Ne2,c3e2,r5k1/3bq1bp/2pp1np1/pp4B1/3nP3/P2P3P/1PPQNPP1/R3R1K1 b - - 7 17,"White decides to swap knights on d4, and can now play c3."
34,Qe5,e7e5,r5k1/3b2bp/2pp1np1/pp2q1B1/3nP3/P2P3P/1PPQNPP1/R3R1K1 w - - 8 18,"White decides to swap knights on d4, and can now play c3."
35,Nxd4,e2d4,r5k1/3b2bp/2pp1np1/pp2q1B1/3NP3/P2P3P/1PPQ1PP1/R3R1K1 b - - 0 18,"White decides to swap knights on d4, and can now play c3."
36,Qxd4,e5d4,r5k1/3b2bp/2pp1np1/pp4B1/3qP3/P2P3P/1PPQ1PP1/R3R1K1 w - - 0 19,"White decides to swap knights on d4, and can now play c3."
37,c3,c2c3,r5k1/3b2bp/2pp1np1/pp4B1/3qP3/P1PP3P/1P1Q1PP1/R3R1K1 b - - 0 19,The black queen is relegated to a less active square.
38,Qa7,d4a7,r5k1/q2b2bp/2pp1np1/pp4B1/4P3/P1PP3P/1P1Q1PP1/R3R1K1 w - - 1 20,The black queen is relegated to a less active square.
39,Qf4,d2f4,r5k1/q2b2bp/2pp1np1/pp4B1/4PQ2/P1PP3P/1P3PP1/R3R1K1 b - - 2 20,White decides against snatching the pawn on d6 - black has a potentially nasty discovered attack on f2 when he moves the knight.
40,Rf8,a8f8,5rk1/q2b2bp/2pp1np1/pp4B1/4PQ2/P1PP3P/1P3PP1/R3R1K1 w - - 3 21,White decides against snatching the pawn on d6 - black has a potentially nasty discovered attack on f2 when he moves the knight.
41,Qe3,f4e3,5rk1/q2b2bp/2pp1np1/pp4B1/4P3/P1PPQ2P/1P3PP1/R3R1K1 b - - 4 21,White decides against snatching the pawn on d6 - black has a potentially nasty discovered attack on f2 when he moves the knight.
42,Qb8,a7b8,1q3rk1/3b2bp/2pp1np1/pp4B1/4P3/P1PPQ2P/1P3PP1/R3R1K1 w - - 5 22,Black is down material and doesn't want to swap queens.
