N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,e4,e2e4,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,"[%csl Gd5,Ge4][%cal Ge4d5,Gf1b5,Gd1h5]"
2,e5,e7e5,rnbqkbnr/pppp1ppp/8/4p3/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,"[%csl Gd4,Ge5] [%cal Ge5d4,Gf8b4,Gd8g5]"
3,Nf3,g1f3,rnbqkbnr/pppp1ppp/8/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R b KQkq - 1 2,"[%csl Gd4,Re5][%cal Rf3e5,Gf3d4,Ge1g1]"
4,Nc6,b8c6,r1bqkbnr/pppp1ppp/2n5/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 2 3,"[%csl Gd4,Ge5][%cal Gc6e5,Gc6d4]"
5,Bb5,f1b5,r1bqkbnr/pppp1ppp/2n5/1B2p3/4P3/5N2/PPPP1PPP/RNBQK2R b KQkq - 3 3,"[%csl Ge5][%cal Ge1g1,Gb5c6,Gc6e5, Gf3e5]"
6,Nf6,g8f6,r1bqkb1r/pppp1ppp/2n2n2/1B2p3/4P3/5N2/PPPP1PPP/RNBQK2R w KQkq - 4 4,"[%csl Ge4][%cal Ge8g8,Gf6e4]"
7,d3,d2d3,r1bqkb1r/pppp1ppp/2n2n2/1B2p3/4P3/3P1N2/PPP2PPP/RNBQK2R b KQkq - 0 4,"[%csl Ge4][%cal Gd3e4,Gc1g5]
Alternative variation: 4. O-O Nxe4 5. d4 Nd6 [[%csl Gb5][%cal Gd6b5]] (5... exd4 6. Re1 [[%csl Ge4] [%cal Ge1e8]] d5 7. Nxd4 [[%csl Gb7,Ge4][%cal Gd4c6,Gb5c6,Gb5e8,Gf2f3,Ge1e8]]) 6. Bxc6 dxc6 7. dxe5 Nf5 [[%csl Gc6,Gc7,Ge5,Gf2,Gg2,Gh2]] 8. Qxd8+ Kxd8 [[%csl Ga7,Gb7,Gc1,Gc6,Gc7,Gc8,Gd4,Gd5,Ge4,Ge5,Gf7,Gf8,Gg7,Gh7]]
Alternative variation: 4. Bxc6 dxc6 5. Nxe5 Qd4 [[%cal Gd4e5,Gd4e4]]"
8,d6,d7d6,r1bqkb1r/ppp2ppp/2np1n2/1B2p3/4P3/3P1N2/PPP2PPP/RNBQK2R w KQkq - 0 5,"[%csl Ge5][%cal Gd6e5,Gc8g4]"
9,c3,c2c3,r1bqkb1r/ppp2ppp/2np1n2/1B2p3/4P3/2PP1N2/PP3PPP/RNBQK2R b KQkq - 0 5,"[%csl Gb4,Gc6,Gd4][%cal Gc3d4,Gd3d4,Gb1d2,Gd2f1,Gf1e3,Gf1g3]"
10,g6,g7g6,r1bqkb1r/ppp2p1p/2np1np1/1B2p3/4P3/2PP1N2/PP3PPP/RNBQK2R w KQkq - 0 6,"[%csl Gf5, Gg6,Gh5][%cal Gb1d2,Gd2f1,Gf1g3,Gf8g7,Ge8g8,Gf6e8,Gf7f5,Gg6f5]"
11,Nbd2,b1d2,r1bqkb1r/ppp2p1p/2np1np1/1B2p3/4P3/2PP1N2/PP1N1PPP/R1BQK2R b KQkq - 1 6,"[%csl Gf6,Gh6][%cal Ge8g8]"
