N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,c4,c2c4,rnbqkbnr/pppppppp/8/8/2P5/8/PP1PPPPP/RNBQKBNR b KQkq - 0 1,"This was definitely a game of two halves as they say. It all started reasonably well then after around 20 moves everything fell apart. I think I learnt a lot from this game but would still be interested to see comments and thoughts.

Analysis is also available at http://gameknot.com/analyze-board.pl?bd=18461988&rnd=0.7610093399416655"
2,Nf6,g8f6,rnbqkb1r/pppppppp/5n2/8/2P5/8/PP1PPPPP/RNBQKBNR w KQkq - 1 2,"English, 1...Nf6 (Anglo-Indian defense) (A15), I'm not sure why but this isn't a response I see often to my favoured c4 opening"
3,Nc3,b1c3,rnbqkb1r/pppppppp/5n2/8/2P5/2N5/PP1PPPPP/R1BQKBNR b KQkq - 2 2,This is quite a common choice but I think I prefer e5 here for black
4,g6,g7g6,rnbqkb1r/pppppp1p/5np1/8/2P5/2N5/PP1PPPPP/R1BQKBNR w KQkq - 0 3,This is quite a common choice but I think I prefer e5 here for black
5,Nf3,g1f3,rnbqkb1r/pppppp1p/5np1/8/2P5/2N2N2/PP1PPPPP/R1BQKB1R b KQkq - 1 3,This is quite a common choice but I think I prefer e5 here for black
6,Bg7,f8g7,rnbqk2r/ppppppbp/5np1/8/2P5/2N2N2/PP1PPPPP/R1BQKB1R w KQkq - 2 4,This is quite a common choice but I think I prefer e5 here for black
7,e4,e2e4,rnbqk2r/ppppppbp/5np1/8/2P1P3/2N2N2/PP1P1PPP/R1BQKB1R b KQkq - 0 4,This is quite a common choice but I think I prefer e5 here for black
8,d6,d7d6,rnbqk2r/ppp1ppbp/3p1np1/8/2P1P3/2N2N2/PP1P1PPP/R1BQKB1R w KQkq - 0 5,This is quite a common choice but I think I prefer e5 here for black
9,d4,d2d4,rnbqk2r/ppp1ppbp/3p1np1/8/2PPP3/2N2N2/PP3PPP/R1BQKB1R b KQkq - 0 5,This is quite a common choice but I think I prefer e5 here for black
10,O-O,e8g8,rnbq1rk1/ppp1ppbp/3p1np1/8/2PPP3/2N2N2/PP3PPP/R1BQKB1R w KQ - 1 6,This is quite a common choice but I think I prefer e5 here for black
11,Be2,f1e2,rnbq1rk1/ppp1ppbp/3p1np1/8/2PPP3/2N2N2/PP2BPPP/R1BQK2R b KQ - 2 6,This is quite a common choice but I think I prefer e5 here for black
12,c5,c7c5,rnbq1rk1/pp2ppbp/3p1np1/2p5/2PPP3/2N2N2/PP2BPPP/R1BQK2R w KQ - 0 7,This is quite a common choice but I think I prefer e5 here for black
13,O-O,e1g1,rnbq1rk1/pp2ppbp/3p1np1/2p5/2PPP3/2N2N2/PP2BPPP/R1BQ1RK1 b - - 1 7,While its still well within the Gameknot opening database I don't really understand this move. The computer calls it an innacuracy
14,Na6,b8a6,r1bq1rk1/pp2ppbp/n2p1np1/2p5/2PPP3/2N2N2/PP2BPPP/R1BQ1RK1 w - - 2 8,While its still well within the Gameknot opening database I don't really understand this move. The computer calls it an innacuracy
15,a3,a2a3,r1bq1rk1/pp2ppbp/n2p1np1/2p5/2PPP3/P1N2N2/1P2BPPP/R1BQ1RK1 b - - 0 8,This was to prevent a knight incursion on b4 but the computer calls it a mistake preferring e5
16,cxd4,c5d4,r1bq1rk1/pp2ppbp/n2p1np1/8/2PpP3/P1N2N2/1P2BPPP/R1BQ1RK1 w - - 0 9,This move seems very passive to me I'm still not entirely sure why i made it.
17,Nxd4,f3d4,r1bq1rk1/pp2ppbp/n2p1np1/8/2PNP3/P1N5/1P2BPPP/R1BQ1RK1 b - - 0 9,This move seems very passive to me I'm still not entirely sure why i made it.
18,Nc5,a6c5,r1bq1rk1/pp2ppbp/3p1np1/2n5/2PNP3/P1N5/1P2BPPP/R1BQ1RK1 w - - 1 10,This move seems very passive to me I'm still not entirely sure why i made it.
