N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,d4,d2d4,rnbqkbnr/pppppppp/8/8/3P4/8/PPP1PPPP/RNBQKBNR b KQkq - 0 1,a weak third move by White
2,Nf6,g8f6,rnbqkb1r/pppppppp/5n2/8/3P4/8/PPP1PPPP/RNBQKBNR w KQkq - 1 2,a weak third move by White
3,c4,c2c4,rnbqkb1r/pppppppp/5n2/8/2PP4/8/PP2PPPP/RNBQKBNR b KQkq - 0 2,a weak third move by White
4,g6,g7g6,rnbqkb1r/pppppp1p/5np1/8/2PP4/8/PP2PPPP/RNBQKBNR w KQkq - 0 3,a weak third move by White
5,e3,e2e3,rnbqkb1r/pppppp1p/5np1/8/2PP4/4P3/PP3PPP/RNBQKBNR b KQkq - 0 3,a weak third move by White
6,Bg7,f8g7,rnbqk2r/ppppppbp/5np1/8/2PP4/4P3/PP3PPP/RNBQKBNR w KQkq - 1 4,"to prevent Bg4, but wastes time"
7,Nf3,g1f3,rnbqk2r/ppppppbp/5np1/8/2PP4/4PN2/PP3PPP/RNBQKB1R b KQkq - 2 4,"to prevent Bg4, but wastes time"
8,O-O,e8g8,rnbq1rk1/ppppppbp/5np1/8/2PP4/4PN2/PP3PPP/RNBQKB1R w KQ - 3 5,"to prevent Bg4, but wastes time"
9,Bd3,f1d3,rnbq1rk1/ppppppbp/5np1/8/2PP4/3BPN2/PP3PPP/RNBQK2R b KQ - 4 5,"to prevent Bg4, but wastes time"
10,d6,d7d6,rnbq1rk1/ppp1ppbp/3p1np1/8/2PP4/3BPN2/PP3PPP/RNBQK2R w KQ - 0 6,"to prevent Bg4, but wastes time"
11,h3,h2h3,rnbq1rk1/ppp1ppbp/3p1np1/8/2PP4/3BPN1P/PP3PP1/RNBQK2R b KQ - 0 6,"to prevent Bg4, but wastes time"
12,Nbd7,b8d7,r1bq1rk1/pppnppbp/3p1np1/8/2PP4/3BPN1P/PP3PP1/RNBQK2R w KQ - 1 7,an unnecessary pawn move that wastes time and also creates tactical opportunites for Black's dark-square bishop
13,b4,b2b4,r1bq1rk1/pppnppbp/3p1np1/8/1PPP4/3BPN1P/P4PP1/RNBQK2R b KQ - 0 7,an unnecessary pawn move that wastes time and also creates tactical opportunites for Black's dark-square bishop
14,Re8,f8e8,r1bqr1k1/pppnppbp/3p1np1/8/1PPP4/3BPN1P/P4PP1/RNBQK2R w KQ - 1 8,"prevents the pawn fork, but now the light-square bishop is ""bad"""
15,Bb2,c1b2,r1bqr1k1/pppnppbp/3p1np1/8/1PPP4/3BPN1P/PB3PP1/RN1QK2R b KQ - 2 8,"prevents the pawn fork, but now the light-square bishop is ""bad"""
16,e5,e7e5,r1bqr1k1/pppn1pbp/3p1np1/4p3/1PPP4/3BPN1P/PB3PP1/RN1QK2R w KQ - 0 9,"prevents the pawn fork, but now the light-square bishop is ""bad"""
17,dxe5,d4e5,r1bqr1k1/pppn1pbp/3p1np1/4P3/1PP5/3BPN1P/PB3PP1/RN1QK2R b KQ - 0 9,"prevents the pawn fork, but now the light-square bishop is ""bad"""
18,dxe5,d6e5,r1bqr1k1/pppn1pbp/5np1/4p3/1PP5/3BPN1P/PB3PP1/RN1QK2R w KQ - 0 10,"prevents the pawn fork, but now the light-square bishop is ""bad"""
