N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,e4,e2e4,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,"This game is a typical Rui Lopez'game (Ruy Lopez, Closed, Chigorin Defense). 
Both players will start a well kown line without any exchange 
In the early middle game agmac(Black) will start to lose several tempos using his N. High(White) will therefore increase his influence on the center, strengthening d5 and the whole chess board. Let's see what happened!"
2,e5,e7e5,rnbqkbnr/pppp1ppp/8/4p3/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,e4 e5 looks like an open game is taking place
3,Nf3,g1f3,rnbqkbnr/pppp1ppp/8/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R b KQkq - 1 2,Ba4 refuses the straight exchange.
4,Nc6,b8c6,r1bqkbnr/pppp1ppp/2n5/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 2 3,Ba4 refuses the straight exchange.
5,Bb5,f1b5,r1bqkbnr/pppp1ppp/2n5/1B2p3/4P3/5N2/PPPP1PPP/RNBQK2R b KQkq - 3 3,Ba4 refuses the straight exchange.
6,a6,a7a6,r1bqkbnr/1ppp1ppp/p1n5/1B2p3/4P3/5N2/PPPP1PPP/RNBQK2R w KQkq - 0 4,Ba4 refuses the straight exchange.
7,Ba4,b5a4,r1bqkbnr/1ppp1ppp/p1n5/4p3/B3P3/5N2/PPPP1PPP/RNBQK2R b KQkq - 1 4,Ba4 refuses the straight exchange.
8,Nf6,g8f6,r1bqkb1r/1ppp1ppp/p1n2n2/4p3/B3P3/5N2/PPPP1PPP/RNBQK2R w KQkq - 2 5,"Here we have a couple of good moves for blacks among them:
Ne7/ Bc5 (even Bb4)/ b5 was expected / f5 is possible / Nd4 ... they are typical anyway."
9,O-O,e1g1,r1bqkb1r/1ppp1ppp/p1n2n2/4p3/B3P3/5N2/PPPP1PPP/RNBQ1RK1 b kq - 3 5,"Nxe4 is still acceptable. Now I guess that agmac didn' t want to open up the game against a 2300  player.  not this way, At least."
10,Be7,f8e7,r1bqk2r/1pppbppp/p1n2n2/4p3/B3P3/5N2/PPPP1PPP/RNBQ1RK1 w kq - 4 6,"Nxe4 is still acceptable. Now I guess that agmac didn' t want to open up the game against a 2300  player.  not this way, At least."
11,Re1,f1e1,r1bqk2r/1pppbppp/p1n2n2/4p3/B3P3/5N2/PPPP1PPP/RNBQR1K1 b kq - 5 6,we follow the line...
12,b5,b7b5,r1bqk2r/2ppbppp/p1n2n2/1p2p3/B3P3/5N2/PPPP1PPP/RNBQR1K1 w kq - 0 7,we follow the line...
13,Bb3,a4b3,r1bqk2r/2ppbppp/p1n2n2/1p2p3/4P3/1B3N2/PPPP1PPP/RNBQR1K1 b kq - 1 7,we follow the line...
14,d6,d7d6,r1bqk2r/2p1bppp/p1np1n2/1p2p3/4P3/1B3N2/PPPP1PPP/RNBQR1K1 w kq - 0 8,we follow the line...
15,c3,c2c3,r1bqk2r/2p1bppp/p1np1n2/1p2p3/4P3/1BP2N2/PP1P1PPP/RNBQR1K1 b kq - 0 8,we follow the line...
16,O-O,e8g8,r1bq1rk1/2p1bppp/p1np1n2/1p2p3/4P3/1BP2N2/PP1P1PPP/RNBQR1K1 w - - 1 9,we follow the line...
17,h3,h2h3,r1bq1rk1/2p1bppp/p1np1n2/1p2p3/4P3/1BP2N1P/PP1P1PP1/RNBQR1K1 b - - 0 9,we follow the line...
18,Na5,c6a5,r1bq1rk1/2p1bppp/p2p1n2/np2p3/4P3/1BP2N1P/PP1P1PP1/RNBQR1K1 w - - 1 10,we follow the line...
19,Bc2,b3c2,r1bq1rk1/2p1bppp/p2p1n2/np2p3/4P3/2P2N1P/PPBP1PP1/RNBQR1K1 b - - 2 10,I didn't study the exchange on d4. the thing is d4 is willing to get control of c6 and e6 and hold a firm center.
20,c5,c7c5,r1bq1rk1/4bppp/p2p1n2/npp1p3/4P3/2P2N1P/PPBP1PP1/RNBQR1K1 w - - 0 11,I didn't study the exchange on d4. the thing is d4 is willing to get control of c6 and e6 and hold a firm center.
21,d4,d2d4,r1bq1rk1/4bppp/p2p1n2/npp1p3/3PP3/2P2N1P/PPB2PP1/RNBQR1K1 b - - 0 11,I didn't study the exchange on d4. the thing is d4 is willing to get control of c6 and e6 and hold a firm center.
22,Qc7,d8c7,r1b2rk1/2q1bppp/p2p1n2/npp1p3/3PP3/2P2N1P/PPB2PP1/RNBQR1K1 w - - 1 12,I didn't study the exchange on d4. the thing is d4 is willing to get control of c6 and e6 and hold a firm center.
23,d5,d4d5,r1b2rk1/2q1bppp/p2p1n2/nppPp3/4P3/2P2N1P/PPB2PP1/RNBQR1K1 b - - 0 12,(Martin Christoffel vs Laszlo Szabo - 1946 - 0-1. looks similar to this position.)
24,Nc4,a5c4,r1b2rk1/2q1bppp/p2p1n2/1ppPp3/2n1P3/2P2N1P/PPB2PP1/RNBQR1K1 w - - 1 13,"After the 12th moves, odds are in favor of white:
win  -  draw - lost%
37.5 -  41.7 - 20.8
According to me: Nc4 is the first waste of time for blacks towards his central attack."
25,b3,b2b3,r1b2rk1/2q1bppp/p2p1n2/1ppPp3/2n1P3/1PP2N1P/P1B2PP1/RNBQR1K1 b - - 0 13,"a4 was meant to be played somehow early in the middle game.
here a b4 answer would have killed the black."
26,Nb6,c4b6,r1b2rk1/2q1bppp/pn1p1n2/1ppPp3/4P3/1PP2N1P/P1B2PP1/RNBQR1K1 w - - 1 14,"a4 was meant to be played somehow early in the middle game.
here a b4 answer would have killed the black."
27,a4,a2a4,r1b2rk1/2q1bppp/pn1p1n2/1ppPp3/P3P3/1PP2N1P/2B2PP1/RNBQR1K1 b - - 0 14,"a4 was meant to be played somehow early in the middle game.
here a b4 answer would have killed the black."
28,Bd7,c8d7,r4rk1/2qbbppp/pn1p1n2/1ppPp3/P3P3/1PP2N1P/2B2PP1/RNBQR1K1 w - - 1 15,Bd7 could draw the game in 54.7% of the cases.
29,a5,a4a5,r4rk1/2qbbppp/pn1p1n2/PppPp3/4P3/1PP2N1P/2B2PP1/RNBQR1K1 b - - 0 15,"a5 is quite surprising for agmac as he loses tempo again with the same N. He will now look for paths.
Besides a5 is  safe and allow c4 later"
30,Nc8,b6c8,r1n2rk1/2qbbppp/p2p1n2/PppPp3/4P3/1PP2N1P/2B2PP1/RNBQR1K1 w - - 1 16,Now c4 reinforces d5. the game is not completely closed. White bishops (Bc1 and Bc2) give nice view on the K's side
31,c4,c3c4,r1n2rk1/2qbbppp/p2p1n2/PppPp3/2P1P3/1P3N1P/2B2PP1/RNBQR1K1 b - - 0 16,Now c4 reinforces d5. the game is not completely closed. White bishops (Bc1 and Bc2) give nice view on the K's side
32,Ne8,f6e8,r1n1nrk1/2qbbppp/p2p4/PppPp3/2P1P3/1P3N1P/2B2PP1/RNBQR1K1 w - - 1 17,Bd8! give place to the N looking for files as we said.
33,Nc3,b1c3,r1n1nrk1/2qbbppp/p2p4/PppPp3/2P1P3/1PN2N1P/2B2PP1/R1BQR1K1 b - - 2 17,Bd8! give place to the N looking for files as we said.
34,Bd8,e7d8,r1nbnrk1/2qb1ppp/p2p4/PppPp3/2P1P3/1PN2N1P/2B2PP1/R1BQR1K1 w - - 3 18,Bd8! give place to the N looking for files as we said.
35,Bd3,c2d3,r1nbnrk1/2qb1ppp/p2p4/PppPp3/2P1P3/1PNB1N1P/5PP1/R1BQR1K1 b - - 4 18,Ng6 is the 7th move of this N. more than the 3rd of blaks'move.
