N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,e4,e2e4,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,"OK, fair is fair, and even though this game hardly deserves any annotation, I have been annotating all my games. This one ends so badly that I'm embarrassed to make it public, but it would be bad form only only make the good games public. Note: my opponent chose the title of the game when he challenged me, and I've left it in his honor, though as you'll see at the end, there might be better names, such as ""Pointless Suicide""..."
2,e5,e7e5,rnbqkbnr/pppp1ppp/8/4p3/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,"Petroff's Defense. Mainline says to take the pawn. 3. Nf3 and 3. Bc4 are also playable. The Game DB seems to favor 3. d4 (The Steinitz Attack) so I went with it. My esteemed opponent is rated 723 points higher than I am, so I'm reluctant to branch out on my own sooner than I have to."
3,Nf3,g1f3,rnbqkbnr/pppp1ppp/8/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R b KQkq - 1 2,"Petroff's Defense. Mainline says to take the pawn. 3. Nf3 and 3. Bc4 are also playable. The Game DB seems to favor 3. d4 (The Steinitz Attack) so I went with it. My esteemed opponent is rated 723 points higher than I am, so I'm reluctant to branch out on my own sooner than I have to."
4,Nf6,g8f6,rnbqkb1r/pppp1ppp/5n2/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 2 3,"Petroff's Defense. Mainline says to take the pawn. 3. Nf3 and 3. Bc4 are also playable. The Game DB seems to favor 3. d4 (The Steinitz Attack) so I went with it. My esteemed opponent is rated 723 points higher than I am, so I'm reluctant to branch out on my own sooner than I have to."
5,d4,d2d4,rnbqkb1r/pppp1ppp/5n2/4p3/3PP3/5N2/PPP2PPP/RNBQKB1R b KQkq - 0 3,"Petroff's Defense. Mainline says to take the pawn. 3. Nf3 and 3. Bc4 are also playable. The Game DB seems to favor 3. d4 (The Steinitz Attack) so I went with it. My esteemed opponent is rated 723 points higher than I am, so I'm reluctant to branch out on my own sooner than I have to."
6,Nxe4,f6e4,rnbqkb1r/pppp1ppp/8/4p3/3Pn3/5N2/PPP2PPP/RNBQKB1R w KQkq - 0 4,Still playing the main line of the Steinitz Attack.
7,Bd3,f1d3,rnbqkb1r/pppp1ppp/8/4p3/3Pn3/3B1N2/PPP2PPP/RNBQK2R b KQkq - 1 4,Still playing the main line of the Steinitz Attack.
8,d5,d7d5,rnbqkb1r/ppp2ppp/8/3pp3/3Pn3/3B1N2/PPP2PPP/RNBQK2R w KQkq - 0 5,Still playing the main line of the Steinitz Attack.
9,Nxe5,f3e5,rnbqkb1r/ppp2ppp/8/3pN3/3Pn3/3B4/PPP2PPP/RNBQK2R b KQkq - 0 5,Still playing the main line of the Steinitz Attack.
10,Nd7,b8d7,r1bqkb1r/pppn1ppp/8/3pN3/3Pn3/3B4/PPP2PPP/RNBQK2R w KQkq - 1 6,"Black could have responded with 5. Bd6 for what is known as The Symmetrical Variation, but evidently the move as played is considered stronger."
11,Nxd7,e5d7,r1bqkb1r/pppN1ppp/8/3p4/3Pn3/3B4/PPP2PPP/RNBQK2R b KQkq - 0 6,"Black could have responded with 5. Bd6 for what is known as The Symmetrical Variation, but evidently the move as played is considered stronger."
12,Bxd7,c8d7,r2qkb1r/pppb1ppp/8/3p4/3Pn3/3B4/PPP2PPP/RNBQK2R w KQkq - 0 7,"All standard stuff so far, and all still guided by the Game DB."
13,O-O,e1g1,r2qkb1r/pppb1ppp/8/3p4/3Pn3/3B4/PPP2PPP/RNBQ1RK1 b kq - 1 7,"All standard stuff so far, and all still guided by the Game DB."
14,Bd6,f8d6,r2qk2r/pppb1ppp/3b4/3p4/3Pn3/3B4/PPP2PPP/RNBQ1RK1 w kq - 2 8,"All standard stuff so far, and all still guided by the Game DB."
15,c4,c2c4,r2qk2r/pppb1ppp/3b4/3p4/2PPn3/3B4/PP3PPP/RNBQ1RK1 b kq - 0 8,"All standard stuff so far, and all still guided by the Game DB."
16,c6,c7c6,r2qk2r/pp1b1ppp/2pb4/3p4/2PPn3/3B4/PP3PPP/RNBQ1RK1 w kq - 0 9,"All standard stuff so far, and all still guided by the Game DB."
17,cxd5,c4d5,r2qk2r/pp1b1ppp/2pb4/3P4/3Pn3/3B4/PP3PPP/RNBQ1RK1 b kq - 0 9,"All standard stuff so far, and all still guided by the Game DB."
18,cxd5,c6d5,r2qk2r/pp1b1ppp/3b4/3p4/3Pn3/3B4/PP3PPP/RNBQ1RK1 w kq - 0 10,"Still more DB-inspired moves. I feel that this position is pretty good for white. The white pawns in the center feel strong enough, compared to black's isolated pawn in the center. In return, white has an isolated pawn on a2, but it's less of a concern at the moment. The threat on h7 and d5 seems to win a pawn, but only temporarily, since the white pawn on c3 is backward and hard to defend."
19,Nc3,b1c3,r2qk2r/pp1b1ppp/3b4/3p4/3Pn3/2NB4/PP3PPP/R1BQ1RK1 b kq - 1 10,"Still more DB-inspired moves. I feel that this position is pretty good for white. The white pawns in the center feel strong enough, compared to black's isolated pawn in the center. In return, white has an isolated pawn on a2, but it's less of a concern at the moment. The threat on h7 and d5 seems to win a pawn, but only temporarily, since the white pawn on c3 is backward and hard to defend."
20,Nxc3,e4c3,r2qk2r/pp1b1ppp/3b4/3p4/3P4/2nB4/PP3PPP/R1BQ1RK1 w kq - 0 11,"Still more DB-inspired moves. I feel that this position is pretty good for white. The white pawns in the center feel strong enough, compared to black's isolated pawn in the center. In return, white has an isolated pawn on a2, but it's less of a concern at the moment. The threat on h7 and d5 seems to win a pawn, but only temporarily, since the white pawn on c3 is backward and hard to defend."
