N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,d4,d2d4,rnbqkbnr/pppppppp/8/8/3P4/8/PPP1PPPP/RNBQKBNR b KQkq - 0 1,"I have made a mistake with g5, and I have paid the price under the form of the d4 pawn. If I allow major exchanges, I would be simply down. Can I do something? Here starts the combination. I'm sure you can see it, and it starts with a ""bad"" move..."
2,e6,e7e6,rnbqkbnr/pppp1ppp/4p3/8/3P4/8/PPP1PPPP/RNBQKBNR w KQkq - 0 2,"I have made a mistake with g5, and I have paid the price under the form of the d4 pawn. If I allow major exchanges, I would be simply down. Can I do something? Here starts the combination. I'm sure you can see it, and it starts with a ""bad"" move..."
3,Bf4,c1f4,rnbqkbnr/pppp1ppp/4p3/8/3P1B2/8/PPP1PPPP/RN1QKBNR b KQkq - 1 2,"I have made a mistake with g5, and I have paid the price under the form of the d4 pawn. If I allow major exchanges, I would be simply down. Can I do something? Here starts the combination. I'm sure you can see it, and it starts with a ""bad"" move..."
4,Nf6,g8f6,rnbqkb1r/pppp1ppp/4pn2/8/3P1B2/8/PPP1PPPP/RN1QKBNR w KQkq - 2 3,"I have made a mistake with g5, and I have paid the price under the form of the d4 pawn. If I allow major exchanges, I would be simply down. Can I do something? Here starts the combination. I'm sure you can see it, and it starts with a ""bad"" move..."
5,Nf3,g1f3,rnbqkb1r/pppp1ppp/4pn2/8/3P1B2/5N2/PPP1PPPP/RN1QKB1R b KQkq - 3 3,"I have made a mistake with g5, and I have paid the price under the form of the d4 pawn. If I allow major exchanges, I would be simply down. Can I do something? Here starts the combination. I'm sure you can see it, and it starts with a ""bad"" move..."
6,b6,b7b6,rnbqkb1r/p1pp1ppp/1p2pn2/8/3P1B2/5N2/PPP1PPPP/RN1QKB1R w KQkq - 0 4,"I have made a mistake with g5, and I have paid the price under the form of the d4 pawn. If I allow major exchanges, I would be simply down. Can I do something? Here starts the combination. I'm sure you can see it, and it starts with a ""bad"" move..."
7,Nbd2,b1d2,rnbqkb1r/p1pp1ppp/1p2pn2/8/3P1B2/5N2/PPPNPPPP/R2QKB1R b KQkq - 1 4,"I have made a mistake with g5, and I have paid the price under the form of the d4 pawn. If I allow major exchanges, I would be simply down. Can I do something? Here starts the combination. I'm sure you can see it, and it starts with a ""bad"" move..."
8,Bb7,c8b7,rn1qkb1r/pbpp1ppp/1p2pn2/8/3P1B2/5N2/PPPNPPPP/R2QKB1R w KQkq - 2 5,"I have made a mistake with g5, and I have paid the price under the form of the d4 pawn. If I allow major exchanges, I would be simply down. Can I do something? Here starts the combination. I'm sure you can see it, and it starts with a ""bad"" move..."
9,e3,e2e3,rn1qkb1r/pbpp1ppp/1p2pn2/8/3P1B2/4PN2/PPPN1PPP/R2QKB1R b KQkq - 0 5,"I have made a mistake with g5, and I have paid the price under the form of the d4 pawn. If I allow major exchanges, I would be simply down. Can I do something? Here starts the combination. I'm sure you can see it, and it starts with a ""bad"" move..."
10,Bd6,f8d6,rn1qk2r/pbpp1ppp/1p1bpn2/8/3P1B2/4PN2/PPPN1PPP/R2QKB1R w KQkq - 1 6,"I have made a mistake with g5, and I have paid the price under the form of the d4 pawn. If I allow major exchanges, I would be simply down. Can I do something? Here starts the combination. I'm sure you can see it, and it starts with a ""bad"" move..."
11,Ne5,f3e5,rn1qk2r/pbpp1ppp/1p1bpn2/4N3/3P1B2/4P3/PPPN1PPP/R2QKB1R b KQkq - 2 6,"I have made a mistake with g5, and I have paid the price under the form of the d4 pawn. If I allow major exchanges, I would be simply down. Can I do something? Here starts the combination. I'm sure you can see it, and it starts with a ""bad"" move..."
12,O-O,e8g8,rn1q1rk1/pbpp1ppp/1p1bpn2/4N3/3P1B2/4P3/PPPN1PPP/R2QKB1R w KQ - 3 7,"I have made a mistake with g5, and I have paid the price under the form of the d4 pawn. If I allow major exchanges, I would be simply down. Can I do something? Here starts the combination. I'm sure you can see it, and it starts with a ""bad"" move..."
13,Rg1,h1g1,rn1q1rk1/pbpp1ppp/1p1bpn2/4N3/3P1B2/4P3/PPPN1PPP/R2QKBR1 b Q - 4 7,"I have made a mistake with g5, and I have paid the price under the form of the d4 pawn. If I allow major exchanges, I would be simply down. Can I do something? Here starts the combination. I'm sure you can see it, and it starts with a ""bad"" move..."
14,Nc6,b8c6,r2q1rk1/pbpp1ppp/1pnbpn2/4N3/3P1B2/4P3/PPPN1PPP/R2QKBR1 w Q - 5 8,"I have made a mistake with g5, and I have paid the price under the form of the d4 pawn. If I allow major exchanges, I would be simply down. Can I do something? Here starts the combination. I'm sure you can see it, and it starts with a ""bad"" move..."
15,g4,g2g4,r2q1rk1/pbpp1ppp/1pnbpn2/4N3/3P1BP1/4P3/PPPN1P1P/R2QKBR1 b Q - 0 8,"I have made a mistake with g5, and I have paid the price under the form of the d4 pawn. If I allow major exchanges, I would be simply down. Can I do something? Here starts the combination. I'm sure you can see it, and it starts with a ""bad"" move..."
16,Nd5,f6d5,r2q1rk1/pbpp1ppp/1pnbp3/3nN3/3P1BP1/4P3/PPPN1P1P/R2QKBR1 w Q - 1 9,"I have made a mistake with g5, and I have paid the price under the form of the d4 pawn. If I allow major exchanges, I would be simply down. Can I do something? Here starts the combination. I'm sure you can see it, and it starts with a ""bad"" move..."
17,g5,g4g5,r2q1rk1/pbpp1ppp/1pnbp3/3nN1P1/3P1B2/4P3/PPPN1P1P/R2QKBR1 b Q - 0 9,"I have made a mistake with g5, and I have paid the price under the form of the d4 pawn. If I allow major exchanges, I would be simply down. Can I do something? Here starts the combination. I'm sure you can see it, and it starts with a ""bad"" move..."
18,Nxf4,d5f4,r2q1rk1/pbpp1ppp/1pnbp3/4N1P1/3P1n2/4P3/PPPN1P1P/R2QKBR1 w Q - 0 10,"I have made a mistake with g5, and I have paid the price under the form of the d4 pawn. If I allow major exchanges, I would be simply down. Can I do something? Here starts the combination. I'm sure you can see it, and it starts with a ""bad"" move..."
19,exf4,e3f4,r2q1rk1/pbpp1ppp/1pnbp3/4N1P1/3P1P2/8/PPPN1P1P/R2QKBR1 b Q - 0 10,"I have made a mistake with g5, and I have paid the price under the form of the d4 pawn. If I allow major exchanges, I would be simply down. Can I do something? Here starts the combination. I'm sure you can see it, and it starts with a ""bad"" move..."
