N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,c4,c2c4,rnbqkbnr/pppppppp/8/8/2P5/8/PP1PPPPP/RNBQKBNR b KQkq - 0 1,Innocent opening!!
2,Nc6,b8c6,r1bqkbnr/pppppppp/2n5/8/2P5/8/PP1PPPPP/RNBQKBNR w KQkq - 1 2,1st castle took down
3,a3,a2a3,r1bqkbnr/pppppppp/2n5/8/2P5/P7/1P1PPPPP/RNBQKBNR b KQkq - 0 2,1st castle took down
4,g6,g7g6,r1bqkbnr/pppppp1p/2n3p1/8/2P5/P7/1P1PPPPP/RNBQKBNR w KQkq - 0 3,1st castle took down
5,f4,f2f4,r1bqkbnr/pppppp1p/2n3p1/8/2P2P2/P7/1P1PP1PP/RNBQKBNR b KQkq - 0 3,1st castle took down
6,Nd4,c6d4,r1bqkbnr/pppppp1p/6p1/8/2Pn1P2/P7/1P1PP1PP/RNBQKBNR w KQkq - 1 4,1st castle took down
7,Nf3,g1f3,r1bqkbnr/pppppp1p/6p1/8/2Pn1P2/P4N2/1P1PP1PP/RNBQKB1R b KQkq - 2 4,1st castle took down
8,c5,c7c5,r1bqkbnr/pp1ppp1p/6p1/2p5/2Pn1P2/P4N2/1P1PP1PP/RNBQKB1R w KQkq - 0 5,1st castle took down
9,Nc3,b1c3,r1bqkbnr/pp1ppp1p/6p1/2p5/2Pn1P2/P1N2N2/1P1PP1PP/R1BQKB1R b KQkq - 1 5,1st castle took down
10,b6,b7b6,r1bqkbnr/p2ppp1p/1p4p1/2p5/2Pn1P2/P1N2N2/1P1PP1PP/R1BQKB1R w KQkq - 0 6,1st castle took down
11,b4,b2b4,r1bqkbnr/p2ppp1p/1p4p1/2p5/1PPn1P2/P1N2N2/3PP1PP/R1BQKB1R b KQkq - 0 6,1st castle took down
12,cxb4,c5b4,r1bqkbnr/p2ppp1p/1p4p1/8/1pPn1P2/P1N2N2/3PP1PP/R1BQKB1R w KQkq - 0 7,1st castle took down
13,axb4,a3b4,r1bqkbnr/p2ppp1p/1p4p1/8/1PPn1P2/2N2N2/3PP1PP/R1BQKB1R b KQkq - 0 7,1st castle took down
14,Nf5,d4f5,r1bqkbnr/p2ppp1p/1p4p1/5n2/1PP2P2/2N2N2/3PP1PP/R1BQKB1R w KQkq - 1 8,1st castle took down
15,Nb5,c3b5,r1bqkbnr/p2ppp1p/1p4p1/1N3n2/1PP2P2/5N2/3PP1PP/R1BQKB1R b KQkq - 2 8,1st castle took down
16,a6,a7a6,r1bqkbnr/3ppp1p/pp4p1/1N3n2/1PP2P2/5N2/3PP1PP/R1BQKB1R w KQkq - 0 9,1st castle took down
17,e4,e2e4,r1bqkbnr/3ppp1p/pp4p1/1N3n2/1PP1PP2/5N2/3P2PP/R1BQKB1R b KQkq - 0 9,1st castle took down
18,Nd6,f5d6,r1bqkbnr/3ppp1p/pp1n2p1/1N6/1PP1PP2/5N2/3P2PP/R1BQKB1R w KQkq - 1 10,1st castle took down
19,Bb2,c1b2,r1bqkbnr/3ppp1p/pp1n2p1/1N6/1PP1PP2/5N2/1B1P2PP/R2QKB1R b KQkq - 2 10,1st castle took down
20,f6,f7f6,r1bqkbnr/3pp2p/pp1n1pp1/1N6/1PP1PP2/5N2/1B1P2PP/R2QKB1R w KQkq - 0 11,1st castle took down
21,e5,e4e5,r1bqkbnr/3pp2p/pp1n1pp1/1N2P3/1PP2P2/5N2/1B1P2PP/R2QKB1R b KQkq - 0 11,1st castle took down
22,fxe5,f6e5,r1bqkbnr/3pp2p/pp1n2p1/1N2p3/1PP2P2/5N2/1B1P2PP/R2QKB1R w KQkq - 0 12,1st castle took down
23,Bxe5,b2e5,r1bqkbnr/3pp2p/pp1n2p1/1N2B3/1PP2P2/5N2/3P2PP/R2QKB1R b KQkq - 0 12,1st castle took down
24,Nf6,g8f6,r1bqkb1r/3pp2p/pp1n1np1/1N2B3/1PP2P2/5N2/3P2PP/R2QKB1R w KQkq - 1 13,1st castle took down
25,g4,g2g4,r1bqkb1r/3pp2p/pp1n1np1/1N2B3/1PP2PP1/5N2/3P3P/R2QKB1R b KQkq - 0 13,1st castle took down
26,Rg8,h8g8,r1bqkbr1/3pp2p/pp1n1np1/1N2B3/1PP2PP1/5N2/3P3P/R2QKB1R w KQq - 1 14,1st castle took down
27,Qb3,d1b3,r1bqkbr1/3pp2p/pp1n1np1/1N2B3/1PP2PP1/1Q3N2/3P3P/R3KB1R b KQq - 2 14,1st castle took down
28,axb5,a6b5,r1bqkbr1/3pp2p/1p1n1np1/1p2B3/1PP2PP1/1Q3N2/3P3P/R3KB1R w KQq - 0 15,1st castle took down
29,Rxa8,a1a8,R1bqkbr1/3pp2p/1p1n1np1/1p2B3/1PP2PP1/1Q3N2/3P3P/4KB1R b K - 0 15,1st castle took down
30,Nfe4,f6e4,R1bqkbr1/3pp2p/1p1n2p1/1p2B3/1PP1nPP1/1Q3N2/3P3P/4KB1R w K - 1 16,2nd castle gone
31,c5,c4c5,R1bqkbr1/3pp2p/1p1n2p1/1pP1B3/1P2nPP1/1Q3N2/3P3P/4KB1R b K - 0 16,2nd castle gone
32,bxc5,b6c5,R1bqkbr1/3pp2p/3n2p1/1pp1B3/1P2nPP1/1Q3N2/3P3P/4KB1R w K - 0 17,2nd castle gone
33,Qxg8,b3g8,R1bqkbQ1/3pp2p/3n2p1/1pp1B3/1P2nPP1/5N2/3P3P/4KB1R b K - 0 17,2nd castle gone
34,Qc7,d8c7,R1b1kbQ1/2qpp2p/3n2p1/1pp1B3/1P2nPP1/5N2/3P3P/4KB1R w K - 1 18,brave move
35,Bg7,e5g7,R1b1kbQ1/2qpp1Bp/3n2p1/1pp5/1P2nPP1/5N2/3P3P/4KB1R b K - 2 18,brave move
36,Kd8,e8d8,R1bk1bQ1/2qpp1Bp/3n2p1/1pp5/1P2nPP1/5N2/3P3P/4KB1R w K - 3 19,my favourite piece Knight on the run
37,Ne5,f3e5,R1bk1bQ1/2qpp1Bp/3n2p1/1pp1N3/1P2nPP1/8/3P3P/4KB1R b K - 4 19,my favourite piece Knight on the run
38,Nf6,e4f6,R1bk1bQ1/2qpp1Bp/3n1np1/1pp1N3/1P3PP1/8/3P3P/4KB1R w K - 5 20,pity Knight
39,Bxf6,g7f6,R1bk1bQ1/2qpp2p/3n1Bp1/1pp1N3/1P3PP1/8/3P3P/4KB1R b K - 0 20,pity Knight
40,exf6,e7f6,R1bk1bQ1/2qp3p/3n1pp1/1pp1N3/1P3PP1/8/3P3P/4KB1R w K - 0 21,Bishop can do nothing
41,Qxf8+,g8f8,R1bk1Q2/2qp3p/3n1pp1/1pp1N3/1P3PP1/8/3P3P/4KB1R b K - 0 21,Bishop can do nothing
42,Ne8,d6e8,R1bknQ2/2qp3p/5pp1/1pp1N3/1P3PP1/8/3P3P/4KB1R w K - 1 22,the knight showed the right move to protect the King
43,Nf7#,e5f7,R1bknQ2/2qp1N1p/5pp1/1pp5/1P3PP1/8/3P3P/4KB1R b K - 2 22,my hero........The Wise Knight.....
