N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,e3,e2e3,rnbqkbnr/pppppppp/8/8/8/4P3/PPPP1PPP/RNBQKBNR b KQkq - 0 1,"An uncommon opening, that gives Black at least equality."
2,e5,e7e5,rnbqkbnr/pppp1ppp/8/4p3/8/4P3/PPPP1PPP/RNBQKBNR w KQkq - 0 2,"Discouraging ... d5, which can still be played: 3. ... d5 4. cxd5 Qxd5 5. Nc3 Bb4"
3,d4,d2d4,rnbqkbnr/pppp1ppp/8/4p3/3P4/4P3/PPP2PPP/RNBQKBNR b KQkq - 0 2,"Discouraging ... d5, which can still be played: 3. ... d5 4. cxd5 Qxd5 5. Nc3 Bb4"
4,e4,e5e4,rnbqkbnr/pppp1ppp/8/8/3Pp3/4P3/PPP2PPP/RNBQKBNR w KQkq - 0 3,"Discouraging ... d5, which can still be played: 3. ... d5 4. cxd5 Qxd5 5. Nc3 Bb4"
5,c4,c2c4,rnbqkbnr/pppp1ppp/8/8/2PPp3/4P3/PP3PPP/RNBQKBNR b KQkq - 0 3,"Discouraging ... d5, which can still be played: 3. ... d5 4. cxd5 Qxd5 5. Nc3 Bb4"
6,Nf6,g8f6,rnbqkb1r/pppp1ppp/5n2/8/2PPp3/4P3/PP3PPP/RNBQKBNR w KQkq - 1 4,This move looks best.
7,Nc3,b1c3,rnbqkb1r/pppp1ppp/5n2/8/2PPp3/2N1P3/PP3PPP/R1BQKBNR b KQkq - 2 4,"This is an improved version of the Nimzo-Indian, because the e4 pawn prevents both Bd3 and Nf3."
8,Bb4,f8b4,rnbqk2r/pppp1ppp/5n2/8/1bPPp3/2N1P3/PP3PPP/R1BQKBNR w KQkq - 3 5,"This is an improved version of the Nimzo-Indian, because the e4 pawn prevents both Bd3 and Nf3."
9,f3,f2f3,rnbqk2r/pppp1ppp/5n2/8/1bPPp3/2N1PP2/PP4PP/R1BQKBNR b KQkq - 0 5,"White should play Nge2 followed by a kingside fianchetto or Ng3, Be2, and 0-0."
10,Bxc3+,b4c3,rnbqk2r/pppp1ppp/5n2/8/2PPp3/2b1PP2/PP4PP/R1BQKBNR w KQkq - 0 6,Doubling White's c-pawns
11,bxc3,b2c3,rnbqk2r/pppp1ppp/5n2/8/2PPp3/2P1PP2/P5PP/R1BQKBNR b KQkq - 0 6,"Preventing ... Qh4
Nxc3 isn't a threat because Qc2 traps the knight."
12,O-O,e8g8,rnbq1rk1/pppp1ppp/5n2/8/2PPp3/2P1PP2/P5PP/R1BQKBNR w KQ - 1 7,"Preventing ... Qh4
Nxc3 isn't a threat because Qc2 traps the knight."
13,fxe4,f3e4,rnbq1rk1/pppp1ppp/5n2/8/2PPP3/2P1P3/P5PP/R1BQKBNR b KQ - 0 7,"Preventing ... Qh4
Nxc3 isn't a threat because Qc2 traps the knight."
14,Nxe4,f6e4,rnbq1rk1/pppp1ppp/8/8/2PPn3/2P1P3/P5PP/R1BQKBNR w KQ - 0 8,"Preventing ... Qh4
Nxc3 isn't a threat because Qc2 traps the knight."
15,Nf3,g1f3,rnbq1rk1/pppp1ppp/8/8/2PPn3/2P1PN2/P5PP/R1BQKB1R b KQ - 1 8,"Preventing ... Qh4
Nxc3 isn't a threat because Qc2 traps the knight."
16,Re8,f8e8,rnbqr1k1/pppp1ppp/8/8/2PPn3/2P1PN2/P5PP/R1BQKB1R w KQ - 2 9,The King was better on g1.
