N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,d4,d2d4,rnbqkbnr/pppppppp/8/8/3P4/8/PPP1PPPP/RNBQKBNR b KQkq - 0 1,I like gambits.  This gives good opportunities to develop pieces.
2,d5,d7d5,rnbqkbnr/ppp1pppp/8/3p4/3P4/8/PPP1PPPP/RNBQKBNR w KQkq - 0 2,I like gambits.  This gives good opportunities to develop pieces.
3,Nc3,b1c3,rnbqkbnr/ppp1pppp/8/3p4/3P4/2N5/PPP1PPPP/R1BQKBNR b KQkq - 1 2,I like gambits.  This gives good opportunities to develop pieces.
4,e6,e7e6,rnbqkbnr/ppp2ppp/4p3/3p4/3P4/2N5/PPP1PPPP/R1BQKBNR w KQkq - 0 3,I like gambits.  This gives good opportunities to develop pieces.
5,e4,e2e4,rnbqkbnr/ppp2ppp/4p3/3p4/3PP3/2N5/PPP2PPP/R1BQKBNR b KQkq - 0 3,I like gambits.  This gives good opportunities to develop pieces.
6,dxe4,d5e4,rnbqkbnr/ppp2ppp/4p3/8/3Pp3/2N5/PPP2PPP/R1BQKBNR w KQkq - 0 4,Black decides to accept my sacrifices and helps me develop my pieces.
7,f3,f2f3,rnbqkbnr/ppp2ppp/4p3/8/3Pp3/2N2P2/PPP3PP/R1BQKBNR b KQkq - 0 4,Black decides to accept my sacrifices and helps me develop my pieces.
8,exf3,e4f3,rnbqkbnr/ppp2ppp/4p3/8/3P4/2N2p2/PPP3PP/R1BQKBNR w KQkq - 0 5,Black decides to accept my sacrifices and helps me develop my pieces.
9,Nxf3,g1f3,rnbqkbnr/ppp2ppp/4p3/8/3P4/2N2N2/PPP3PP/R1BQKB1R b KQkq - 0 5,Preparing  Qd8 .
10,b6,b7b6,rnbqkbnr/p1p2ppp/1p2p3/8/3P4/2N2N2/PPP3PP/R1BQKB1R w KQkq - 0 6,Preparing  Qd8 .
11,Bb5+,f1b5,rnbqkbnr/p1p2ppp/1p2p3/1B6/3P4/2N2N2/PPP3PP/R1BQK2R b KQkq - 1 6,Preparing  Qd8 .
12,c6,c7c6,rnbqkbnr/p4ppp/1pp1p3/1B6/3P4/2N2N2/PPP3PP/R1BQK2R w KQkq - 0 7,Preparing  Qd8 .
13,Bd3,b5d3,rnbqkbnr/p4ppp/1pp1p3/8/3P4/2NB1N2/PPP3PP/R1BQK2R b KQkq - 1 7,Preparing  Qd8 .
14,Bb4,f8b4,rnbqk1nr/p4ppp/1pp1p3/8/1b1P4/2NB1N2/PPP3PP/R1BQK2R w KQkq - 2 8,Preparing  Qd8 .
15,Bd2,c1d2,rnbqk1nr/p4ppp/1pp1p3/8/1b1P4/2NB1N2/PPPB2PP/R2QK2R b KQkq - 3 8,Preparing  Qd8 .
16,g6,g7g6,rnbqk1nr/p4p1p/1pp1p1p1/8/1b1P4/2NB1N2/PPPB2PP/R2QK2R w KQkq - 0 9,Preparing  Qd8 .
17,O-O,e1g1,rnbqk1nr/p4p1p/1pp1p1p1/8/1b1P4/2NB1N2/PPPB2PP/R2Q1RK1 b kq - 1 9,Preparing  Qd8 .
18,f5,f7f5,rnbqk1nr/p6p/1pp1p1p1/5p2/1b1P4/2NB1N2/PPPB2PP/R2Q1RK1 w kq - 0 10,Preparing  Qd8 .
19,Ne5,f3e5,rnbqk1nr/p6p/1pp1p1p1/4Np2/1b1P4/2NB4/PPPB2PP/R2Q1RK1 b kq - 1 10,Preparing  Qd8 .
20,Qxd4+,d8d4,rnb1k1nr/p6p/1pp1p1p1/4Np2/1b1q4/2NB4/PPPB2PP/R2Q1RK1 w kq - 0 11,Preparing  Qd8 .
21,Rf2,f1f2,rnb1k1nr/p6p/1pp1p1p1/4Np2/1b1q4/2NB4/PPPB1RPP/R2Q2K1 b kq - 1 11,Preparing  Qd8 .
22,Qxe5,d4e5,rnb1k1nr/p6p/1pp1p1p1/4qp2/1b6/2NB4/PPPB1RPP/R2Q2K1 w kq - 0 12,Preparing  Qd8 .
23,Bg5,d2g5,rnb1k1nr/p6p/1pp1p1p1/4qpB1/1b6/2NB4/PPP2RPP/R2Q2K1 b kq - 1 12,Preparing  Qd8 .
24,Bxc3,b4c3,rnb1k1nr/p6p/1pp1p1p1/4qpB1/8/2bB4/PPP2RPP/R2Q2K1 w kq - 0 13,Prevents 15. Qd8. But what was about to come ..... .
25,bxc3,b2c3,rnb1k1nr/p6p/1pp1p1p1/4qpB1/8/2PB4/P1P2RPP/R2Q2K1 b kq - 0 13,Prevents 15. Qd8. But what was about to come ..... .
26,Qxc3,e5c3,rnb1k1nr/p6p/1pp1p1p1/5pB1/8/2qB4/P1P2RPP/R2Q2K1 w kq - 0 14,Prevents 15. Qd8. But what was about to come ..... .
27,Bxf5,d3f5,rnb1k1nr/p6p/1pp1p1p1/5BB1/8/2q5/P1P2RPP/R2Q2K1 b kq - 0 14,Prevents 15. Qd8. But what was about to come ..... .
28,Ne7,g8e7,rnb1k2r/p3n2p/1pp1p1p1/5BB1/8/2q5/P1P2RPP/R2Q2K1 w kq - 1 15,Prevents 15. Qd8. But what was about to come ..... .
29,Be4,f5e4,rnb1k2r/p3n2p/1pp1p1p1/6B1/4B3/2q5/P1P2RPP/R2Q2K1 b kq - 2 15,Prevents castling.
30,h6,h7h6,rnb1k2r/p3n3/1pp1p1pp/6B1/4B3/2q5/P1P2RPP/R2Q2K1 w kq - 0 16,Fatal error.
31,Bxg6+,e4g6,rnb1k2r/p3n3/1pp1p1Bp/6B1/8/2q5/P1P2RPP/R2Q2K1 b kq - 0 16,"One of my history professors loved to repeat ancient Roman proverb: "" Non in multitudine exercitu victoria belli!""   - "" Big army doesn't means victory in war!"""
32,Nxg6,e7g6,rnb1k2r/p7/1pp1p1np/6B1/8/2q5/P1P2RPP/R2Q2K1 w kq - 0 17,"One of my history professors loved to repeat ancient Roman proverb: "" Non in multitudine exercitu victoria belli!""   - "" Big army doesn't means victory in war!"""
33,Qd8#,d1d8,rnbQk2r/p7/1pp1p1np/6B1/8/2q5/P1P2RPP/R5K1 b kq - 1 17,"One of my history professors loved to repeat ancient Roman proverb: "" Non in multitudine exercitu victoria belli!""   - "" Big army doesn't means victory in war!"""
