N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,e4,e2e4,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,such passive play makes me sick!
2,e5,e7e5,rnbqkbnr/pppp1ppp/8/4p3/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,such passive play makes me sick!
3,Nf3,g1f3,rnbqkbnr/pppp1ppp/8/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R b KQkq - 1 2,such passive play makes me sick!
4,Nf6,g8f6,rnbqkb1r/pppp1ppp/5n2/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 2 3,such passive play makes me sick!
5,Nxe5,f3e5,rnbqkb1r/pppp1ppp/5n2/4N3/4P3/8/PPPP1PPP/RNBQKB1R b KQkq - 0 3,such passive play makes me sick!
6,d6,d7d6,rnbqkb1r/ppp2ppp/3p1n2/4N3/4P3/8/PPPP1PPP/RNBQKB1R w KQkq - 0 4,such passive play makes me sick!
7,Nf3,e5f3,rnbqkb1r/ppp2ppp/3p1n2/8/4P3/5N2/PPPP1PPP/RNBQKB1R b KQkq - 1 4,such passive play makes me sick!
8,Nxe4,f6e4,rnbqkb1r/ppp2ppp/3p4/8/4n3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 0 5,such passive play makes me sick!
9,d4,d2d4,rnbqkb1r/ppp2ppp/3p4/8/3Pn3/5N2/PPP2PPP/RNBQKB1R b KQkq - 0 5,such passive play makes me sick!
10,d5,d6d5,rnbqkb1r/ppp2ppp/8/3p4/3Pn3/5N2/PPP2PPP/RNBQKB1R w KQkq - 0 6,such passive play makes me sick!
11,Bd3,f1d3,rnbqkb1r/ppp2ppp/8/3p4/3Pn3/3B1N2/PPP2PPP/RNBQK2R b KQkq - 1 6,such passive play makes me sick!
12,Be6,c8e6,rn1qkb1r/ppp2ppp/4b3/3p4/3Pn3/3B1N2/PPP2PPP/RNBQK2R w KQkq - 2 7,such passive play makes me sick!
13,O-O,e1g1,rn1qkb1r/ppp2ppp/4b3/3p4/3Pn3/3B1N2/PPP2PPP/RNBQ1RK1 b kq - 3 7,"The battle here is for central squares, this move doesn't address the issue.  I'd consider directing force against the e5 square with Bd5, C5 later to pressure whites control of this square, and Nc6 with Re8 all keeping the center under lock.  I'm a Tarrasch player, I don't mind an Iso from time to time."
14,Be7,f8e7,rn1qk2r/ppp1bppp/4b3/3p4/3Pn3/3B1N2/PPP2PPP/RNBQ1RK1 w kq - 4 8,"The battle here is for central squares, this move doesn't address the issue.  I'd consider directing force against the e5 square with Bd5, C5 later to pressure whites control of this square, and Nc6 with Re8 all keeping the center under lock.  I'm a Tarrasch player, I don't mind an Iso from time to time."
15,Re1,f1e1,rn1qk2r/ppp1bppp/4b3/3p4/3Pn3/3B1N2/PPP2PPP/RNBQR1K1 b kq - 5 8,I'm claustriphobic.
16,Nd6,e4d6,rn1qk2r/ppp1bppp/3nb3/3p4/3P4/3B1N2/PPP2PPP/RNBQR1K1 w kq - 6 9,I'm claustriphobic.
17,Bf4,c1f4,rn1qk2r/ppp1bppp/3nb3/3p4/3P1B2/3B1N2/PPP2PPP/RN1QR1K1 b kq - 7 9,"Horrible Blunder it seems.  He can throw a few pieces at the king, there's no reason why black can't toss his attack aside and win.  Worst case, navigate through f7 and reposition king on queenside, I'd take the rook after a 2 second think."
18,O-O,e8g8,rn1q1rk1/ppp1bppp/3nb3/3p4/3P1B2/3B1N2/PPP2PPP/RN1QR1K1 w - - 8 10,"Horrible Blunder it seems.  He can throw a few pieces at the king, there's no reason why black can't toss his attack aside and win.  Worst case, navigate through f7 and reposition king on queenside, I'd take the rook after a 2 second think."
19,Nbd2,b1d2,rn1q1rk1/ppp1bppp/3nb3/3p4/3P1B2/3B1N2/PPPN1PPP/R2QR1K1 b - - 9 10,"Horrible Blunder it seems.  He can throw a few pieces at the king, there's no reason why black can't toss his attack aside and win.  Worst case, navigate through f7 and reposition king on queenside, I'd take the rook after a 2 second think."
20,h6,h7h6,rn1q1rk1/ppp1bpp1/3nb2p/3p4/3P1B2/3B1N2/PPPN1PPP/R2QR1K1 w - - 0 11,"Horrible Blunder it seems.  He can throw a few pieces at the king, there's no reason why black can't toss his attack aside and win.  Worst case, navigate through f7 and reposition king on queenside, I'd take the rook after a 2 second think."
21,Rxe6,e1e6,rn1q1rk1/ppp1bpp1/3nR2p/3p4/3P1B2/3B1N2/PPPN1PPP/R2Q2K1 b - - 0 11,"Horrible Blunder it seems.  He can throw a few pieces at the king, there's no reason why black can't toss his attack aside and win.  Worst case, navigate through f7 and reposition king on queenside, I'd take the rook after a 2 second think."
22,fxe6,f7e6,rn1q1rk1/ppp1b1p1/3np2p/3p4/3P1B2/3B1N2/PPPN1PPP/R2Q2K1 w - - 0 12,"Not enough. He's looking Ne5 and queen invasion, hitting king and e6 pawn, there is no mate here unless it's handed over. Black has Nf5 stopping both threats, although this leads to a little skewer, giving back the material still leaves black up a piece, some consolidating moves, and it's an easy victory."
