N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,f4,f2f4,rnbqkbnr/pppppppp/8/8/5P2/8/PPPPP1PP/RNBQKBNR b KQkq - 0 1,This is another game starting from a preset series of moves.  Our free will begins at move 7.
2,d5,d7d5,rnbqkbnr/ppp1pppp/8/3p4/5P2/8/PPPPP1PP/RNBQKBNR w KQkq - 0 2,"So far, what has become the main line, I think."
3,Nf3,g1f3,rnbqkbnr/ppp1pppp/8/3p4/5P2/5N2/PPPPP1PP/RNBQKB1R b KQkq - 1 2,"So far, what has become the main line, I think."
4,g6,g7g6,rnbqkbnr/ppp1pp1p/6p1/3p4/5P2/5N2/PPPPP1PP/RNBQKB1R w KQkq - 0 3,"So far, what has become the main line, I think."
5,e4,e2e4,rnbqkbnr/ppp1pp1p/6p1/3p4/4PP2/5N2/PPPP2PP/RNBQKB1R b KQkq - 0 3,"So far, what has become the main line, I think."
6,dxe4,d5e4,rnbqkbnr/ppp1pp1p/6p1/8/4pP2/5N2/PPPP2PP/RNBQKB1R w KQkq - 0 4,"So far, what has become the main line, I think."
7,Ng5,f3g5,rnbqkbnr/ppp1pp1p/6p1/6N1/4pP2/8/PPPP2PP/RNBQKB1R b KQkq - 1 4,"So far, what has become the main line, I think."
8,Nf6,g8f6,rnbqkb1r/ppp1pp1p/5np1/6N1/4pP2/8/PPPP2PP/RNBQKB1R w KQkq - 2 5,"So far, what has become the main line, I think."
9,Bc4,f1c4,rnbqkb1r/ppp1pp1p/5np1/6N1/2B1pP2/8/PPPP2PP/RNBQK2R b KQkq - 3 5,"So far, what has become the main line, I think."
10,Bg4,c8g4,rn1qkb1r/ppp1pp1p/5np1/6N1/2B1pPb1/8/PPPP2PP/RNBQK2R w KQkq - 4 6,"So far, what has become the main line, I think."
11,Bxf7+,c4f7,rn1qkb1r/ppp1pB1p/5np1/6N1/4pPb1/8/PPPP2PP/RNBQK2R b KQkq - 0 6,"So far, what has become the main line, I think."
12,Kd7,e8d7,rn1q1b1r/pppkpB1p/5np1/6N1/4pPb1/8/PPPP2PP/RNBQK2R w KQ - 1 7,"So far, what has become the main line, I think."
13,Qxg4+,d1g4,rn1q1b1r/pppkpB1p/5np1/6N1/4pPQ1/8/PPPP2PP/RNB1K2R b KQ - 0 7,"So far, what has become the main line, I think."
14,Nxg4,f6g4,rn1q1b1r/pppkpB1p/6p1/6N1/4pPn1/8/PPPP2PP/RNB1K2R w KQ - 0 8,"So far, what has become the main line, I think."
15,Be6+,f7e6,rn1q1b1r/pppkp2p/4B1p1/6N1/4pPn1/8/PPPP2PP/RNB1K2R b KQ - 1 8,"So far, what has become the main line, I think."
16,Kc6,d7c6,rn1q1b1r/ppp1p2p/2k1B1p1/6N1/4pPn1/8/PPPP2PP/RNB1K2R w KQ - 2 9,"So far, what has become the main line, I think."
17,Bxg4,e6g4,rn1q1b1r/ppp1p2p/2k3p1/6N1/4pPB1/8/PPPP2PP/RNB1K2R b KQ - 0 9,"So far, what has become the main line, I think."
18,Nd7,b8d7,r2q1b1r/pppnp2p/2k3p1/6N1/4pPB1/8/PPPP2PP/RNB1K2R w KQ - 1 10,"Black varies from the usual 9...Bg7.  He's still developing a piece, so it's not necessarily a bad move."
19,Ne6,g5e6,r2q1b1r/pppnp2p/2k1N1p1/8/4pPB1/8/PPPP2PP/RNB1K2R b KQ - 2 10,White continues with the usual knight move that restrains the Black e-pawn and attacks the Black Q.
20,Nf6,d7f6,r2q1b1r/ppp1p2p/2k1Nnp1/8/4pPB1/8/PPPP2PP/RNB1K2R w KQ - 3 11,"?!  Now Black really surprised me by returning the Q immediately.  Perhaps he thought he'd get 2 pieces for the Q but he only gets 1, so White is then a comfortable piece ahead.  Perhaps he just didn't see that the Q was under attack (believe me, it's possible, especially if you're playing a hundred games simultaneously and not looking at the board properly). Whatever, it was an interesting approach."
21,Nxd8+,e6d8,r2N1b1r/ppp1p2p/2k2np1/8/4pPB1/8/PPPP2PP/RNB1K2R b KQ - 0 11,"The bishop replaces the N on e6, escaping the attentions of Black's remaining N.  Now, all White has to do is complete his development and he wins, surely?"
22,Rxd8,a8d8,3r1b1r/ppp1p2p/2k2np1/8/4pPB1/8/PPPP2PP/RNB1K2R w KQ - 0 12,"The bishop replaces the N on e6, escaping the attentions of Black's remaining N.  Now, all White has to do is complete his development and he wins, surely?"
23,Be6,g4e6,3r1b1r/ppp1p2p/2k1Bnp1/8/4pP2/8/PPPP2PP/RNB1K2R b KQ - 1 12,"The bishop replaces the N on e6, escaping the attentions of Black's remaining N.  Now, all White has to do is complete his development and he wins, surely?"
24,b6,b7b6,3r1b1r/p1p1p2p/1pk1Bnp1/8/4pP2/8/PPPP2PP/RNB1K2R w KQ - 0 13,This creates an escape hole for Black's King.
25,O-O,e1g1,3r1b1r/p1p1p2p/1pk1Bnp1/8/4pP2/8/PPPP2PP/RNB2RK1 b - - 1 13,"Black is using several tempi to secure his K, without developing any other pieces.  Is this a wise investment?"
26,Kb7,c6b7,3r1b1r/pkp1p2p/1p2Bnp1/8/4pP2/8/PPPP2PP/RNB2RK1 w - - 2 14,"Black is using several tempi to secure his K, without developing any other pieces.  Is this a wise investment?"
27,Nc3,b1c3,3r1b1r/pkp1p2p/1p2Bnp1/8/4pP2/2N5/PPPP2PP/R1B2RK1 b - - 3 14,"Black is using several tempi to secure his K, without developing any other pieces.  Is this a wise investment?"
28,Kb8,b7b8,1k1r1b1r/p1p1p2p/1p2Bnp1/8/4pP2/2N5/PPPP2PP/R1B2RK1 w - - 4 15,"Black is using several tempi to secure his K, without developing any other pieces.  Is this a wise investment?"
29,Re1,f1e1,1k1r1b1r/p1p1p2p/1p2Bnp1/8/4pP2/2N5/PPPP2PP/R1B1R1K1 b - - 5 15,"Perhaps a second move with the KR is a bit strange when the QB and QR are still trapped on the back row but I thought this the best route to freeing them, since if I could get rid of the Black e4 pawn I could develop freely."
30,Rd6,d8d6,1k3b1r/p1p1p2p/1p1rBnp1/8/4pP2/2N5/PPPP2PP/R1B1R1K1 w - - 6 16,"The other main choice was 16. Bh3 but the B has less freedom of movement there and, compared with other games in this tournament, the B has less reason to stay on the h3-c8 diagonal."
31,Bb3,e6b3,1k3b1r/p1p1p2p/1p1r1np1/8/4pP2/1BN5/PPPP2PP/R1B1R1K1 b - - 7 16,"The other main choice was 16. Bh3 but the B has less freedom of movement there and, compared with other games in this tournament, the B has less reason to stay on the h3-c8 diagonal."
32,Bg7,f8g7,1k5r/p1p1p1bp/1p1r1np1/8/4pP2/1BN5/PPPP2PP/R1B1R1K1 w - - 8 17,Finally Black occupies the long diagonal.
33,Nxe4,c3e4,1k5r/p1p1p1bp/1p1r1np1/8/4NP2/1B6/PPPP2PP/R1B1R1K1 b - - 0 17,"Every exchange favours White, so I was happy with this."
34,Nxe4,f6e4,1k5r/p1p1p1bp/1p1r2p1/8/4nP2/1B6/PPPP2PP/R1B1R1K1 w - - 0 18,"Every exchange favours White, so I was happy with this."
35,Rxe4,e1e4,1k5r/p1p1p1bp/1p1r2p1/8/4RP2/1B6/PPPP2PP/R1B3K1 b - - 0 18,"Every exchange favours White, so I was happy with this."
36,Rf8,h8f8,1k3r2/p1p1p1bp/1p1r2p1/8/4RP2/1B6/PPPP2PP/R1B3K1 w - - 1 19,"Not only does this support a future d4 but also gives the lsb more options.  If I'd not played this, even after moving the d-pawn, I couldn't have developed the dsb without allowing ...Bxb2."
37,c3,c2c3,1k3r2/p1p1p1bp/1p1r2p1/8/4RP2/1BP5/PP1P2PP/R1B3K1 b - - 0 19,"Not only does this support a future d4 but also gives the lsb more options.  If I'd not played this, even after moving the d-pawn, I couldn't have developed the dsb without allowing ...Bxb2."
38,a5,a7a5,1k3r2/2p1p1bp/1p1r2p1/p7/4RP2/1BP5/PP1P2PP/R1B3K1 w - - 0 20,All Black's Q-side pawns are now on Black squares.  These may offer support to his B but also restrict its movement.  One always has to be careful in calculating the relative benefits and risks associated with such decisions.  I'm not sure this was the most relevant move right now.
39,d4,d2d4,1k3r2/2p1p1bp/1p1r2p1/p7/3PRP2/1BP5/PP4PP/R1B3K1 b - - 0 20,But this was.
40,h5,h7h5,1k3r2/2p1p1b1/1p1r2p1/p6p/3PRP2/1BP5/PP4PP/R1B3K1 w - - 0 21,Black is ceding the central ground for sniping from the flanks but he only has one Bishop: not necessarily a strategy that fits the material balance.
41,Rxe7,e4e7,1k3r2/2p1R1b1/1p1r2p1/p6p/3P1P2/1BP5/PP4PP/R1B3K1 b - - 0 21,and giving away material unnecessarily..
