N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,d4,d2d4,rnbqkbnr/pppppppp/8/8/3P4/8/PPP1PPPP/RNBQKBNR b KQkq - 0 1,This is an enjoyable game in a mini- tourament.  An opening I don't have much experince against-Queen's pawn game.
2,d5,d7d5,rnbqkbnr/ppp1pppp/8/3p4/3P4/8/PPP1PPPP/RNBQKBNR w KQkq - 0 2,Queens Gambit
3,c4,c2c4,rnbqkbnr/ppp1pppp/8/3p4/2PP4/8/PP2PPPP/RNBQKBNR b KQkq - 0 2,Queens Gambit
4,e5,e7e5,rnbqkbnr/ppp2ppp/8/3pp3/2PP4/8/PP2PPPP/RNBQKBNR w KQkq - 0 3,I decided not to take it and do a counter gambit
5,dxe5,d4e5,rnbqkbnr/ppp2ppp/8/3pP3/2P5/8/PP2PPPP/RNBQKBNR b KQkq - 0 3,"Do I take c4? I think not. 3. ... dxc4, 4.Qxd1,Kxd1 and my king can't castle so I decide to push to d4."
6,d4,d5d4,rnbqkbnr/ppp2ppp/8/4P3/2Pp4/8/PP2PPPP/RNBQKBNR w KQkq - 0 4,"Do I take c4? I think not. 3. ... dxc4, 4.Qxd1,Kxd1 and my king can't castle so I decide to push to d4."
7,e3,e2e3,rnbqkbnr/ppp2ppp/8/4P3/2Pp4/4P3/PP3PPP/RNBQKBNR b KQkq - 0 4,I nearly went Nc6 here but decided to attack his king instead.
8,Bb4+,f8b4,rnbqk1nr/ppp2ppp/8/4P3/1bPp4/4P3/PP3PPP/RNBQKBNR w KQkq - 1 5,I nearly went Nc6 here but decided to attack his king instead.
9,Bd2,c1d2,rnbqk1nr/ppp2ppp/8/4P3/1bPp4/4P3/PP1B1PPP/RN1QKBNR b KQkq - 2 5,"3 choices here, Nc6. Bxd2 or dxe3.  I go with the latter. 3 pieces now attacking his bishop, Queen, bishop and pawn."
10,dxe3,d4e3,rnbqk1nr/ppp2ppp/8/4P3/1bP5/4p3/PP1B1PPP/RN1QKBNR w KQkq - 0 6,"3 choices here, Nc6. Bxd2 or dxe3.  I go with the latter. 3 pieces now attacking his bishop, Queen, bishop and pawn."
11,Qa4+,d1a4,rnbqk1nr/ppp2ppp/8/4P3/QbP5/4p3/PP1B1PPP/RN2KBNR b KQkq - 1 6,White counters. check and also attacking my bishop.
12,Nc6,b8c6,r1bqk1nr/ppp2ppp/2n5/4P3/QbP5/4p3/PP1B1PPP/RN2KBNR w KQkq - 2 7,Only move for me to save my bishop and blocking check.
13,Bxb4,d2b4,r1bqk1nr/ppp2ppp/2n5/4P3/QBP5/4p3/PP3PPP/RN2KBNR b KQkq - 0 7,White decides to take the bishop.
14,exf2+,e3f2,r1bqk1nr/ppp2ppp/2n5/4P3/QBP5/8/PP3pPP/RN2KBNR w KQkq - 0 8,white took the bishop in exchange for losing good king position.
15,Kxf2,e1f2,r1bqk1nr/ppp2ppp/2n5/4P3/QBP5/8/PP3KPP/RN3BNR b kq - 0 8,A couple of white pawns are unprotected ( e5 and b2) so out comes my Queen.
16,Qh4+,d8h4,r1b1k1nr/ppp2ppp/2n5/4P3/QBP4q/8/PP3KPP/RN3BNR w kq - 1 9,A couple of white pawns are unprotected ( e5 and b2) so out comes my Queen.
17,g3,g2g3,r1b1k1nr/ppp2ppp/2n5/4P3/QBP4q/6P1/PP3K1P/RN3BNR b kq - 0 9,Black loses a pawn or 2 .
18,Qd4+,h4d4,r1b1k1nr/ppp2ppp/2n5/4P3/QBPq4/6P1/PP3K1P/RN3BNR w kq - 1 10,Black loses a pawn or 2 .
19,Kg2,f2g2,r1b1k1nr/ppp2ppp/2n5/4P3/QBPq4/6P1/PP4KP/RN3BNR b kq - 2 10,I feel this is a mistake by white. It gives me a free move with my Queen by delivering another check.
20,Qxb2+,d4b2,r1b1k1nr/ppp2ppp/2n5/4P3/QBP5/6P1/Pq4KP/RN3BNR w kq - 0 11,In turn white losing a rook too.
21,Ne2,g1e2,r1b1k1nr/ppp2ppp/2n5/4P3/QBP5/6P1/Pq2N1KP/RN3B1R b kq - 1 11,"Also attacking his knight. I do need to be careful, that Queen looks cramped."
22,Qxa1,b2a1,r1b1k1nr/ppp2ppp/2n5/4P3/QBP5/6P1/P3N1KP/qN3B1R w kq - 0 12,"Also attacking his knight. I do need to be careful, that Queen looks cramped."
23,Nbc3,b1c3,r1b1k1nr/ppp2ppp/2n5/4P3/QBP5/2N3P1/P3N1KP/q4B1R b kq - 1 12,abus naturally moves that knight in the process blocking my Queens way to e5.
24,Bd7,c8d7,r3k1nr/pppb1ppp/2n5/4P3/QBP5/2N3P1/P3N1KP/q4B1R w kq - 2 13,My Queen needs some support and my knight needs freeing up. also preparing to castle. Bd7 attacks his Queen too.
25,Ba3,b4a3,r3k1nr/pppb1ppp/2n5/4P3/Q1P5/B1N3P1/P3N1KP/q4B1R b kq - 3 13,"White retreats his bishop knowing my knight is now free to move. My concern now was the amount of limited squares available to my Queen, 2. a1 where she was and e1."
26,Qe1,a1e1,r3k1nr/pppb1ppp/2n5/4P3/Q1P5/B1N3P1/P3N1KP/4qB1R w kq - 4 14,"I move her to e1. More scope there , not much though . Maybe a wasted move as queens can be exchanged at eiher square if white moves Qd1."
27,Qd1,a4d1,r3k1nr/pppb1ppp/2n5/4P3/2P5/B1N3P1/P3N1KP/3QqB1R b kq - 5 14,abus makes that move.
