N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,d4,d2d4,rnbqkbnr/pppppppp/8/8/3P4/8/PPP1PPPP/RNBQKBNR b KQkq - 0 1,"Typical Dutch defence, Blackburne variation. I never play Dutch defence. But this is Dutch defence mini tournament. I joined only as all players were of rating around 1800, hence was OK. But with interesting positions I think this defence is very playable. This also turned out to be one of the good interesting games I played in recent times."
2,f5,f7f5,rnbqkbnr/ppppp1pp/8/5p2/3P4/8/PPP1PPPP/RNBQKBNR w KQkq - 0 2,"Typical Dutch defence, Blackburne variation. I never play Dutch defence. But this is Dutch defence mini tournament. I joined only as all players were of rating around 1800, hence was OK. But with interesting positions I think this defence is very playable. This also turned out to be one of the good interesting games I played in recent times."
3,g3,g2g3,rnbqkbnr/ppppp1pp/8/5p2/3P4/6P1/PPP1PP1P/RNBQKBNR b KQkq - 0 2,"Typical Dutch defence, Blackburne variation. I never play Dutch defence. But this is Dutch defence mini tournament. I joined only as all players were of rating around 1800, hence was OK. But with interesting positions I think this defence is very playable. This also turned out to be one of the good interesting games I played in recent times."
4,Nf6,g8f6,rnbqkb1r/ppppp1pp/5n2/5p2/3P4/6P1/PPP1PP1P/RNBQKBNR w KQkq - 1 3,"Typical Dutch defence, Blackburne variation. I never play Dutch defence. But this is Dutch defence mini tournament. I joined only as all players were of rating around 1800, hence was OK. But with interesting positions I think this defence is very playable. This also turned out to be one of the good interesting games I played in recent times."
5,Bg2,f1g2,rnbqkb1r/ppppp1pp/5n2/5p2/3P4/6P1/PPP1PPBP/RNBQK1NR b KQkq - 2 3,"Typical Dutch defence, Blackburne variation. I never play Dutch defence. But this is Dutch defence mini tournament. I joined only as all players were of rating around 1800, hence was OK. But with interesting positions I think this defence is very playable. This also turned out to be one of the good interesting games I played in recent times."
6,g6,g7g6,rnbqkb1r/ppppp2p/5np1/5p2/3P4/6P1/PPP1PPBP/RNBQK1NR w KQkq - 0 4,"Typical Dutch defence, Blackburne variation. I never play Dutch defence. But this is Dutch defence mini tournament. I joined only as all players were of rating around 1800, hence was OK. But with interesting positions I think this defence is very playable. This also turned out to be one of the good interesting games I played in recent times."
7,Nh3,g1h3,rnbqkb1r/ppppp2p/5np1/5p2/3P4/6PN/PPP1PPBP/RNBQK2R b KQkq - 1 4,"Typical Dutch defence, Blackburne variation. I never play Dutch defence. But this is Dutch defence mini tournament. I joined only as all players were of rating around 1800, hence was OK. But with interesting positions I think this defence is very playable. This also turned out to be one of the good interesting games I played in recent times."
8,c6,c7c6,rnbqkb1r/pp1pp2p/2p2np1/5p2/3P4/6PN/PPP1PPBP/RNBQK2R w KQkq - 0 5,"I played c6 to avoid Bishop diagonal when e4 was controlled, but c3 without protecting e5 may not be strong. Though he can always play e3 or f4 to make it strong."
9,c3,c2c3,rnbqkb1r/pp1pp2p/2p2np1/5p2/3P4/2P3PN/PP2PPBP/RNBQK2R b KQkq - 0 5,"I played c6 to avoid Bishop diagonal when e4 was controlled, but c3 without protecting e5 may not be strong. Though he can always play e3 or f4 to make it strong."
10,Bg7,f8g7,rnbqk2r/pp1pp1bp/2p2np1/5p2/3P4/2P3PN/PP2PPBP/RNBQK2R w KQkq - 1 6,I wanted to get rid of N near center of the board. He was getting control of e6 which was scary. Thought for a long time for advancing my pawns near king. But saw no immediate danger. Would have been very interesting game if he would have played h4 instead of castling subsequently.
11,Qb3,d1b3,rnbqk2r/pp1pp1bp/2p2np1/5p2/3P4/1QP3PN/PP2PPBP/RNB1K2R b KQkq - 2 6,I wanted to get rid of N near center of the board. He was getting control of e6 which was scary. Thought for a long time for advancing my pawns near king. But saw no immediate danger. Would have been very interesting game if he would have played h4 instead of castling subsequently.
12,d5,d7d5,rnbqk2r/pp2p1bp/2p2np1/3p1p2/3P4/1QP3PN/PP2PPBP/RNB1K2R w KQkq - 0 7,I wanted to get rid of N near center of the board. He was getting control of e6 which was scary. Thought for a long time for advancing my pawns near king. But saw no immediate danger. Would have been very interesting game if he would have played h4 instead of castling subsequently.
13,Nd2,b1d2,rnbqk2r/pp2p1bp/2p2np1/3p1p2/3P4/1QP3PN/PP1NPPBP/R1B1K2R b KQkq - 1 7,I wanted to get rid of N near center of the board. He was getting control of e6 which was scary. Thought for a long time for advancing my pawns near king. But saw no immediate danger. Would have been very interesting game if he would have played h4 instead of castling subsequently.
14,O-O,e8g8,rnbq1rk1/pp2p1bp/2p2np1/3p1p2/3P4/1QP3PN/PP1NPPBP/R1B1K2R w KQ - 2 8,I wanted to get rid of N near center of the board. He was getting control of e6 which was scary. Thought for a long time for advancing my pawns near king. But saw no immediate danger. Would have been very interesting game if he would have played h4 instead of castling subsequently.
15,Nf4,h3f4,rnbq1rk1/pp2p1bp/2p2np1/3p1p2/3P1N2/1QP3P1/PP1NPPBP/R1B1K2R b KQ - 3 8,I wanted to get rid of N near center of the board. He was getting control of e6 which was scary. Thought for a long time for advancing my pawns near king. But saw no immediate danger. Would have been very interesting game if he would have played h4 instead of castling subsequently.
16,g5,g6g5,rnbq1rk1/pp2p1bp/2p2n2/3p1pp1/3P1N2/1QP3P1/PP1NPPBP/R1B1K2R w KQ - 0 9,I wanted to get rid of N near center of the board. He was getting control of e6 which was scary. Thought for a long time for advancing my pawns near king. But saw no immediate danger. Would have been very interesting game if he would have played h4 instead of castling subsequently.
17,Nd3,f4d3,rnbq1rk1/pp2p1bp/2p2n2/3p1pp1/3P4/1QPN2P1/PP1NPPBP/R1B1K2R b KQ - 1 9,"This turned out to be a master move. I always knew he will not allow my N at e4 and drive it away by f3. I had plans to play e5. King needed safe squire. His N was threatening to come to e5. If he succeeds he will not get direct access as King protects g6 squire. White diagonal from h7 to c2 is protected by my f pawn, which can be supported by N and B in matter of a move each. Grim battle for the center of the board was on cards."
18,Nbd7,b8d7,r1bq1rk1/pp1np1bp/2p2n2/3p1pp1/3P4/1QPN2P1/PP1NPPBP/R1B1K2R w KQ - 2 10,"This turned out to be a master move. I always knew he will not allow my N at e4 and drive it away by f3. I had plans to play e5. King needed safe squire. His N was threatening to come to e5. If he succeeds he will not get direct access as King protects g6 squire. White diagonal from h7 to c2 is protected by my f pawn, which can be supported by N and B in matter of a move each. Grim battle for the center of the board was on cards."
19,Nf3,d2f3,r1bq1rk1/pp1np1bp/2p2n2/3p1pp1/3P4/1QPN1NP1/PP2PPBP/R1B1K2R b KQ - 3 10,"This turned out to be a master move. I always knew he will not allow my N at e4 and drive it away by f3. I had plans to play e5. King needed safe squire. His N was threatening to come to e5. If he succeeds he will not get direct access as King protects g6 squire. White diagonal from h7 to c2 is protected by my f pawn, which can be supported by N and B in matter of a move each. Grim battle for the center of the board was on cards."
20,h6,h7h6,r1bq1rk1/pp1np1b1/2p2n1p/3p1pp1/3P4/1QPN1NP1/PP2PPBP/R1B1K2R w KQ - 0 11,"This turned out to be a master move. I always knew he will not allow my N at e4 and drive it away by f3. I had plans to play e5. King needed safe squire. His N was threatening to come to e5. If he succeeds he will not get direct access as King protects g6 squire. White diagonal from h7 to c2 is protected by my f pawn, which can be supported by N and B in matter of a move each. Grim battle for the center of the board was on cards."
21,O-O,e1g1,r1bq1rk1/pp1np1b1/2p2n1p/3p1pp1/3P4/1QPN1NP1/PP2PPBP/R1B2RK1 b - - 1 11,"This turned out to be a master move. I always knew he will not allow my N at e4 and drive it away by f3. I had plans to play e5. King needed safe squire. His N was threatening to come to e5. If he succeeds he will not get direct access as King protects g6 squire. White diagonal from h7 to c2 is protected by my f pawn, which can be supported by N and B in matter of a move each. Grim battle for the center of the board was on cards."
