N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,e4,e2e4,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,"bad move , the main idea is to fight for the center and develop pieces . popular moves in this positions are 4...Nf6, Bb6,d6. now white have great Chance to control the center totally ."
2,e5,e7e5,rnbqkbnr/pppp1ppp/8/4p3/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,"bad move , the main idea is to fight for the center and develop pieces . popular moves in this positions are 4...Nf6, Bb6,d6. now white have great Chance to control the center totally ."
3,Nf3,g1f3,rnbqkbnr/pppp1ppp/8/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R b KQkq - 1 2,"bad move , the main idea is to fight for the center and develop pieces . popular moves in this positions are 4...Nf6, Bb6,d6. now white have great Chance to control the center totally ."
4,Nc6,b8c6,r1bqkbnr/pppp1ppp/2n5/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 2 3,"bad move , the main idea is to fight for the center and develop pieces . popular moves in this positions are 4...Nf6, Bb6,d6. now white have great Chance to control the center totally ."
5,Bc4,f1c4,r1bqkbnr/pppp1ppp/2n5/4p3/2B1P3/5N2/PPPP1PPP/RNBQK2R b KQkq - 3 3,"bad move , the main idea is to fight for the center and develop pieces . popular moves in this positions are 4...Nf6, Bb6,d6. now white have great Chance to control the center totally ."
6,Bc5,f8c5,r1bqk1nr/pppp1ppp/2n5/2b1p3/2B1P3/5N2/PPPP1PPP/RNBQK2R w KQkq - 4 4,"bad move , the main idea is to fight for the center and develop pieces . popular moves in this positions are 4...Nf6, Bb6,d6. now white have great Chance to control the center totally ."
7,c3,c2c3,r1bqk1nr/pppp1ppp/2n5/2b1p3/2B1P3/2P2N2/PP1P1PPP/RNBQK2R b KQkq - 0 4,"bad move , the main idea is to fight for the center and develop pieces . popular moves in this positions are 4...Nf6, Bb6,d6. now white have great Chance to control the center totally ."
8,a5,a7a5,r1bqk1nr/1ppp1ppp/2n5/p1b1p3/2B1P3/2P2N2/PP1P1PPP/RNBQK2R w KQkq - 0 5,"bad move , the main idea is to fight for the center and develop pieces . popular moves in this positions are 4...Nf6, Bb6,d6. now white have great Chance to control the center totally ."
9,d4,d2d4,r1bqk1nr/1ppp1ppp/2n5/p1b1p3/2BPP3/2P2N2/PP3PPP/RNBQK2R b KQkq - 0 5,the idea is to avoid Bg4 and preparing o-o
10,exd4,e5d4,r1bqk1nr/1ppp1ppp/2n5/p1b5/2BpP3/2P2N2/PP3PPP/RNBQK2R w KQkq - 0 6,the idea is to avoid Bg4 and preparing o-o
11,cxd4,c3d4,r1bqk1nr/1ppp1ppp/2n5/p1b5/2BPP3/5N2/PP3PPP/RNBQK2R b KQkq - 0 6,the idea is to avoid Bg4 and preparing o-o
12,Bb4+,c5b4,r1bqk1nr/1ppp1ppp/2n5/p7/1bBPP3/5N2/PP3PPP/RNBQK2R w KQkq - 1 7,the idea is to avoid Bg4 and preparing o-o
13,Nc3,b1c3,r1bqk1nr/1ppp1ppp/2n5/p7/1bBPP3/2N2N2/PP3PPP/R1BQK2R b KQkq - 2 7,the idea is to avoid Bg4 and preparing o-o
