N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,e4,e2e4,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,"The Najdorf Sicilian, English Attack"
2,c5,c7c5,rnbqkbnr/pp1ppppp/8/2p5/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,"The Najdorf Sicilian, English Attack"
3,Nf3,g1f3,rnbqkbnr/pp1ppppp/8/2p5/4P3/5N2/PPPP1PPP/RNBQKB1R b KQkq - 1 2,"The Najdorf Sicilian, English Attack"
4,d6,d7d6,rnbqkbnr/pp2pppp/3p4/2p5/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 0 3,"The Najdorf Sicilian, English Attack"
5,d4,d2d4,rnbqkbnr/pp2pppp/3p4/2p5/3PP3/5N2/PPP2PPP/RNBQKB1R b KQkq - 0 3,"The Najdorf Sicilian, English Attack"
6,cxd4,c5d4,rnbqkbnr/pp2pppp/3p4/8/3pP3/5N2/PPP2PPP/RNBQKB1R w KQkq - 0 4,"The Najdorf Sicilian, English Attack"
7,Nxd4,f3d4,rnbqkbnr/pp2pppp/3p4/8/3NP3/8/PPP2PPP/RNBQKB1R b KQkq - 0 4,"The Najdorf Sicilian, English Attack"
8,Nf6,g8f6,rnbqkb1r/pp2pppp/3p1n2/8/3NP3/8/PPP2PPP/RNBQKB1R w KQkq - 1 5,"The Najdorf Sicilian, English Attack"
9,Nc3,b1c3,rnbqkb1r/pp2pppp/3p1n2/8/3NP3/2N5/PPP2PPP/R1BQKB1R b KQkq - 2 5,"The Najdorf Sicilian, English Attack"
10,a6,a7a6,rnbqkb1r/1p2pppp/p2p1n2/8/3NP3/2N5/PPP2PPP/R1BQKB1R w KQkq - 0 6,"The Najdorf Sicilian, English Attack"
11,Be3,c1e3,rnbqkb1r/1p2pppp/p2p1n2/8/3NP3/2N1B3/PPP2PPP/R2QKB1R b KQkq - 1 6,"The Najdorf Sicilian, English Attack"
12,e5,e7e5,rnbqkb1r/1p3ppp/p2p1n2/4p3/3NP3/2N1B3/PPP2PPP/R2QKB1R w KQkq - 0 7,"Black's best move, to cover the gaping hole on d5."
13,Nb3,d4b3,rnbqkb1r/1p3ppp/p2p1n2/4p3/4P3/1NN1B3/PPP2PPP/R2QKB1R b KQkq - 1 7,"Black's best move, to cover the gaping hole on d5."
14,Be6,c8e6,rn1qkb1r/1p3ppp/p2pbn2/4p3/4P3/1NN1B3/PPP2PPP/R2QKB1R w KQkq - 2 8,"Black's best move, to cover the gaping hole on d5."
15,f3,f2f3,rn1qkb1r/1p3ppp/p2pbn2/4p3/4P3/1NN1BP2/PPP3PP/R2QKB1R b KQkq - 0 8,And the battle lines are drawn!
16,Nbd7,b8d7,r2qkb1r/1p1n1ppp/p2pbn2/4p3/4P3/1NN1BP2/PPP3PP/R2QKB1R w KQkq - 1 9,And the battle lines are drawn!
17,Qd2,d1d2,r2qkb1r/1p1n1ppp/p2pbn2/4p3/4P3/1NN1BP2/PPPQ2PP/R3KB1R b KQkq - 2 9,And the battle lines are drawn!
18,Qc7,d8c7,r3kb1r/1pqn1ppp/p2pbn2/4p3/4P3/1NN1BP2/PPPQ2PP/R3KB1R w KQkq - 3 10,And the battle lines are drawn!
19,g4,g2g4,r3kb1r/1pqn1ppp/p2pbn2/4p3/4P1P1/1NN1BP2/PPPQ3P/R3KB1R b KQkq - 0 10,And the battle lines are drawn!
20,b5,b7b5,r3kb1r/2qn1ppp/p2pbn2/1p2p3/4P1P1/1NN1BP2/PPPQ3P/R3KB1R w KQkq - 0 11,And the battle lines are drawn!
21,g5,g4g5,r3kb1r/2qn1ppp/p2pbn2/1p2p1P1/4P3/1NN1BP2/PPPQ3P/R3KB1R b KQkq - 0 11,Better was 11..b4 not allowing any of my pieces to occupy the d5 square. (a pawn would)
22,Nh5,f6h5,r3kb1r/2qn1ppp/p2pb3/1p2p1Pn/4P3/1NN1BP2/PPPQ3P/R3KB1R w KQkq - 1 12,Better was 11..b4 not allowing any of my pieces to occupy the d5 square. (a pawn would)
23,Nd5,c3d5,r3kb1r/2qn1ppp/p2pb3/1p1Np1Pn/4P3/1N2BP2/PPPQ3P/R3KB1R b KQkq - 2 12,"A rather nasty pin, actually."
24,Bxd5,e6d5,r3kb1r/2qn1ppp/p2p4/1p1bp1Pn/4P3/1N2BP2/PPPQ3P/R3KB1R w KQkq - 0 13,"A rather nasty pin, actually."
25,Qxd5,d2d5,r3kb1r/2qn1ppp/p2p4/1p1Qp1Pn/4P3/1N2BP2/PPP4P/R3KB1R b KQkq - 0 13,"A rather nasty pin, actually."
26,Rc8,a8c8,2r1kb1r/2qn1ppp/p2p4/1p1Qp1Pn/4P3/1N2BP2/PPP4P/R3KB1R w KQk - 1 14,"A rather nasty pin, actually."
27,Bh3,f1h3,2r1kb1r/2qn1ppp/p2p4/1p1Qp1Pn/4P3/1N2BP1B/PPP4P/R3K2R b KQk - 2 14,"A rather nasty pin, actually."
