N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,d4,d2d4,rnbqkbnr/pppppppp/8/8/3P4/8/PPP1PPPP/RNBQKBNR b KQkq - 0 1,"this game shows how a balanced position could be changed thru a sound sacrifice. parties played this opening before and robberman won at that time quickly, as black made mistake with locating his bishop at the beginning."
2,Nf6,g8f6,rnbqkb1r/pppppppp/5n2/8/3P4/8/PPP1PPPP/RNBQKBNR w KQkq - 1 2,white likes this opening :)
3,c4,c2c4,rnbqkb1r/pppppppp/5n2/8/2PP4/8/PP2PPPP/RNBQKBNR b KQkq - 0 2,white likes this opening :)
4,e6,e7e6,rnbqkb1r/pppp1ppp/4pn2/8/2PP4/8/PP2PPPP/RNBQKBNR w KQkq - 0 3,white likes this opening :)
5,Nc3,b1c3,rnbqkb1r/pppp1ppp/4pn2/8/2PP4/2N5/PP2PPPP/R1BQKBNR b KQkq - 1 3,white likes this opening :)
6,d5,d7d5,rnbqkb1r/ppp2ppp/4pn2/3p4/2PP4/2N5/PP2PPPP/R1BQKBNR w KQkq - 0 4,white likes this opening :)
7,cxd5,c4d5,rnbqkb1r/ppp2ppp/4pn2/3P4/3P4/2N5/PP2PPPP/R1BQKBNR b KQkq - 0 4,white likes this opening :)
8,exd5,e6d5,rnbqkb1r/ppp2ppp/5n2/3p4/3P4/2N5/PP2PPPP/R1BQKBNR w KQkq - 0 5,white likes this opening :)
9,Bg5,c1g5,rnbqkb1r/ppp2ppp/5n2/3p2B1/3P4/2N5/PP2PPPP/R2QKBNR b KQkq - 1 5,white likes this opening :)
10,Be7,f8e7,rnbqk2r/ppp1bppp/5n2/3p2B1/3P4/2N5/PP2PPPP/R2QKBNR w KQkq - 2 6,now both sides closed their queen sides and aggreed that the fight will occur on the king side of the board
11,e3,e2e3,rnbqk2r/ppp1bppp/5n2/3p2B1/3P4/2N1P3/PP3PPP/R2QKBNR b KQkq - 0 6,now both sides closed their queen sides and aggreed that the fight will occur on the king side of the board
12,c6,c7c6,rnbqk2r/pp2bppp/2p2n2/3p2B1/3P4/2N1P3/PP3PPP/R2QKBNR w KQkq - 0 7,now both sides closed their queen sides and aggreed that the fight will occur on the king side of the board
13,Qc2,d1c2,rnbqk2r/pp2bppp/2p2n2/3p2B1/3P4/2N1P3/PPQ2PPP/R3KBNR b KQkq - 1 7,this is not very meaningful actually. detoriating blacks pawn position. Nbd7 could be a more common option.
14,O-O,e8g8,rnbq1rk1/pp2bppp/2p2n2/3p2B1/3P4/2N1P3/PPQ2PPP/R3KBNR w KQ - 2 8,this is not very meaningful actually. detoriating blacks pawn position. Nbd7 could be a more common option.
15,Bd3,f1d3,rnbq1rk1/pp2bppp/2p2n2/3p2B1/3P4/2NBP3/PPQ2PPP/R3K1NR b KQ - 3 8,this is not very meaningful actually. detoriating blacks pawn position. Nbd7 could be a more common option.
16,g6,g7g6,rnbq1rk1/pp2bp1p/2p2np1/3p2B1/3P4/2NBP3/PPQ2PPP/R3K1NR w KQ - 0 9,this is not very meaningful actually. detoriating blacks pawn position. Nbd7 could be a more common option.
