N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,e4,e2e4,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,"Two Knights' defense by the book so far... I mostly play Nxf7, Kxf7, Qf3+, and see where this will lead me; best now is probably Ke6!?, Nc3; however, Nce7 is much safer... recommended here is the Fischer line d4!, Be7, Nxf7, Kxf7, Qf3+, with roughly the same results; I should try that one time... this time however, I tried something else; soon to my regret..."
2,e5,e7e5,rnbqkbnr/pppp1ppp/8/4p3/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,"Two Knights' defense by the book so far... I mostly play Nxf7, Kxf7, Qf3+, and see where this will lead me; best now is probably Ke6!?, Nc3; however, Nce7 is much safer... recommended here is the Fischer line d4!, Be7, Nxf7, Kxf7, Qf3+, with roughly the same results; I should try that one time... this time however, I tried something else; soon to my regret..."
3,Nf3,g1f3,rnbqkbnr/pppp1ppp/8/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R b KQkq - 1 2,"Two Knights' defense by the book so far... I mostly play Nxf7, Kxf7, Qf3+, and see where this will lead me; best now is probably Ke6!?, Nc3; however, Nce7 is much safer... recommended here is the Fischer line d4!, Be7, Nxf7, Kxf7, Qf3+, with roughly the same results; I should try that one time... this time however, I tried something else; soon to my regret..."
4,Nc6,b8c6,r1bqkbnr/pppp1ppp/2n5/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 2 3,"Two Knights' defense by the book so far... I mostly play Nxf7, Kxf7, Qf3+, and see where this will lead me; best now is probably Ke6!?, Nc3; however, Nce7 is much safer... recommended here is the Fischer line d4!, Be7, Nxf7, Kxf7, Qf3+, with roughly the same results; I should try that one time... this time however, I tried something else; soon to my regret..."
5,Bc4,f1c4,r1bqkbnr/pppp1ppp/2n5/4p3/2B1P3/5N2/PPPP1PPP/RNBQK2R b KQkq - 3 3,"Two Knights' defense by the book so far... I mostly play Nxf7, Kxf7, Qf3+, and see where this will lead me; best now is probably Ke6!?, Nc3; however, Nce7 is much safer... recommended here is the Fischer line d4!, Be7, Nxf7, Kxf7, Qf3+, with roughly the same results; I should try that one time... this time however, I tried something else; soon to my regret..."
6,Nf6,g8f6,r1bqkb1r/pppp1ppp/2n2n2/4p3/2B1P3/5N2/PPPP1PPP/RNBQK2R w KQkq - 4 4,"Two Knights' defense by the book so far... I mostly play Nxf7, Kxf7, Qf3+, and see where this will lead me; best now is probably Ke6!?, Nc3; however, Nce7 is much safer... recommended here is the Fischer line d4!, Be7, Nxf7, Kxf7, Qf3+, with roughly the same results; I should try that one time... this time however, I tried something else; soon to my regret..."
7,Ng5,f3g5,r1bqkb1r/pppp1ppp/2n2n2/4p1N1/2B1P3/8/PPPP1PPP/RNBQK2R b KQkq - 5 4,"Two Knights' defense by the book so far... I mostly play Nxf7, Kxf7, Qf3+, and see where this will lead me; best now is probably Ke6!?, Nc3; however, Nce7 is much safer... recommended here is the Fischer line d4!, Be7, Nxf7, Kxf7, Qf3+, with roughly the same results; I should try that one time... this time however, I tried something else; soon to my regret..."
8,d5,d7d5,r1bqkb1r/ppp2ppp/2n2n2/3pp1N1/2B1P3/8/PPPP1PPP/RNBQK2R w KQkq - 0 5,"Two Knights' defense by the book so far... I mostly play Nxf7, Kxf7, Qf3+, and see where this will lead me; best now is probably Ke6!?, Nc3; however, Nce7 is much safer... recommended here is the Fischer line d4!, Be7, Nxf7, Kxf7, Qf3+, with roughly the same results; I should try that one time... this time however, I tried something else; soon to my regret..."
9,exd5,e4d5,r1bqkb1r/ppp2ppp/2n2n2/3Pp1N1/2B5/8/PPPP1PPP/RNBQK2R b KQkq - 0 5,"Two Knights' defense by the book so far... I mostly play Nxf7, Kxf7, Qf3+, and see where this will lead me; best now is probably Ke6!?, Nc3; however, Nce7 is much safer... recommended here is the Fischer line d4!, Be7, Nxf7, Kxf7, Qf3+, with roughly the same results; I should try that one time... this time however, I tried something else; soon to my regret..."
10,Nxd5,f6d5,r1bqkb1r/ppp2ppp/2n5/3np1N1/2B5/8/PPPP1PPP/RNBQK2R w KQkq - 0 6,"Two Knights' defense by the book so far... I mostly play Nxf7, Kxf7, Qf3+, and see where this will lead me; best now is probably Ke6!?, Nc3; however, Nce7 is much safer... recommended here is the Fischer line d4!, Be7, Nxf7, Kxf7, Qf3+, with roughly the same results; I should try that one time... this time however, I tried something else; soon to my regret..."
11,Qh5,d1h5,r1bqkb1r/ppp2ppp/2n5/3np1NQ/2B5/8/PPPP1PPP/RNB1K2R b KQkq - 1 6,"based on a simple threat; Qxf7 mate, g6 is obligatory..."
12,g6,g7g6,r1bqkb1r/ppp2p1p/2n3p1/3np1NQ/2B5/8/PPPP1PPP/RNB1K2R w KQkq - 0 7,"so far so good... blacks' next move I had predicted, but I had overlooked it's gravity..."
13,Qf3,h5f3,r1bqkb1r/ppp2p1p/2n3p1/3np1N1/2B5/5Q2/PPPP1PPP/RNB1K2R b KQkq - 1 7,"so far so good... blacks' next move I had predicted, but I had overlooked it's gravity..."
14,Qxg5,d8g5,r1b1kb1r/ppp2p1p/2n3p1/3np1q1/2B5/5Q2/PPPP1PPP/RNB1K2R w KQkq - 0 8,"so far so good... blacks' next move I had predicted, but I had overlooked it's gravity..."
15,Bxd5,c4d5,r1b1kb1r/ppp2p1p/2n3p1/3Bp1q1/8/5Q2/PPPP1PPP/RNB1K2R b KQkq - 0 8,"so far so good... blacks' next move I had predicted, but I had overlooked it's gravity..."
16,Nd4,c6d4,r1b1kb1r/ppp2p1p/6p1/3Bp1q1/3n4/5Q2/PPPP1PPP/RNB1K2R w KQkq - 1 9,"after Bb3, Qxg2, so there is not much choice... Bg4+ is a serious threat, after f3, Bf5..."
17,Qxf7+,f3f7,r1b1kb1r/ppp2Q1p/6p1/3Bp1q1/3n4/8/PPPP1PPP/RNB1K2R b KQkq - 0 9,"after Bb3, Qxg2, so there is not much choice... Bg4+ is a serious threat, after f3, Bf5..."
18,Kd8,e8d8,r1bk1b1r/ppp2Q1p/6p1/3Bp1q1/3n4/8/PPPP1PPP/RNB1K2R w KQ - 1 10,"after Bb3, Qxg2, so there is not much choice... Bg4+ is a serious threat, after f3, Bf5..."
19,Kd1,e1d1,r1bk1b1r/ppp2Q1p/6p1/3Bp1q1/3n4/8/PPPP1PPP/RNBK3R b - - 2 10,"after Bb3, Qxg2, so there is not much choice... Bg4+ is a serious threat, after f3, Bf5..."
20,Bf5,c8f5,r2k1b1r/ppp2Q1p/6p1/3Bpbq1/3n4/8/PPPP1PPP/RNBK3R w - - 3 11,"a very useful tempo, which might lead to swapping Queens..."
21,d3,d2d3,r2k1b1r/ppp2Q1p/6p1/3Bpbq1/3n4/3P4/PPP2PPP/RNBK3R b - - 0 11,"a very useful tempo, which might lead to swapping Queens..."
22,Qg4+,g5g4,r2k1b1r/ppp2Q1p/6p1/3Bpb2/3n2q1/3P4/PPP2PPP/RNBK3R w - - 1 12,"so far so good, white has a pawn and the balance is somewhat restored... Qb4, a3, Qd4 is probably best for black, or straightaway Qd4..."
