N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,e4,e2e4,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,"To here, fairly standard lines for a Vienna gambit game."
2,e5,e7e5,rnbqkbnr/pppp1ppp/8/4p3/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,"To here, fairly standard lines for a Vienna gambit game."
3,f4,f2f4,rnbqkbnr/pppp1ppp/8/4p3/4PP2/8/PPPP2PP/RNBQKBNR b KQkq - 0 2,"To here, fairly standard lines for a Vienna gambit game."
4,Nc6,b8c6,r1bqkbnr/pppp1ppp/2n5/4p3/4PP2/8/PPPP2PP/RNBQKBNR w KQkq - 1 3,"To here, fairly standard lines for a Vienna gambit game."
5,Nc3,b1c3,r1bqkbnr/pppp1ppp/2n5/4p3/4PP2/2N5/PPPP2PP/R1BQKBNR b KQkq - 2 3,"To here, fairly standard lines for a Vienna gambit game."
6,exf4,e5f4,r1bqkbnr/pppp1ppp/2n5/8/4Pp2/2N5/PPPP2PP/R1BQKBNR w KQkq - 0 4,"To here, fairly standard lines for a Vienna gambit game."
7,Nf3,g1f3,r1bqkbnr/pppp1ppp/2n5/8/4Pp2/2N2N2/PPPP2PP/R1BQKB1R b KQkq - 1 4,"To here, fairly standard lines for a Vienna gambit game."
8,d6,d7d6,r1bqkbnr/ppp2ppp/2np4/8/4Pp2/2N2N2/PPPP2PP/R1BQKB1R w KQkq - 0 5,"To here, fairly standard lines for a Vienna gambit game."
9,Bb5,f1b5,r1bqkbnr/ppp2ppp/2np4/1B6/4Pp2/2N2N2/PPPP2PP/R1BQK2R b KQkq - 1 5,"To here, fairly standard lines for a Vienna gambit game."
10,Bd7,c8d7,r2qkbnr/pppb1ppp/2np4/1B6/4Pp2/2N2N2/PPPP2PP/R1BQK2R w KQkq - 2 6,"To here, fairly standard lines for a Vienna gambit game."
11,d4,d2d4,r2qkbnr/pppb1ppp/2np4/1B6/3PPp2/2N2N2/PPP3PP/R1BQK2R b KQkq - 0 6,"To here, fairly standard lines for a Vienna gambit game."
12,g5,g7g5,r2qkbnr/pppb1p1p/2np4/1B4p1/3PPp2/2N2N2/PPP3PP/R1BQK2R w KQkq - 0 7,"To here, fairly standard lines for a Vienna gambit game."
13,O-O,e1g1,r2qkbnr/pppb1p1p/2np4/1B4p1/3PPp2/2N2N2/PPP3PP/R1BQ1RK1 b kq - 1 7,"To here, fairly standard lines for a Vienna gambit game."
14,Bg7,f8g7,r2qk1nr/pppb1pbp/2np4/1B4p1/3PPp2/2N2N2/PPP3PP/R1BQ1RK1 w kq - 2 8,"To here, fairly standard lines for a Vienna gambit game."
15,Bxc6,b5c6,r2qk1nr/pppb1pbp/2Bp4/6p1/3PPp2/2N2N2/PPP3PP/R1BQ1RK1 b kq - 0 8,"Preparing for O-O-O, but why?"
16,Bxc6,d7c6,r2qk1nr/ppp2pbp/2bp4/6p1/3PPp2/2N2N2/PPP3PP/R1BQ1RK1 w kq - 0 9,"Preparing for O-O-O, but why?"
17,b3,b2b3,r2qk1nr/ppp2pbp/2bp4/6p1/3PPp2/1PN2N2/P1P3PP/R1BQ1RK1 b kq - 0 9,"Preparing for O-O-O, but why?"
18,Qe7,d8e7,r3k1nr/ppp1qpbp/2bp4/6p1/3PPp2/1PN2N2/P1P3PP/R1BQ1RK1 w kq - 1 10,"Preparing for O-O-O, but why?"
19,Re1,f1e1,r3k1nr/ppp1qpbp/2bp4/6p1/3PPp2/1PN2N2/P1P3PP/R1BQR1K1 b kq - 2 10,"Brings pressure to the King-side, but removes any threat to the KP."
20,O-O-O,e8c8,2kr2nr/ppp1qpbp/2bp4/6p1/3PPp2/1PN2N2/P1P3PP/R1BQR1K1 w - - 3 11,"Brings pressure to the King-side, but removes any threat to the KP."
21,Bb2,c1b2,2kr2nr/ppp1qpbp/2bp4/6p1/3PPp2/1PN2N2/PBP3PP/R2QR1K1 b - - 4 11,"Brings pressure to the King-side, but removes any threat to the KP."
22,Bd7,c6d7,2kr2nr/pppbqpbp/3p4/6p1/3PPp2/1PN2N2/PBP3PP/R2QR1K1 w - - 5 12,"Brings pressure to the King-side, but removes any threat to the KP."
23,Qd2,d1d2,2kr2nr/pppbqpbp/3p4/6p1/3PPp2/1PN2N2/PBPQ2PP/R3R1K1 b - - 6 12,"Basic development, but crucial."
24,g4,g5g4,2kr2nr/pppbqpbp/3p4/8/3PPpp1/1PN2N2/PBPQ2PP/R3R1K1 w - - 0 13,"The knight is unguarded, with no retreat square - but this loses the game or the Queen."
25,Nd5,c3d5,2kr2nr/pppbqpbp/3p4/3N4/3PPpp1/1P3N2/PBPQ2PP/R3R1K1 b - - 1 13,"Possibly the worst option, as the Queen is un-developed.  But the game is gone anyway.  Necessary was b6 or Bc6."
26,Qf8,e7f8,2kr1qnr/pppb1pbp/3p4/3N4/3PPpp1/1P3N2/PBPQ2PP/R3R1K1 w - - 2 14,"Possibly the worst option, as the Queen is un-developed.  But the game is gone anyway.  Necessary was b6 or Bc6."
27,Qa5,d2a5,2kr1qnr/pppb1pbp/3p4/Q2N4/3PPpp1/1P3N2/PBP3PP/R3R1K1 b - - 3 14,Black has nothing left but garbage moves: mate on either c7 or a8 within 3.
28,b6,b7b6,2kr1qnr/p1pb1pbp/1p1p4/Q2N4/3PPpp1/1P3N2/PBP3PP/R3R1K1 w - - 0 15,"Well, he did take the knight."
29,Qxa7,a5a7,2kr1qnr/Q1pb1pbp/1p1p4/3N4/3PPpp1/1P3N2/PBP3PP/R3R1K1 b - - 0 15,"Well, he did take the knight."
30,Bxd4+,g7d4,2kr1qnr/Q1pb1p1p/1p1p4/3N4/3bPpp1/1P3N2/PBP3PP/R3R1K1 w - - 0 16,"Well, he did take the knight."
31,Bxd4,b2d4,2kr1qnr/Q1pb1p1p/1p1p4/3N4/3BPpp1/1P3N2/P1P3PP/R3R1K1 b - - 0 16,"Well, he did take the knight."
32,gxf3,g4f3,2kr1qnr/Q1pb1p1p/1p1p4/3N4/3BPp2/1P3p2/P1P3PP/R3R1K1 w - - 0 17,"Well, he did take the knight."
