N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,d4,d2d4,rnbqkbnr/pppppppp/8/8/3P4/8/PPP1PPPP/RNBQKBNR b KQkq - 0 1,"Queen's Gambit, Accepted. I don't think I've played this opening in at least two decades..."
2,d5,d7d5,rnbqkbnr/ppp1pppp/8/3p4/3P4/8/PPP1PPPP/RNBQKBNR w KQkq - 0 2,"Queen's Gambit, Accepted. I don't think I've played this opening in at least two decades..."
3,c4,c2c4,rnbqkbnr/ppp1pppp/8/3p4/2PP4/8/PP2PPPP/RNBQKBNR b KQkq - 0 2,"Queen's Gambit, Accepted. I don't think I've played this opening in at least two decades..."
4,dxc4,d5c4,rnbqkbnr/ppp1pppp/8/8/2pP4/8/PP2PPPP/RNBQKBNR w KQkq - 0 3,"Queen's Gambit, Accepted. I don't think I've played this opening in at least two decades..."
5,Nf3,g1f3,rnbqkbnr/ppp1pppp/8/8/2pP4/5N2/PP2PPPP/RNBQKB1R b KQkq - 1 3,"Queen's Gambit, Accepted. I don't think I've played this opening in at least two decades..."
6,Nc6,b8c6,r1bqkbnr/ppp1pppp/2n5/8/2pP4/5N2/PP2PPPP/RNBQKB1R w KQkq - 2 4,Trying for a strong center presence.
7,e4,e2e4,r1bqkbnr/ppp1pppp/2n5/8/2pPP3/5N2/PP3PPP/RNBQKB1R b KQkq - 0 4,Trying for a strong center presence.
8,Nf6,g8f6,r1bqkb1r/ppp1pppp/2n2n2/8/2pPP3/5N2/PP3PPP/RNBQKB1R w KQkq - 1 5,Gotta keep up the defenses on the d4 pawn. I also considered 6. d5 but then I thought black would just go with 6. ... Ne5 for more pressure on my knight at f3.
9,Nc3,b1c3,r1bqkb1r/ppp1pppp/2n2n2/8/2pPP3/2N2N2/PP3PPP/R1BQKB1R b KQkq - 2 5,Gotta keep up the defenses on the d4 pawn. I also considered 6. d5 but then I thought black would just go with 6. ... Ne5 for more pressure on my knight at f3.
10,Bg4,c8g4,r2qkb1r/ppp1pppp/2n2n2/8/2pPP1b1/2N2N2/PP3PPP/R1BQKB1R w KQkq - 3 6,Gotta keep up the defenses on the d4 pawn. I also considered 6. d5 but then I thought black would just go with 6. ... Ne5 for more pressure on my knight at f3.
