N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,e4,e2e4,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,The French defense which I started playing recently as an alternative to the Sicilian which I find is deeply analyzed.
2,e6,e7e6,rnbqkbnr/pppp1ppp/4p3/8/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,The French defense which I started playing recently as an alternative to the Sicilian which I find is deeply analyzed.
3,f4,f2f4,rnbqkbnr/pppp1ppp/4p3/8/4PP2/8/PPPP2PP/RNBQKBNR b KQkq - 0 2,A bit surprised by White's move. A phony King's gambit.
4,d5,d7d5,rnbqkbnr/ppp2ppp/4p3/3p4/4PP2/8/PPPP2PP/RNBQKBNR w KQkq - 0 3,Played the normal move of the French defense.
5,e5,e4e5,rnbqkbnr/ppp2ppp/4p3/3pP3/5P2/8/PPPP2PP/RNBQKBNR b KQkq - 0 3,Appears to be the advance variation of the French.
6,Nh6,g8h6,rnbqkb1r/ppp2ppp/4p2n/3pP3/5P2/8/PPPP2PP/RNBQKBNR w KQkq - 1 4,Probably preparing for d4.
7,Nf3,g1f3,rnbqkb1r/ppp2ppp/4p2n/3pP3/5P2/5N2/PPPP2PP/RNBQKB1R b KQkq - 2 4,Probably preparing for d4.
8,c5,c7c5,rnbqkb1r/pp3ppp/4p2n/2ppP3/5P2/5N2/PPPP2PP/RNBQKB1R w KQkq - 0 5,Probably preparing for d4.
9,c3,c2c3,rnbqkb1r/pp3ppp/4p2n/2ppP3/5P2/2P2N2/PP1P2PP/RNBQKB1R b KQkq - 0 5,Probably preparing for d4.
10,Nc6,b8c6,r1bqkb1r/pp3ppp/2n1p2n/2ppP3/5P2/2P2N2/PP1P2PP/RNBQKB1R w KQkq - 1 6,This knight may land on d6 via b5. So Black has to keep it under consideration.
11,Na3,b1a3,r1bqkb1r/pp3ppp/2n1p2n/2ppP3/5P2/N1P2N2/PP1P2PP/R1BQKB1R b KQkq - 2 6,This knight may land on d6 via b5. So Black has to keep it under consideration.
12,Be7,f8e7,r1bqk2r/pp2bppp/2n1p2n/2ppP3/5P2/N1P2N2/PP1P2PP/R1BQKB1R w KQkq - 3 7,This move supports the d4 square.
