N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,e4,e2e4,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,Opponent opened with e4
2,e5,e7e5,rnbqkbnr/pppp1ppp/8/4p3/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,I answer with e5
3,Qh5,d1h5,rnbqkbnr/pppp1ppp/8/4p2Q/4P3/8/PPPP1PPP/RNB1KBNR b KQkq - 1 2,This move i believe was wasteful.Should develop more pieces before moving Queen
4,Nf6,g8f6,rnbqkb1r/pppp1ppp/5n2/4p2Q/4P3/8/PPPP1PPP/RNB1KBNR w KQkq - 2 3,"NF6 to develope knight,put pressure on ""early"" Queen."
5,Qxe5+,h5e5,rnbqkb1r/pppp1ppp/5n2/4Q3/4P3/8/PPPP1PPP/RNB1KBNR b KQkq - 0 3,Again wasteful move.
6,Be7,f8e7,rnbqk2r/ppppbppp/5n2/4Q3/4P3/8/PPPP1PPP/RNB1KBNR w KQkq - 1 4,Now i have develope king side in 3 moves opponent moving Queen around wastefully
7,Nh3,g1h3,rnbqk2r/ppppbppp/5n2/4Q3/4P3/7N/PPPP1PPP/RNB1KB1R b KQkq - 2 4,Nc6 putting pressure on early Queen
8,Nc6,b8c6,r1bqk2r/ppppbppp/2n2n2/4Q3/4P3/7N/PPPP1PPP/RNB1KB1R w KQkq - 3 5,Nc6 putting pressure on early Queen
9,Qg5,e5g5,r1bqk2r/ppppbppp/2n2n2/6Q1/4P3/7N/PPPP1PPP/RNB1KB1R b KQkq - 4 5,Mre Queen movement
10,d6,d7d6,r1bqk2r/ppp1bppp/2np1n2/6Q1/4P3/7N/PPPP1PPP/RNB1KB1R w KQkq - 0 6,Opening door for Queen and Queenside Bishop
11,Qxg7,g5g7,r1bqk2r/ppp1bpQp/2np1n2/8/4P3/7N/PPPP1PPP/RNB1KB1R b KQkq - 0 6,I cannot begin to speculate reason for this move
12,Rf8,h8f8,r1bqkr2/ppp1bpQp/2np1n2/8/4P3/7N/PPPP1PPP/RNB1KB1R w KQq - 1 7,Fortifying King a bit
13,Nc3,b1c3,r1bqkr2/ppp1bpQp/2np1n2/8/4P3/2N4N/PPPP1PPP/R1B1KB1R b KQq - 2 7,Finally brings out other knight
14,Be6,c8e6,r2qkr2/ppp1bpQp/2npbn2/8/4P3/2N4N/PPPP1PPP/R1B1KB1R w KQq - 3 8,I bring out Queen side preacher
15,Nf4,h3f4,r2qkr2/ppp1bpQp/2npbn2/8/4PN2/2N5/PPPP1PPP/R1B1KB1R b KQq - 4 8,Bringing Knight to center
16,d5,d6d5,r2qkr2/ppp1bpQp/2n1bn2/3p4/4PN2/2N5/PPPP1PPP/R1B1KB1R w KQq - 0 9,Trying to put pressure on center
17,Nxe6,f4e6,r2qkr2/ppp1bpQp/2n1Nn2/3p4/4P3/2N5/PPPP1PPP/R1B1KB1R b KQq - 0 9,I forseen this another wasted move and piece
18,fxe6,f7e6,r2qkr2/ppp1b1Qp/2n1pn2/3p4/4P3/2N5/PPPP1PPP/R1B1KB1R w KQq - 0 10,More pressure on center and really what can his queen do?
19,d3,d2d3,r2qkr2/ppp1b1Qp/2n1pn2/3p4/4P3/2NP4/PPP2PPP/R1B1KB1R b KQq - 0 10,I should have kept chain together
20,d4,d5d4,r2qkr2/ppp1b1Qp/2n1pn2/8/3pP3/2NP4/PPP2PPP/R1B1KB1R w KQq - 0 11,I should have kept chain together
21,Nb5,c3b5,r2qkr2/ppp1b1Qp/2n1pn2/1N6/3pP3/3P4/PPP2PPP/R1B1KB1R b KQq - 1 11,Pressure on wayward Queen
22,Nh5,f6h5,r2qkr2/ppp1b1Qp/2n1p3/1N5n/3pP3/3P4/PPP2PPP/R1B1KB1R w KQq - 2 12,Pressure on wayward Queen
23,Qxh7,g7h7,r2qkr2/ppp1b2Q/2n1p3/1N5n/3pP3/3P4/PPP2PPP/R1B1KB1R b KQq - 0 12,I figured that was coming
