N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,f4,f2f4,rnbqkbnr/pppppppp/8/8/5P2/8/PPPPP1PP/RNBQKBNR b KQkq - 0 1,Bird's opening. I don't have much experience in this opening.
2,e5,e7e5,rnbqkbnr/pppp1ppp/8/4p3/5P2/8/PPPPP1PP/RNBQKBNR w KQkq - 0 2,I thought that this was logical.
3,fxe5,f4e5,rnbqkbnr/pppp1ppp/8/4P3/8/8/PPPPP1PP/RNBQKBNR b KQkq - 0 2,"d6 is the book move, but I wanted to get a minor out and start developing."
4,Nc6,b8c6,r1bqkbnr/pppp1ppp/2n5/4P3/8/8/PPPPP1PP/RNBQKBNR w KQkq - 1 3,"d6 is the book move, but I wanted to get a minor out and start developing."
5,Nf3,g1f3,r1bqkbnr/pppp1ppp/2n5/4P3/8/5N2/PPPPP1PP/RNBQKB1R b KQkq - 2 3,So does he.
6,f6,f7f6,r1bqkbnr/pppp2pp/2n2p2/4P3/8/5N2/PPPPP1PP/RNBQKB1R w KQkq - 0 4,I considered many variations if he didn't take.
7,exf6,e5f6,r1bqkbnr/pppp2pp/2n2P2/8/8/5N2/PPPPP1PP/RNBQKB1R b KQkq - 0 4,But he did.
8,Nxf6,g8f6,r1bqkb1r/pppp2pp/2n2n2/8/8/5N2/PPPPP1PP/RNBQKB1R w KQkq - 0 5,"In retrospect, I should have taken with the pawn."
9,e3,e2e3,r1bqkb1r/pppp2pp/2n2n2/8/8/4PN2/PPPP2PP/RNBQKB1R b KQkq - 0 5,"I saw the pin on the Knight, but it didn't worry me."
10,d5,d7d5,r1bqkb1r/ppp3pp/2n2n2/3p4/8/4PN2/PPPP2PP/RNBQKB1R w KQkq - 0 6,"I saw the pin on the Knight, but it didn't worry me."
11,d4,d2d4,r1bqkb1r/ppp3pp/2n2n2/3p4/3P4/4PN2/PPP3PP/RNBQKB1R b KQkq - 0 6,We both prepare to castle.
12,Bg4,c8g4,r2qkb1r/ppp3pp/2n2n2/3p4/3P2b1/4PN2/PPP3PP/RNBQKB1R w KQkq - 1 7,We both prepare to castle.
13,Bd3,f1d3,r2qkb1r/ppp3pp/2n2n2/3p4/3P2b1/3BPN2/PPP3PP/RNBQK2R b KQkq - 2 7,We both prepare to castle.
14,Qe7,d8e7,r3kb1r/ppp1q1pp/2n2n2/3p4/3P2b1/3BPN2/PPP3PP/RNBQK2R w KQkq - 3 8,We both prepare to castle.
15,O-O,e1g1,r3kb1r/ppp1q1pp/2n2n2/3p4/3P2b1/3BPN2/PPP3PP/RNBQ1RK1 b kq - 4 8,A pretty little outpost.
16,Ne4,f6e4,r3kb1r/ppp1q1pp/2n5/3p4/3Pn1b1/3BPN2/PPP3PP/RNBQ1RK1 w kq - 5 9,A pretty little outpost.
17,c3,c2c3,r3kb1r/ppp1q1pp/2n5/3p4/3Pn1b1/2PBPN2/PP4PP/RNBQ1RK1 b kq - 0 9,Building up pressure.
18,O-O-O,e8c8,2kr1b1r/ppp1q1pp/2n5/3p4/3Pn1b1/2PBPN2/PP4PP/RNBQ1RK1 w - - 1 10,Building up pressure.
19,Nbd2,b1d2,2kr1b1r/ppp1q1pp/2n5/3p4/3Pn1b1/2PBPN2/PP1N2PP/R1BQ1RK1 b - - 2 10,Building up pressure.
20,Ng5,e4g5,2kr1b1r/ppp1q1pp/2n5/3p2n1/3P2b1/2PBPN2/PP1N2PP/R1BQ1RK1 w - - 3 11,Building up pressure.
21,Nb3,d2b3,2kr1b1r/ppp1q1pp/2n5/3p2n1/3P2b1/1NPBPN2/PP4PP/R1BQ1RK1 b - - 4 11,Hmmm... I suppose he did that since I could chop on e3 with the Queen.
22,Qf6,e7f6,2kr1b1r/ppp3pp/2n2q2/3p2n1/3P2b1/1NPBPN2/PP4PP/R1BQ1RK1 w - - 5 12,Hmmm... I suppose he did that since I could chop on e3 with the Queen.
23,Nbd2,b3d2,2kr1b1r/ppp3pp/2n2q2/3p2n1/3P2b1/2PBPN2/PP1N2PP/R1BQ1RK1 b - - 6 12,Hmmm... I suppose he did that since I could chop on e3 with the Queen.
24,Bd6,f8d6,2kr3r/ppp3pp/2nb1q2/3p2n1/3P2b1/2PBPN2/PP1N2PP/R1BQ1RK1 w - - 7 13,Preparing for a nice little sac.
25,Qc2,d1c2,2kr3r/ppp3pp/2nb1q2/3p2n1/3P2b1/2PBPN2/PPQN2PP/R1B2RK1 b - - 8 13,"Now that the pin is gone, as is a defender, I attack."
26,Bxf3,g4f3,2kr3r/ppp3pp/2nb1q2/3p2n1/3P4/2PBPb2/PPQN2PP/R1B2RK1 w - - 0 14,I should have taken with my Knight instead.
27,Nxf3,d2f3,2kr3r/ppp3pp/2nb1q2/3p2n1/3P4/2PBPN2/PPQ3PP/R1B2RK1 b - - 0 14,I should have taken with my Knight instead.
28,Rhf8,h8f8,2kr1r2/ppp3pp/2nb1q2/3p2n1/3P4/2PBPN2/PPQ3PP/R1B2RK1 w - - 1 15,I should have taken with my Knight instead.
29,Nxg5,f3g5,2kr1r2/ppp3pp/2nb1q2/3p2N1/3P4/2PBP3/PPQ3PP/R1B2RK1 b - - 0 15,Now I get perpetual check.
30,Qxg5,f6g5,2kr1r2/ppp3pp/2nb4/3p2q1/3P4/2PBP3/PPQ3PP/R1B2RK1 w - - 0 16,Now I get perpetual check.
31,Rxf8,f1f8,2kr1R2/ppp3pp/2nb4/3p2q1/3P4/2PBP3/PPQ3PP/R1B3K1 b - - 0 16,Now I get perpetual check.
32,Rxf8,d8f8,2k2r2/ppp3pp/2nb4/3p2q1/3P4/2PBP3/PPQ3PP/R1B3K1 w - - 0 17,Now I get perpetual check.
33,e4,e3e4,2k2r2/ppp3pp/2nb4/3p2q1/3PP3/2PB4/PPQ3PP/R1B3K1 b - - 0 17,Now I get perpetual check.
34,Bxh2+,d6h2,2k2r2/ppp3pp/2n5/3p2q1/3PP3/2PB4/PPQ3Pb/R1B3K1 w - - 0 18,Now I get perpetual check.
35,Kxh2,g1h2,2k2r2/ppp3pp/2n5/3p2q1/3PP3/2PB4/PPQ3PK/R1B5 b - - 0 18,"He offers a draw, and I accept, since I don't have enough for another attack. Thank  you for reading! Please rate and comment! Thank you once again, alfil, for this great game!"
36,Qh4+,g5h4,2k2r2/ppp3pp/2n5/3p4/3PP2q/2PB4/PPQ3PK/R1B5 w - - 1 19,"He offers a draw, and I accept, since I don't have enough for another attack. Thank  you for reading! Please rate and comment! Thank you once again, alfil, for this great game!"
37,Kg1,h2g1,2k2r2/ppp3pp/2n5/3p4/3PP2q/2PB4/PPQ3P1/R1B3K1 b - - 2 19,"He offers a draw, and I accept, since I don't have enough for another attack. Thank  you for reading! Please rate and comment! Thank you once again, alfil, for this great game!"
38,Qe1+,h4e1,2k2r2/ppp3pp/2n5/3p4/3PP3/2PB4/PPQ3P1/R1B1q1K1 w - - 3 20,"He offers a draw, and I accept, since I don't have enough for another attack. Thank  you for reading! Please rate and comment! Thank you once again, alfil, for this great game!"
39,Kh2,g1h2,2k2r2/ppp3pp/2n5/3p4/3PP3/2PB4/PPQ3PK/R1B1q3 b - - 4 20,"He offers a draw, and I accept, since I don't have enough for another attack. Thank  you for reading! Please rate and comment! Thank you once again, alfil, for this great game!"
40,Qh4+,e1h4,2k2r2/ppp3pp/2n5/3p4/3PP2q/2PB4/PPQ3PK/R1B5 w - - 5 21,"He offers a draw, and I accept, since I don't have enough for another attack. Thank  you for reading! Please rate and comment! Thank you once again, alfil, for this great game!"
41,Kg1,h2g1,2k2r2/ppp3pp/2n5/3p4/3PP2q/2PB4/PPQ3P1/R1B3K1 b - - 6 21,"He offers a draw, and I accept, since I don't have enough for another attack. Thank  you for reading! Please rate and comment! Thank you once again, alfil, for this great game!"
42,Qe1+,h4e1,2k2r2/ppp3pp/2n5/3p4/3PP3/2PB4/PPQ3P1/R1B1q1K1 w - - 7 22,"He offers a draw, and I accept, since I don't have enough for another attack. Thank  you for reading! Please rate and comment! Thank you once again, alfil, for this great game!"
43,Kh2,g1h2,2k2r2/ppp3pp/2n5/3p4/3PP3/2PB4/PPQ3PK/R1B1q3 b - - 8 22,"He offers a draw, and I accept, since I don't have enough for another attack. Thank  you for reading! Please rate and comment! Thank you once again, alfil, for this great game!"
