N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,e4,e2e4,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,"Mini tournament game, I'm playing white and begin with the open game."
2,c5,c7c5,rnbqkbnr/pp1ppppp/8/2p5/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,"Sicilian Defense, of course."
3,Nf3,g1f3,rnbqkbnr/pp1ppppp/8/2p5/4P3/5N2/PPPP1PPP/RNBQKB1R b KQkq - 1 2,"Sicilian Defense, of course."
4,d6,d7d6,rnbqkbnr/pp2pppp/3p4/2p5/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 0 3,The ever-popular Najdorf. I respond with the English Attack.
5,d4,d2d4,rnbqkbnr/pp2pppp/3p4/2p5/3PP3/5N2/PPP2PPP/RNBQKB1R b KQkq - 0 3,The ever-popular Najdorf. I respond with the English Attack.
6,cxd4,c5d4,rnbqkbnr/pp2pppp/3p4/8/3pP3/5N2/PPP2PPP/RNBQKB1R w KQkq - 0 4,The ever-popular Najdorf. I respond with the English Attack.
7,Nxd4,f3d4,rnbqkbnr/pp2pppp/3p4/8/3NP3/8/PPP2PPP/RNBQKB1R b KQkq - 0 4,The ever-popular Najdorf. I respond with the English Attack.
8,Nf6,g8f6,rnbqkb1r/pp2pppp/3p1n2/8/3NP3/8/PPP2PPP/RNBQKB1R w KQkq - 1 5,The ever-popular Najdorf. I respond with the English Attack.
9,Nc3,b1c3,rnbqkb1r/pp2pppp/3p1n2/8/3NP3/2N5/PPP2PPP/R1BQKB1R b KQkq - 2 5,The ever-popular Najdorf. I respond with the English Attack.
10,a6,a7a6,rnbqkb1r/1p2pppp/p2p1n2/8/3NP3/2N5/PPP2PPP/R1BQKB1R w KQkq - 0 6,The ever-popular Najdorf. I respond with the English Attack.
11,Be3,c1e3,rnbqkb1r/1p2pppp/p2p1n2/8/3NP3/2N1B3/PPP2PPP/R2QKB1R b KQkq - 1 6,The ever-popular Najdorf. I respond with the English Attack.
12,e5,e7e5,rnbqkb1r/1p3ppp/p2p1n2/4p3/3NP3/2N1B3/PPP2PPP/R2QKB1R w KQkq - 0 7,Developing.
13,Nf3,d4f3,rnbqkb1r/1p3ppp/p2p1n2/4p3/4P3/2N1BN2/PPP2PPP/R2QKB1R b KQkq - 1 7,Developing.
14,Be7,f8e7,rnbqk2r/1p2bppp/p2p1n2/4p3/4P3/2N1BN2/PPP2PPP/R2QKB1R w KQkq - 2 8,Developing.
15,Bc4,f1c4,rnbqk2r/1p2bppp/p2p1n2/4p3/2B1P3/2N1BN2/PPP2PPP/R2QK2R b KQkq - 3 8,Developing.
16,O-O,e8g8,rnbq1rk1/1p2bppp/p2p1n2/4p3/2B1P3/2N1BN2/PPP2PPP/R2QK2R w KQ - 4 9,Developing.
17,O-O,e1g1,rnbq1rk1/1p2bppp/p2p1n2/4p3/2B1P3/2N1BN2/PPP2PPP/R2Q1RK1 b - - 5 9,Developing.
18,Qc7,d8c7,rnb2rk1/1pq1bppp/p2p1n2/4p3/2B1P3/2N1BN2/PPP2PPP/R2Q1RK1 w - - 6 10,"Defending the bishop, but also clearing d1 for a rook."
19,Qe2,d1e2,rnb2rk1/1pq1bppp/p2p1n2/4p3/2B1P3/2N1BN2/PPP1QPPP/R4RK1 b - - 7 10,"Defending the bishop, but also clearing d1 for a rook."
20,Nc6,b8c6,r1b2rk1/1pq1bppp/p1np1n2/4p3/2B1P3/2N1BN2/PPP1QPPP/R4RK1 w - - 8 11,As planned.
21,Rad1,a1d1,r1b2rk1/1pq1bppp/p1np1n2/4p3/2B1P3/2N1BN2/PPP1QPPP/3R1RK1 b - - 9 11,As planned.
22,Bg4,c8g4,r4rk1/1pq1bppp/p1np1n2/4p3/2B1P1b1/2N1BN2/PPP1QPPP/3R1RK1 w - - 10 12,"Breaking the pin, and preparing a pawn storm on black's king. It's nice when the first two pawn moves can be made with tempo."
23,h3,h2h3,r4rk1/1pq1bppp/p1np1n2/4p3/2B1P1b1/2N1BN1P/PPP1QPP1/3R1RK1 b - - 0 12,"Breaking the pin, and preparing a pawn storm on black's king. It's nice when the first two pawn moves can be made with tempo."
24,Bh5,g4h5,r4rk1/1pq1bppp/p1np1n2/4p2b/2B1P3/2N1BN1P/PPP1QPP1/3R1RK1 w - - 1 13,"Breaking the pin, and preparing a pawn storm on black's king. It's nice when the first two pawn moves can be made with tempo."
25,g4,g2g4,r4rk1/1pq1bppp/p1np1n2/4p2b/2B1P1P1/2N1BN1P/PPP1QP2/3R1RK1 b - - 0 13,"Breaking the pin, and preparing a pawn storm on black's king. It's nice when the first two pawn moves can be made with tempo."
26,b5,b7b5,r4rk1/2q1bppp/p1np1n2/1p2p2b/2B1P1P1/2N1BN1P/PPP1QP2/3R1RK1 w - - 0 14,"Black counterattacked, but the plan is still the same."
27,Bb3,c4b3,r4rk1/2q1bppp/p1np1n2/1p2p2b/4P1P1/1BN1BN1P/PPP1QP2/3R1RK1 b - - 1 14,"Black counterattacked, but the plan is still the same."
28,Bg6,h5g6,r4rk1/2q1bppp/p1np1nb1/1p2p3/4P1P1/1BN1BN1P/PPP1QP2/3R1RK1 w - - 2 15,Breaking up the castle.
29,Nh4,f3h4,r4rk1/2q1bppp/p1np1nb1/1p2p3/4P1PN/1BN1B2P/PPP1QP2/3R1RK1 b - - 3 15,Breaking up the castle.
30,Qd7,c7d7,r4rk1/3qbppp/p1np1nb1/1p2p3/4P1PN/1BN1B2P/PPP1QP2/3R1RK1 w - - 4 16,Breaking up the castle.
31,Nxg6,h4g6,r4rk1/3qbppp/p1np1nN1/1p2p3/4P1P1/1BN1B2P/PPP1QP2/3R1RK1 b - - 0 16,Breaking up the castle.
32,hxg6,h7g6,r4rk1/3qbpp1/p1np1np1/1p2p3/4P1P1/1BN1B2P/PPP1QP2/3R1RK1 w - - 0 17,White's pesky pawns just keep charging toward the enemy king. Did white just leave g3 for black's knight?
