N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,e4,e2e4,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,so many of my opponents do this
2,Nf6,g8f6,rnbqkb1r/pppppppp/5n2/8/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 1 2,as i allways do
3,d3,d2d3,rnbqkb1r/pppppppp/5n2/8/4P3/3P4/PPP2PPP/RNBQKBNR b KQkq - 0 2,not great e5 is probably the best
4,e5,e7e5,rnbqkb1r/pppp1ppp/5n2/4p3/4P3/3P4/PPP2PPP/RNBQKBNR w KQkq - 0 3,never seen this
5,a3,a2a3,rnbqkb1r/pppp1ppp/5n2/4p3/4P3/P2P4/1PP2PPP/RNBQKBNR b KQkq - 0 3,never seen this
6,h5,h7h5,rnbqkb1r/pppp1pp1/5n2/4p2p/4P3/P2P4/1PP2PPP/RNBQKBNR w KQkq - 0 4,try and get the kamshftian mate
7,h3,h2h3,rnbqkb1r/pppp1pp1/5n2/4p2p/4P3/P2P3P/1PP2PP1/RNBQKBNR b KQkq - 0 4,saw my plan completely
8,Bc5,f8c5,rnbqk2r/pppp1pp1/5n2/2b1p2p/4P3/P2P3P/1PP2PP1/RNBQKBNR w KQkq - 1 5,what was  i thinking?
9,Nf3,g1f3,rnbqk2r/pppp1pp1/5n2/2b1p2p/4P3/P2P1N1P/1PP2PP1/RNBQKB1R b KQkq - 2 5,what was  i thinking?
10,Nh7,f6h7,rnbqk2r/pppp1ppn/8/2b1p2p/4P3/P2P1N1P/1PP2PP1/RNBQKB1R w KQkq - 3 6,what was  i thinking?
11,Nxe5,f3e5,rnbqk2r/pppp1ppn/8/2b1N2p/4P3/P2P3P/1PP2PP1/RNBQKB1R b KQkq - 0 6,probably that
12,Qf6,d8f6,rnb1k2r/pppp1ppn/5q2/2b1N2p/4P3/P2P3P/1PP2PP1/RNBQKB1R w KQkq - 1 7,probably that
13,f4,f2f4,rnb1k2r/pppp1ppn/5q2/2b1N2p/4PP2/P2P3P/1PP3P1/RNBQKB1R b KQkq - 0 7,probably that
14,Qh4+,f6h4,rnb1k2r/pppp1ppn/8/2b1N2p/4PP1q/P2P3P/1PP3P1/RNBQKB1R w KQkq - 1 8,probably that
15,Kd2,e1d2,rnb1k2r/pppp1ppn/8/2b1N2p/4PP1q/P2P3P/1PPK2P1/RNBQ1B1R b kq - 2 8,going to be up 3 points
16,Qxf4+,h4f4,rnb1k2r/pppp1ppn/8/2b1N2p/4Pq2/P2P3P/1PPK2P1/RNBQ1B1R w kq - 0 9,going to be up 3 points
17,Kc3,d2c3,rnb1k2r/pppp1ppn/8/2b1N2p/4Pq2/P1KP3P/1PP3P1/RNBQ1B1R b kq - 1 9,almost made me think i had lost my advantage
18,Qxe5+,f4e5,rnb1k2r/pppp1ppn/8/2b1q2p/4P3/P1KP3P/1PP3P1/RNBQ1B1R w kq - 0 10,almost made me think i had lost my advantage
19,d4,d3d4,rnb1k2r/pppp1ppn/8/2b1q2p/3PP3/P1K4P/1PP3P1/RNBQ1B1R b kq - 0 10,almost made me think i had lost my advantage
20,Qg3+,e5g3,rnb1k2r/pppp1ppn/8/2b4p/3PP3/P1K3qP/1PP3P1/RNBQ1B1R w kq - 1 11,nice little pawn sacrifice
21,Bd3,f1d3,rnb1k2r/pppp1ppn/8/2b4p/3PP3/P1KB2qP/1PP3P1/RNBQ3R b kq - 2 11,nice little pawn sacrifice
22,Be7,c5e7,rnb1k2r/ppppbppn/8/7p/3PP3/P1KB2qP/1PP3P1/RNBQ3R w kq - 3 12,nice little pawn sacrifice
23,b3,b2b3,rnb1k2r/ppppbppn/8/7p/3PP3/PPKB2qP/2P3P1/RNBQ3R b kq - 0 12,nice little pawn sacrifice
24,c5,c7c5,rnb1k2r/pp1pbppn/8/2p4p/3PP3/PPKB2qP/2P3P1/RNBQ3R w kq - 0 13,nice little pawn sacrifice
25,d5,d4d5,rnb1k2r/pp1pbppn/8/2pP3p/4P3/PPKB2qP/2P3P1/RNBQ3R b kq - 0 13,"or not, but i can still do the move i want to"
26,Bf6+,e7f6,rnb1k2r/pp1p1ppn/5b2/2pP3p/4P3/PPKB2qP/2P3P1/RNBQ3R w kq - 1 14,up 8 points
27,Kc4,c3c4,rnb1k2r/pp1p1ppn/5b2/2pP3p/2K1P3/PP1B2qP/2P3P1/RNBQ3R b kq - 2 14,up 8 points
28,Bxa1,f6a1,rnb1k2r/pp1p1ppn/8/2pP3p/2K1P3/PP1B2qP/2P3P1/bNBQ3R w kq - 0 15,up 8 points
29,Bd2,c1d2,rnb1k2r/pp1p1ppn/8/2pP3p/2K1P3/PP1B2qP/2PB2P1/bN1Q3R b kq - 1 15,start to think about mate
30,Bd4,a1d4,rnb1k2r/pp1p1ppn/8/2pP3p/2KbP3/PP1B2qP/2PB2P1/1N1Q3R w kq - 2 16,start to think about mate
31,Nc3,b1c3,rnb1k2r/pp1p1ppn/8/2pP3p/2KbP3/PPNB2qP/2PB2P1/3Q3R b kq - 3 16,nothing i can do to save my rook
32,b6,b7b6,rnb1k2r/p2p1ppn/1p6/2pP3p/2KbP3/PPNB2qP/2PB2P1/3Q3R w kq - 0 17,nothing i can do to save my rook
33,b4,b3b4,rnb1k2r/p2p1ppn/1p6/2pP3p/1PKbP3/P1NB2qP/2PB2P1/3Q3R b kq - 0 17,nothing i can do to save my rook
34,Ba6+,c8a6,rn2k2r/p2p1ppn/bp6/2pP3p/1PKbP3/P1NB2qP/2PB2P1/3Q3R w kq - 1 18,nothing i can do to save my rook
35,b5,b4b5,rn2k2r/p2p1ppn/bp6/1PpP3p/2KbP3/P1NB2qP/2PB2P1/3Q3R b kq - 0 18,nothing i can do to save my rook
36,Bc8,a6c8,rnb1k2r/p2p1ppn/1p6/1PpP3p/2KbP3/P1NB2qP/2PB2P1/3Q3R w kq - 1 19,nothing i can do to save my rook
37,Qf1,d1f1,rnb1k2r/p2p1ppn/1p6/1PpP3p/2KbP3/P1NB2qP/2PB2P1/5Q1R b kq - 2 19,nothing i can do to save my rook
38,a6,a7a6,rnb1k2r/3p1ppn/pp6/1PpP3p/2KbP3/P1NB2qP/2PB2P1/5Q1R w kq - 0 20,nothing i can do to save my rook
39,Bf4,d2f4,rnb1k2r/3p1ppn/pp6/1PpP3p/2KbPB2/P1NB2qP/2P3P1/5Q1R b kq - 1 20,nothing i can do to save my rook
40,axb5+,a6b5,rnb1k2r/3p1ppn/1p6/1ppP3p/2KbPB2/P1NB2qP/2P3P1/5Q1R w kq - 0 21,nothing i can do to save my rook
41,Nxb5,c3b5,rnb1k2r/3p1ppn/1p6/1NpP3p/2KbPB2/P2B2qP/2P3P1/5Q1R b kq - 0 21,nothing i can do to save my rook
42,Qh4,g3h4,rnb1k2r/3p1ppn/1p6/1NpP3p/2KbPB1q/P2B3P/2P3P1/5Q1R w kq - 1 22,knight in danger
43,Nc7+,b5c7,rnb1k2r/2Np1ppn/1p6/2pP3p/2KbPB1q/P2B3P/2P3P1/5Q1R b kq - 2 22,knight in danger
44,Kd8,e8d8,rnbk3r/2Np1ppn/1p6/2pP3p/2KbPB1q/P2B3P/2P3P1/5Q1R w - - 3 23,knight in danger
45,Nxa8,c7a8,Nnbk3r/3p1ppn/1p6/2pP3p/2KbPB1q/P2B3P/2P3P1/5Q1R b - - 0 23,knight in danger
46,Ba6+,c8a6,Nn1k3r/3p1ppn/bp6/2pP3p/2KbPB1q/P2B3P/2P3P1/5Q1R w - - 1 24,dont wnat queen to get involved
47,Kb3,c4b3,Nn1k3r/3p1ppn/bp6/2pP3p/3bPB1q/PK1B3P/2P3P1/5Q1R b - - 2 24,dont wnat queen to get involved
48,Kc8,d8c8,Nnk4r/3p1ppn/bp6/2pP3p/3bPB1q/PK1B3P/2P3P1/5Q1R w - - 3 25,dont wnat queen to get involved
49,Bxa6+,d3a6,Nnk4r/3p1ppn/Bp6/2pP3p/3bPB1q/PK5P/2P3P1/5Q1R b - - 0 25,dont wnat queen to get involved
50,Kd8,c8d8,Nn1k3r/3p1ppn/Bp6/2pP3p/3bPB1q/PK5P/2P3P1/5Q1R w - - 1 26,dont wnat queen to get involved
51,Bc7+,f4c7,Nn1k3r/2Bp1ppn/Bp6/2pP3p/3bP2q/PK5P/2P3P1/5Q1R b - - 2 26,could have got the knight
52,Ke7,d8e7,Nn5r/2Bpkppn/Bp6/2pP3p/3bP2q/PK5P/2P3P1/5Q1R w - - 3 27,from +8 to =
53,Bxb8,c7b8,NB5r/3pkppn/Bp6/2pP3p/3bP2q/PK5P/2P3P1/5Q1R b - - 0 27,from +8 to =
54,Rxb8,h8b8,Nr6/3pkppn/Bp6/2pP3p/3bP2q/PK5P/2P3P1/5Q1R w - - 0 28,from +8 to =
55,Nc7,a8c7,1r6/2Npkppn/Bp6/2pP3p/3bP2q/PK5P/2P3P1/5Q1R b - - 1 28,from +8 to =
56,Qg3+,h4g3,1r6/2Npkppn/Bp6/2pP3p/3bP3/PK4qP/2P3P1/5Q1R w - - 2 29,from +8 to =
57,Qf3,f1f3,1r6/2Npkppn/Bp6/2pP3p/3bP3/PK3QqP/2P3P1/7R b - - 3 29,+3
58,Qxc7,g3c7,1r6/2qpkppn/Bp6/2pP3p/3bP3/PK3Q1P/2P3P1/7R w - - 0 30,+3
