N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,Nf3,g1f3,rnbqkbnr/pppppppp/8/8/8/5N2/PPPPPPPP/RNBQKB1R b KQkq - 1 1,"computer gives this as an inaccuracy, giving withe a slight advantage. I did not see it."
2,d6,d7d6,rnbqkbnr/ppp1pppp/3p4/8/8/5N2/PPPPPPPP/RNBQKB1R w KQkq - 0 2,"computer gives this as an inaccuracy, giving withe a slight advantage. I did not see it."
3,d4,d2d4,rnbqkbnr/ppp1pppp/3p4/8/3P4/5N2/PPP1PPPP/RNBQKB1R b KQkq - 0 2,"computer gives this as an inaccuracy, giving withe a slight advantage. I did not see it."
4,Nf6,g8f6,rnbqkb1r/ppp1pppp/3p1n2/8/3P4/5N2/PPP1PPPP/RNBQKB1R w KQkq - 1 3,"computer gives this as an inaccuracy, giving withe a slight advantage. I did not see it."
5,c4,c2c4,rnbqkb1r/ppp1pppp/3p1n2/8/2PP4/5N2/PP2PPPP/RNBQKB1R b KQkq - 0 3,"computer gives this as an inaccuracy, giving withe a slight advantage. I did not see it."
6,g6,g7g6,rnbqkb1r/ppp1pp1p/3p1np1/8/2PP4/5N2/PP2PPPP/RNBQKB1R w KQkq - 0 4,"computer gives this as an inaccuracy, giving withe a slight advantage. I did not see it."
7,Nc3,b1c3,rnbqkb1r/ppp1pp1p/3p1np1/8/2PP4/2N2N2/PP2PPPP/R1BQKB1R b KQkq - 1 4,"computer gives this as an inaccuracy, giving withe a slight advantage. I did not see it."
8,c6,c7c6,rnbqkb1r/pp2pp1p/2pp1np1/8/2PP4/2N2N2/PP2PPPP/R1BQKB1R w KQkq - 0 5,"computer gives this as an inaccuracy, giving withe a slight advantage. I did not see it."
9,e4,e2e4,rnbqkb1r/pp2pp1p/2pp1np1/8/2PPP3/2N2N2/PP3PPP/R1BQKB1R b KQkq - 0 5,black plays the hedgehog for a while. Don't be mistaken: he will attack soon.
10,Bg7,f8g7,rnbqk2r/pp2ppbp/2pp1np1/8/2PPP3/2N2N2/PP3PPP/R1BQKB1R w KQkq - 1 6,black plays the hedgehog for a while. Don't be mistaken: he will attack soon.
11,Be2,f1e2,rnbqk2r/pp2ppbp/2pp1np1/8/2PPP3/2N2N2/PP2BPPP/R1BQK2R b KQkq - 2 6,black plays the hedgehog for a while. Don't be mistaken: he will attack soon.
12,Nbd7,b8d7,r1bqk2r/pp1nppbp/2pp1np1/8/2PPP3/2N2N2/PP2BPPP/R1BQK2R w KQkq - 3 7,black plays the hedgehog for a while. Don't be mistaken: he will attack soon.
13,O-O,e1g1,r1bqk2r/pp1nppbp/2pp1np1/8/2PPP3/2N2N2/PP2BPPP/R1BQ1RK1 b kq - 4 7,"computer gives an advantage of 1.25 to white, here... Well... it is a computer..."
14,e5,e7e5,r1bqk2r/pp1n1pbp/2pp1np1/4p3/2PPP3/2N2N2/PP2BPPP/R1BQ1RK1 w kq - 0 8,"computer gives an advantage of 1.25 to white, here... Well... it is a computer..."
15,dxe5,d4e5,r1bqk2r/pp1n1pbp/2pp1np1/4P3/2P1P3/2N2N2/PP2BPPP/R1BQ1RK1 b kq - 0 8,"computer gives an advantage of 1.25 to white, here... Well... it is a computer..."
16,dxe5,d6e5,r1bqk2r/pp1n1pbp/2p2np1/4p3/2P1P3/2N2N2/PP2BPPP/R1BQ1RK1 w kq - 0 9,"though white seems better developped, there is nothing clearly dangerous till now.
The computer still counts a slight advantage to whithe, though unconclusive."
17,Qc2,d1c2,r1bqk2r/pp1n1pbp/2p2np1/4p3/2P1P3/2N2N2/PPQ1BPPP/R1B2RK1 b kq - 1 9,"though white seems better developped, there is nothing clearly dangerous till now.
The computer still counts a slight advantage to whithe, though unconclusive."
18,O-O,e8g8,r1bq1rk1/pp1n1pbp/2p2np1/4p3/2P1P3/2N2N2/PPQ1BPPP/R1B2RK1 w - - 2 10,"though white seems better developped, there is nothing clearly dangerous till now.
The computer still counts a slight advantage to whithe, though unconclusive."
19,Rd1,f1d1,r1bq1rk1/pp1n1pbp/2p2np1/4p3/2P1P3/2N2N2/PPQ1BPPP/R1BR2K1 b - - 3 10,"though white seems better developped, there is nothing clearly dangerous till now.
The computer still counts a slight advantage to whithe, though unconclusive."
20,Qe7,d8e7,r1b2rk1/pp1nqpbp/2p2np1/4p3/2P1P3/2N2N2/PPQ1BPPP/R1BR2K1 w - - 4 11,"though white seems better developped, there is nothing clearly dangerous till now.
The computer still counts a slight advantage to whithe, though unconclusive."
21,Bg5,c1g5,r1b2rk1/pp1nqpbp/2p2np1/4p1B1/2P1P3/2N2N2/PPQ1BPPP/R2R2K1 b - - 5 11,"though white seems better developped, there is nothing clearly dangerous till now.
The computer still counts a slight advantage to whithe, though unconclusive."
22,h6,h7h6,r1b2rk1/pp1nqpb1/2p2npp/4p1B1/2P1P3/2N2N2/PPQ1BPPP/R2R2K1 w - - 0 12,"unaccuracy, according to the computer..."
23,Bh4,g5h4,r1b2rk1/pp1nqpb1/2p2npp/4p3/2P1P2B/2N2N2/PPQ1BPPP/R2R2K1 b - - 1 12,"unaccuracy, according to the computer..."
24,g5,g6g5,r1b2rk1/pp1nqpb1/2p2n1p/4p1p1/2P1P2B/2N2N2/PPQ1BPPP/R2R2K1 w - - 0 13,I intended to be here. I like that kind of movements with white.
25,Bg3,h4g3,r1b2rk1/pp1nqpb1/2p2n1p/4p1p1/2P1P3/2N2NB1/PPQ1BPPP/R2R2K1 b - - 1 13,I intended to be here. I like that kind of movements with white.
26,Nh5,f6h5,r1b2rk1/pp1nqpb1/2p4p/4p1pn/2P1P3/2N2NB1/PPQ1BPPP/R2R2K1 w - - 2 14,equalizing move.
