N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,d4,d2d4,rnbqkbnr/pppppppp/8/8/3P4/8/PPP1PPPP/RNBQKBNR b KQkq - 0 1,I believed white would have trade : 4. Bf6
2,Nf6,g8f6,rnbqkb1r/pppppppp/5n2/8/3P4/8/PPP1PPPP/RNBQKBNR w KQkq - 1 2,I believed white would have trade : 4. Bf6
3,Nf3,g1f3,rnbqkb1r/pppppppp/5n2/8/3P4/5N2/PPP1PPPP/RNBQKB1R b KQkq - 2 2,I believed white would have trade : 4. Bf6
4,e6,e7e6,rnbqkb1r/pppp1ppp/4pn2/8/3P4/5N2/PPP1PPPP/RNBQKB1R w KQkq - 0 3,I believed white would have trade : 4. Bf6
5,Bg5,c1g5,rnbqkb1r/pppp1ppp/4pn2/6B1/3P4/5N2/PPP1PPPP/RN1QKB1R b KQkq - 1 3,I believed white would have trade : 4. Bf6
6,h6,h7h6,rnbqkb1r/pppp1pp1/4pn1p/6B1/3P4/5N2/PPP1PPPP/RN1QKB1R w KQkq - 0 4,I believed white would have trade : 4. Bf6
7,Bh4,g5h4,rnbqkb1r/pppp1pp1/4pn1p/8/3P3B/5N2/PPP1PPPP/RN1QKB1R b KQkq - 1 4,I believed white would have trade : 4. Bf6
8,g5,g7g5,rnbqkb1r/pppp1p2/4pn1p/6p1/3P3B/5N2/PPP1PPPP/RN1QKB1R w KQkq - 0 5,"Black can take white's DSB whenether he wants, weakening the white king."
9,Bg3,h4g3,rnbqkb1r/pppp1p2/4pn1p/6p1/3P4/5NB1/PPP1PPPP/RN1QKB1R b KQkq - 1 5,"Black can take white's DSB whenether he wants, weakening the white king."
10,Nh5,f6h5,rnbqkb1r/pppp1p2/4p2p/6pn/3P4/5NB1/PPP1PPPP/RN1QKB1R w KQkq - 2 6,"Black can take white's DSB whenether he wants, weakening the white king."
11,e3,e2e3,rnbqkb1r/pppp1p2/4p2p/6pn/3P4/4PNB1/PPP2PPP/RN1QKB1R b KQkq - 0 6,The black knight cannot escape
12,d6,d7d6,rnbqkb1r/ppp2p2/3pp2p/6pn/3P4/4PNB1/PPP2PPP/RN1QKB1R w KQkq - 0 7,The black knight cannot escape
13,Bd3,f1d3,rnbqkb1r/ppp2p2/3pp2p/6pn/3P4/3BPNB1/PPP2PPP/RN1QK2R b KQkq - 1 7,taking control of the open diagonal
14,Bg7,f8g7,rnbqk2r/ppp2pb1/3pp2p/6pn/3P4/3BPNB1/PPP2PPP/RN1QK2R w KQkq - 2 8,Taking control  of the big diagonal
15,O-O,e1g1,rnbqk2r/ppp2pb1/3pp2p/6pn/3P4/3BPNB1/PPP2PPP/RN1Q1RK1 b kq - 3 8,I was expecting white to castle long
16,Nd7,b8d7,r1bqk2r/pppn1pb1/3pp2p/6pn/3P4/3BPNB1/PPP2PPP/RN1Q1RK1 w kq - 4 9,Black's plan is to fiancheto his LSB as well and castle long
17,c4,c2c4,r1bqk2r/pppn1pb1/3pp2p/6pn/2PP4/3BPNB1/PP3PPP/RN1Q1RK1 b kq - 0 9,I estimated it was time for the trade
18,Nxg3,h5g3,r1bqk2r/pppn1pb1/3pp2p/6p1/2PP4/3BPNn1/PP3PPP/RN1Q1RK1 w kq - 0 10,I estimated it was time for the trade
19,hxg3,h2g3,r1bqk2r/pppn1pb1/3pp2p/6p1/2PP4/3BPNP1/PP3PP1/RN1Q1RK1 b kq - 0 10,I was expecting 10. fxg3
20,Qe7,d8e7,r1b1k2r/pppnqpb1/3pp2p/6p1/2PP4/3BPNP1/PP3PP1/RN1Q1RK1 w kq - 1 11,"Black has to reinforce his center, for white will control the center of the board (I do not care that much, because I'm, in  the mment playing the pirc opening  with very good results."
21,Re1,f1e1,r1b1k2r/pppnqpb1/3pp2p/6p1/2PP4/3BPNP1/PP3PP1/RN1QR1K1 b kq - 2 11,"I do not see how to fiancheto the LSB and castle long : if 11... b6 12.c5 dxc5 and the d knight will be menaced, black will need the LSB to  protect it. So that castling short seems better."
22,O-O,e8g8,r1b2rk1/pppnqpb1/3pp2p/6p1/2PP4/3BPNP1/PP3PP1/RN1QR1K1 w - - 3 12,"I do not see how to fiancheto the LSB and castle long : if 11... b6 12.c5 dxc5 and the d knight will be menaced, black will need the LSB to  protect it. So that castling short seems better."
23,Nc3,b1c3,r1b2rk1/pppnqpb1/3pp2p/6p1/2PP4/2NBPNP1/PP3PP1/R2QR1K1 b - - 4 12,To make a place for the LSB
24,Nf6,d7f6,r1b2rk1/ppp1qpb1/3ppn1p/6p1/2PP4/2NBPNP1/PP3PP1/R2QR1K1 w - - 5 13,To make a place for the LSB
25,e4,e3e4,r1b2rk1/ppp1qpb1/3ppn1p/6p1/2PPP3/2NB1NP1/PP3PP1/R2QR1K1 b - - 0 13,preventig 14. e5 and taking some  control on the center.
26,e5,e6e5,r1b2rk1/ppp1qpb1/3p1n1p/4p1p1/2PPP3/2NB1NP1/PP3PP1/R2QR1K1 w - - 0 14,preventig 14. e5 and taking some  control on the center.
27,d5,d4d5,r1b2rk1/ppp1qpb1/3p1n1p/3Pp1p1/2P1P3/2NB1NP1/PP3PP1/R2QR1K1 b - - 0 14,"White controls the center but blocks it. White has his pawns on the same colour than his bishop, so that he is blocked."
28,b6,b7b6,r1b2rk1/p1p1qpb1/1p1p1n1p/3Pp1p1/2P1P3/2NB1NP1/PP3PP1/R2QR1K1 w - - 0 15,"Now that white has plaid d5, I can advance my b pawn."
29,Nh2,f3h2,r1b2rk1/p1p1qpb1/1p1p1n1p/3Pp1p1/2P1P3/2NB2P1/PP3PPN/R2QR1K1 b - - 1 15,To bring the knight on a more effective square
30,Nd7,f6d7,r1b2rk1/p1pnqpb1/1p1p3p/3Pp1p1/2P1P3/2NB2P1/PP3PPN/R2QR1K1 w - - 2 16,"Black wants to bring a knight on c5, to eliminate white's LSB so that he can play a further b5"
31,Nf1,h2f1,r1b2rk1/p1pnqpb1/1p1p3p/3Pp1p1/2P1P3/2NB2P1/PP3PP1/R2QRNK1 b - - 3 16,menacing the LSB
32,Nc5,d7c5,r1b2rk1/p1p1qpb1/1p1p3p/2nPp1p1/2P1P3/2NB2P1/PP3PP1/R2QRNK1 w - - 4 17,menacing the LSB
33,Bc2,d3c2,r1b2rk1/p1p1qpb1/1p1p3p/2nPp1p1/2P1P3/2N3P1/PPB2PP1/R2QRNK1 b - - 5 17,White doesn't want to trade.
34,a6,a7a6,r1b2rk1/2p1qpb1/pp1p3p/2nPp1p1/2P1P3/2N3P1/PPB2PP1/R2QRNK1 w - - 0 18,To prevent 18. Nb5
