N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,Nf3,g1f3,rnbqkbnr/pppppppp/8/8/8/5N2/PPPPPPPP/RNBQKB1R b KQkq - 1 1,"Reti Opening !

I was wondering what to play against that player, he had about 20 wins and only one lost game.
But no one Reti opening in his game history! So, I tried ..."
2,c5,c7c5,rnbqkbnr/pp1ppppp/8/2p5/8/5N2/PPPPPPPP/RNBQKB1R w KQkq - 0 2,... theory
3,c4,c2c4,rnbqkbnr/pp1ppppp/8/2p5/2P5/5N2/PP1PPPPP/RNBQKB1R b KQkq - 0 2,... theory
4,g6,g7g6,rnbqkbnr/pp1ppp1p/6p1/2p5/2P5/5N2/PP1PPPPP/RNBQKB1R w KQkq - 0 3,... theory
5,d4,d2d4,rnbqkbnr/pp1ppp1p/6p1/2p5/2PP4/5N2/PP2PPPP/RNBQKB1R b KQkq - 0 3,... theory
6,cxd4,c5d4,rnbqkbnr/pp1ppp1p/6p1/8/2Pp4/5N2/PP2PPPP/RNBQKB1R w KQkq - 0 4,"and now out of theory, let us see..."
7,Qxd4,d1d4,rnbqkbnr/pp1ppp1p/6p1/8/2PQ4/5N2/PP2PPPP/RNB1KB1R b KQkq - 0 4,"and now out of theory, let us see..."
8,Nf6,g8f6,rnbqkb1r/pp1ppp1p/5np1/8/2PQ4/5N2/PP2PPPP/RNB1KB1R w KQkq - 1 5,"and now out of theory, let us see..."
9,Nc3,b1c3,rnbqkb1r/pp1ppp1p/5np1/8/2PQ4/2N2N2/PP2PPPP/R1B1KB1R b KQkq - 2 5,"and now out of theory, let us see..."
10,Nc6,b8c6,r1bqkb1r/pp1ppp1p/2n2np1/8/2PQ4/2N2N2/PP2PPPP/R1B1KB1R w KQkq - 3 6,"and now out of theory, let us see..."
11,Qh4,d4h4,r1bqkb1r/pp1ppp1p/2n2np1/8/2P4Q/2N2N2/PP2PPPP/R1B1KB1R b KQkq - 4 6,"and now out of theory, let us see..."
12,h6,h7h6,r1bqkb1r/pp1ppp2/2n2npp/8/2P4Q/2N2N2/PP2PPPP/R1B1KB1R w KQkq - 0 7,7. Bg5!  ... It was only a psychological attack but with good effect
13,Bg5,c1g5,r1bqkb1r/pp1ppp2/2n2npp/6B1/2P4Q/2N2N2/PP2PPPP/R3KB1R b KQkq - 1 7,7. Bg5!  ... It was only a psychological attack but with good effect
14,Bg7,f8g7,r1bqk2r/pp1pppb1/2n2npp/6B1/2P4Q/2N2N2/PP2PPPP/R3KB1R w KQkq - 2 8,and now I'm waiting the fork (g5?)
15,Bf4,g5f4,r1bqk2r/pp1pppb1/2n2npp/8/2P2B1Q/2N2N2/PP2PPPP/R3KB1R b KQkq - 3 8,and now I'm waiting the fork (g5?)
16,Nb4,c6b4,r1bqk2r/pp1pppb1/5npp/8/1nP2B1Q/2N2N2/PP2PPPP/R3KB1R w KQkq - 4 9,... at last
17,Rc1,a1c1,r1bqk2r/pp1pppb1/5npp/8/1nP2B1Q/2N2N2/PP2PPPP/2R1KB1R b Kkq - 5 9,... at last
18,g5,g6g5,r1bqk2r/pp1pppb1/5n1p/6p1/1nP2B1Q/2N2N2/PP2PPPP/2R1KB1R w Kkq - 0 10,... at last
19,Nxg5,f3g5,r1bqk2r/pp1pppb1/5n1p/6N1/1nP2B1Q/2N5/PP2PPPP/2R1KB1R b Kkq - 0 10,10. Nxg5! ... and now his castle is over
20,hxg5,h6g5,r1bqk2r/pp1pppb1/5n2/6p1/1nP2B1Q/2N5/PP2PPPP/2R1KB1R w Kkq - 0 11,looking for Queen (14.Bc7!)
21,Qxg5,h4g5,r1bqk2r/pp1pppb1/5n2/6Q1/1nP2B2/2N5/PP2PPPP/2R1KB1R b Kkq - 0 11,looking for Queen (14.Bc7!)
22,Rg8,h8g8,r1bqk1r1/pp1pppb1/5n2/6Q1/1nP2B2/2N5/PP2PPPP/2R1KB1R w Kq - 1 12,looking for Queen (14.Bc7!)
23,Qb5,g5b5,r1bqk1r1/pp1pppb1/5n2/1Q6/1nP2B2/2N5/PP2PPPP/2R1KB1R b Kq - 2 12,looking for Queen (14.Bc7!)
24,Nc6,b4c6,r1bqk1r1/pp1pppb1/2n2n2/1Q6/2P2B2/2N5/PP2PPPP/2R1KB1R w Kq - 3 13,looking for Queen (14.Bc7!)
25,Nd5,c3d5,r1bqk1r1/pp1pppb1/2n2n2/1Q1N4/2P2B2/8/PP2PPPP/2R1KB1R b Kq - 4 13,looking for Queen (14.Bc7!)
26,Nxd5,f6d5,r1bqk1r1/pp1pppb1/2n5/1Q1n4/2P2B2/8/PP2PPPP/2R1KB1R w Kq - 0 14,but onli a horse
27,cxd5,c4d5,r1bqk1r1/pp1pppb1/2n5/1Q1P4/5B2/8/PP2PPPP/2R1KB1R b Kq - 0 14,but onli a horse
28,Qa5+,d8a5,r1b1k1r1/pp1pppb1/2n5/qQ1P4/5B2/8/PP2PPPP/2R1KB1R w Kq - 1 15,but onli a horse
29,Qxa5,b5a5,r1b1k1r1/pp1pppb1/2n5/Q2P4/5B2/8/PP2PPPP/2R1KB1R b Kq - 0 15,and now ... where to go ?
30,Nxa5,c6a5,r1b1k1r1/pp1pppb1/8/n2P4/5B2/8/PP2PPPP/2R1KB1R w Kq - 0 16,and now ... where to go ?
31,b4,b2b4,r1b1k1r1/pp1pppb1/8/n2P4/1P3B2/8/P3PPPP/2R1KB1R b Kq - 0 16,and now ... where to go ?
32,Nc6,a5c6,r1b1k1r1/pp1pppb1/2n5/3P4/1P3B2/8/P3PPPP/2R1KB1R w Kq - 1 17,20. ... Bd5!
33,dxc6,d5c6,r1b1k1r1/pp1pppb1/2P5/8/1P3B2/8/P3PPPP/2R1KB1R b Kq - 0 17,20. ... Bd5!
34,dxc6,d7c6,r1b1k1r1/pp2ppb1/2p5/8/1P3B2/8/P3PPPP/2R1KB1R w Kq - 0 18,20. ... Bd5!
