N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,d4,d2d4,rnbqkbnr/pppppppp/8/8/3P4/8/PPP1PPPP/RNBQKBNR b KQkq - 0 1,An unusual response.  More common: c4
2,d5,d7d5,rnbqkbnr/ppp1pppp/8/3p4/3P4/8/PPP1PPPP/RNBQKBNR w KQkq - 0 2,An unusual response.  More common: c4
3,Nc3,b1c3,rnbqkbnr/ppp1pppp/8/3p4/3P4/2N5/PPP1PPPP/R1BQKBNR b KQkq - 1 2,An unusual response.  More common: c4
4,e6,e7e6,rnbqkbnr/ppp2ppp/4p3/3p4/3P4/2N5/PPP1PPPP/R1BQKBNR w KQkq - 0 3,"Nf6 more common, or c6"
5,Nf3,g1f3,rnbqkbnr/ppp2ppp/4p3/3p4/3P4/2N2N2/PPP1PPPP/R1BQKB1R b KQkq - 1 3,Or e4
6,Bb4,f8b4,rnbqk1nr/ppp2ppp/4p3/3p4/1b1P4/2N2N2/PPP1PPPP/R1BQKB1R w KQkq - 2 4,Nf6 more common
7,Bd2,c1d2,rnbqk1nr/ppp2ppp/4p3/3p4/1b1P4/2N2N2/PPPBPPPP/R2QKB1R b KQkq - 3 4,Consider going ahead with development: e3 or Bg5.
8,Bxc3,b4c3,rnbqk1nr/ppp2ppp/4p3/3p4/3P4/2b2N2/PPPBPPPP/R2QKB1R w KQkq - 0 5,Consider Nf6
9,Bxc3,d2c3,rnbqk1nr/ppp2ppp/4p3/3p4/3P4/2B2N2/PPP1PPPP/R2QKB1R b KQkq - 0 5,Good
10,Nf6,g8f6,rnbqk2r/ppp2ppp/4pn2/3p4/3P4/2B2N2/PPP1PPPP/R2QKB1R w KQkq - 1 6,No.  Develop first. e3.
11,Ne5,f3e5,rnbqk2r/ppp2ppp/4pn2/3pN3/3P4/2B5/PPP1PPPP/R2QKB1R b KQkq - 2 6,No.  Develop first. e3.
12,Nc6,b8c6,r1bqk2r/ppp2ppp/2n1pn2/3pN3/3P4/2B5/PPP1PPPP/R2QKB1R w KQkq - 3 7,No. How about Ne4. Nc6 lets White exchange and doubles your pawns.
13,Nxc6,e5c6,r1bqk2r/ppp2ppp/2N1pn2/3p4/3P4/2B5/PPP1PPPP/R2QKB1R b KQkq - 0 7,Good!  Doubles the pawns.
14,bxc6,b7c6,r1bqk2r/p1p2ppp/2p1pn2/3p4/3P4/2B5/PPP1PPPP/R2QKB1R w KQkq - 0 8,Finally.
15,e3,e2e3,r1bqk2r/p1p2ppp/2p1pn2/3p4/3P4/2B1P3/PPP2PPP/R2QKB1R b KQkq - 0 8,Finally.
16,O-O,e8g8,r1bq1rk1/p1p2ppp/2p1pn2/3p4/3P4/2B1P3/PPP2PPP/R2QKB1R w KQ - 1 9,Perfect!
17,Bd3,f1d3,r1bq1rk1/p1p2ppp/2p1pn2/3p4/3P4/2BBP3/PPP2PPP/R2QK2R b KQ - 2 9,Perfect!
18,h6,h7h6,r1bq1rk1/p1p2pp1/2p1pn1p/3p4/3P4/2BBP3/PPP2PPP/R2QK2R w KQ - 0 10,Ne4 is more aggressive.
19,O-O,e1g1,r1bq1rk1/p1p2pp1/2p1pn1p/3p4/3P4/2BBP3/PPP2PPP/R2Q1RK1 b - - 1 10,Perfect
20,Bb7,c8b7,r2q1rk1/pbp2pp1/2p1pn1p/3p4/3P4/2BBP3/PPP2PPP/R2Q1RK1 w - - 2 11,Or f3.
21,b4,b2b4,r2q1rk1/pbp2pp1/2p1pn1p/3p4/1P1P4/2BBP3/P1P2PPP/R2Q1RK1 b - - 0 11,Or f3.
22,Qd6,d8d6,r4rk1/pbp2pp1/2pqpn1p/3p4/1P1P4/2BBP3/P1P2PPP/R2Q1RK1 w - - 1 12,Or f3.
23,Qf3,d1f3,r4rk1/pbp2pp1/2pqpn1p/3p4/1P1P4/2BBPQ2/P1P2PPP/R4RK1 b - - 2 12,Make up your mind.
24,Bc8,b7c8,r1b2rk1/p1p2pp1/2pqpn1p/3p4/1P1P4/2BBPQ2/P1P2PPP/R4RK1 w - - 3 13,Make up your mind.
25,e4,e3e4,r1b2rk1/p1p2pp1/2pqpn1p/3p4/1P1PP3/2BB1Q2/P1P2PPP/R4RK1 b - - 0 13,Better a4. Or Qe2. BUILD tension.
26,dxe4,d5e4,r1b2rk1/p1p2pp1/2pqpn1p/8/1P1Pp3/2BB1Q2/P1P2PPP/R4RK1 w - - 0 14,Yes
27,Bxe4,d3e4,r1b2rk1/p1p2pp1/2pqpn1p/8/1P1PB3/2B2Q2/P1P2PPP/R4RK1 b - - 0 14,?  How about Rfe1.  What is h3 about?
28,Nxe4,f6e4,r1b2rk1/p1p2pp1/2pqp2p/8/1P1Pn3/2B2Q2/P1P2PPP/R4RK1 w - - 0 15,?  How about Rfe1.  What is h3 about?
29,Qxe4,f3e4,r1b2rk1/p1p2pp1/2pqp2p/8/1P1PQ3/2B5/P1P2PPP/R4RK1 b - - 0 15,?  How about Rfe1.  What is h3 about?
30,Bb7,c8b7,r4rk1/pbp2pp1/2pqp2p/8/1P1PQ3/2B5/P1P2PPP/R4RK1 w - - 1 16,?  How about Rfe1.  What is h3 about?
31,Qg4,e4g4,r4rk1/pbp2pp1/2pqp2p/8/1P1P2Q1/2B5/P1P2PPP/R4RK1 b - - 2 16,?  How about Rfe1.  What is h3 about?
32,Qd5,d6d5,r4rk1/pbp2pp1/2p1p2p/3q4/1P1P2Q1/2B5/P1P2PPP/R4RK1 w - - 3 17,?  How about Rfe1.  What is h3 about?
33,h3,h2h3,r4rk1/pbp2pp1/2p1p2p/3q4/1P1P2Q1/2B4P/P1P2PP1/R4RK1 b - - 0 17,?  How about Rfe1.  What is h3 about?
34,a5,a7a5,r4rk1/1bp2pp1/2p1p2p/p2q4/1P1P2Q1/2B4P/P1P2PP1/R4RK1 w - - 0 18,How about f5 instead?  This just loses a pawn.
