N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,c4,c2c4,rnbqkbnr/pppppppp/8/8/2P5/8/PP1PPPPP/RNBQKBNR b KQkq - 0 1,"This was an odd game in many ways... Nothing much happened from the opening, then came the move of the ""wrong"" Rook, and suddenly we ended up with a classical mate that I guess all chess-players dreams about."
2,Nf6,g8f6,rnbqkb1r/pppppppp/5n2/8/2P5/8/PP1PPPPP/RNBQKBNR w KQkq - 1 2,"From the English Opening we have reached the Semi-Slav. It normally calls for slow maneouvering, and has been very popular in top-level chess for a while."
3,Nc3,b1c3,rnbqkb1r/pppppppp/5n2/8/2P5/2N5/PP1PPPPP/R1BQKBNR b KQkq - 2 2,"From the English Opening we have reached the Semi-Slav. It normally calls for slow maneouvering, and has been very popular in top-level chess for a while."
4,e6,e7e6,rnbqkb1r/pppp1ppp/4pn2/8/2P5/2N5/PP1PPPPP/R1BQKBNR w KQkq - 0 3,"From the English Opening we have reached the Semi-Slav. It normally calls for slow maneouvering, and has been very popular in top-level chess for a while."
5,e3,e2e3,rnbqkb1r/pppp1ppp/4pn2/8/2P5/2N1P3/PP1P1PPP/R1BQKBNR b KQkq - 0 3,"From the English Opening we have reached the Semi-Slav. It normally calls for slow maneouvering, and has been very popular in top-level chess for a while."
6,d5,d7d5,rnbqkb1r/ppp2ppp/4pn2/3p4/2P5/2N1P3/PP1P1PPP/R1BQKBNR w KQkq - 0 4,"From the English Opening we have reached the Semi-Slav. It normally calls for slow maneouvering, and has been very popular in top-level chess for a while."
7,d4,d2d4,rnbqkb1r/ppp2ppp/4pn2/3p4/2PP4/2N1P3/PP3PPP/R1BQKBNR b KQkq - 0 4,"From the English Opening we have reached the Semi-Slav. It normally calls for slow maneouvering, and has been very popular in top-level chess for a while."
8,c6,c7c6,rnbqkb1r/pp3ppp/2p1pn2/3p4/2PP4/2N1P3/PP3PPP/R1BQKBNR w KQkq - 0 5,"From the English Opening we have reached the Semi-Slav. It normally calls for slow maneouvering, and has been very popular in top-level chess for a while."
9,Nf3,g1f3,rnbqkb1r/pp3ppp/2p1pn2/3p4/2PP4/2N1PN2/PP3PPP/R1BQKB1R b KQkq - 1 5,"Maybe this development of the ""bad"" Bishop is too early. I would rather prepare for the castling with Bd3."
10,a6,a7a6,rnbqkb1r/1p3ppp/p1p1pn2/3p4/2PP4/2N1PN2/PP3PPP/R1BQKB1R w KQkq - 0 6,"Maybe this development of the ""bad"" Bishop is too early. I would rather prepare for the castling with Bd3."
11,Bd2,c1d2,rnbqkb1r/1p3ppp/p1p1pn2/3p4/2PP4/2N1PN2/PP1B1PPP/R2QKB1R b KQkq - 1 6,"Maybe this development of the ""bad"" Bishop is too early. I would rather prepare for the castling with Bd3."
12,c5,c6c5,rnbqkb1r/1p3ppp/p3pn2/2pp4/2PP4/2N1PN2/PP1B1PPP/R2QKB1R w KQkq - 0 7,"Looks a bit strange, since Black has lost a tempo with c7-c6 and now c5. But White hasn�t gained anything from the opening, and there are no immediate threats. Maybe we could call it a ""centre-counter"" !"
13,a3,a2a3,rnbqkb1r/1p3ppp/p3pn2/2pp4/2PP4/P1N1PN2/1P1B1PPP/R2QKB1R b KQkq - 0 7,"For some moves Black could have chosen the isolated pawn on d5 instead. It can be strong - or just a looser. Mostly it depends on wether it gets blockaded efficiently or not. In this case I think the two White Knights will do what it takes, so I decide to retreat my own Knight and keep the game in balance."
14,Nc6,b8c6,r1bqkb1r/1p3ppp/p1n1pn2/2pp4/2PP4/P1N1PN2/1P1B1PPP/R2QKB1R w KQkq - 1 8,"For some moves Black could have chosen the isolated pawn on d5 instead. It can be strong - or just a looser. Mostly it depends on wether it gets blockaded efficiently or not. In this case I think the two White Knights will do what it takes, so I decide to retreat my own Knight and keep the game in balance."
15,dxc5,d4c5,r1bqkb1r/1p3ppp/p1n1pn2/2Pp4/2P5/P1N1PN2/1P1B1PPP/R2QKB1R b KQkq - 0 8,"For some moves Black could have chosen the isolated pawn on d5 instead. It can be strong - or just a looser. Mostly it depends on wether it gets blockaded efficiently or not. In this case I think the two White Knights will do what it takes, so I decide to retreat my own Knight and keep the game in balance."
16,Bxc5,f8c5,r1bqk2r/1p3ppp/p1n1pn2/2bp4/2P5/P1N1PN2/1P1B1PPP/R2QKB1R w KQkq - 0 9,"For some moves Black could have chosen the isolated pawn on d5 instead. It can be strong - or just a looser. Mostly it depends on wether it gets blockaded efficiently or not. In this case I think the two White Knights will do what it takes, so I decide to retreat my own Knight and keep the game in balance."
17,cxd5,c4d5,r1bqk2r/1p3ppp/p1n1pn2/2bP4/8/P1N1PN2/1P1B1PPP/R2QKB1R b KQkq - 0 9,"For some moves Black could have chosen the isolated pawn on d5 instead. It can be strong - or just a looser. Mostly it depends on wether it gets blockaded efficiently or not. In this case I think the two White Knights will do what it takes, so I decide to retreat my own Knight and keep the game in balance."
18,Nxd5,f6d5,r1bqk2r/1p3ppp/p1n1p3/2bn4/8/P1N1PN2/1P1B1PPP/R2QKB1R w KQkq - 0 10,"For some moves Black could have chosen the isolated pawn on d5 instead. It can be strong - or just a looser. Mostly it depends on wether it gets blockaded efficiently or not. In this case I think the two White Knights will do what it takes, so I decide to retreat my own Knight and keep the game in balance."
19,b4,b2b4,r1bqk2r/1p3ppp/p1n1p3/2bn4/1P6/P1N1PN2/3B1PPP/R2QKB1R b KQkq - 0 10,"For some moves Black could have chosen the isolated pawn on d5 instead. It can be strong - or just a looser. Mostly it depends on wether it gets blockaded efficiently or not. In this case I think the two White Knights will do what it takes, so I decide to retreat my own Knight and keep the game in balance."
20,Be7,c5e7,r1bqk2r/1p2bppp/p1n1p3/3n4/1P6/P1N1PN2/3B1PPP/R2QKB1R w KQkq - 1 11,"For some moves Black could have chosen the isolated pawn on d5 instead. It can be strong - or just a looser. Mostly it depends on wether it gets blockaded efficiently or not. In this case I think the two White Knights will do what it takes, so I decide to retreat my own Knight and keep the game in balance."
