N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,e4,e2e4,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,"I hope to be able to translate these words into english soon. Sorry

The analysis I did to my games aren't so much deep, so be patient and don't laugh much
It's clear that I couldn't get high ELO with this, though I have studied enough theory about chess. I think I should concentrate more and think better my moves.
 
Mis juegos son generalmente muy intuitivos y los analisis que hago no son muy profundos, asi que no esperen una biblia en el analisis. Mientras los expertos no se rian mucho... 
Estoy claro que con esto no podre llegar muy arriba en mi puntaje, aun cuando he estudiado bastante lo relativo a teoria de medio juego (dependiendo de las aperturas que uno elija) y finales, me falta concentracion para el calculo de variantes."
2,e5,e7e5,rnbqkbnr/pppp1ppp/8/4p3/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,"I thought it was good to annotate this game because I was losing it and hesitate I saw a light at the end of the tunnel.

Me decidi a hacer algunas anotaciones pues esta es una de esas partidas que despues de tenerla perdida, se enciende una luz al final del tunel, que guia la esperanza."
3,Nf3,g1f3,rnbqkbnr/pppp1ppp/8/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R b KQkq - 1 2,"I was expecting for c3. White want to attack very quickly

Aunque es jugada normalmente, esperaba primero c3. Obviamente el blanco quiere iniciar el ataque de inmediato, a costa de un peon"
4,Nc6,b8c6,r1bqkbnr/pppp1ppp/2n5/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 2 3,"I was expecting for c3. White want to attack very quickly

Aunque es jugada normalmente, esperaba primero c3. Obviamente el blanco quiere iniciar el ataque de inmediato, a costa de un peon"
5,Bc4,f1c4,r1bqkbnr/pppp1ppp/2n5/4p3/2B1P3/5N2/PPPP1PPP/RNBQK2R b KQkq - 3 3,"I was expecting for c3. White want to attack very quickly

Aunque es jugada normalmente, esperaba primero c3. Obviamente el blanco quiere iniciar el ataque de inmediato, a costa de un peon"
6,Bc5,f8c5,r1bqk1nr/pppp1ppp/2n5/2b1p3/2B1P3/5N2/PPPP1PPP/RNBQK2R w KQkq - 4 4,"I was expecting for c3. White want to attack very quickly

Aunque es jugada normalmente, esperaba primero c3. Obviamente el blanco quiere iniciar el ataque de inmediato, a costa de un peon"
7,O-O,e1g1,r1bqk1nr/pppp1ppp/2n5/2b1p3/2B1P3/5N2/PPPP1PPP/RNBQ1RK1 b kq - 5 4,"I was expecting for c3. White want to attack very quickly

Aunque es jugada normalmente, esperaba primero c3. Obviamente el blanco quiere iniciar el ataque de inmediato, a costa de un peon"
8,Nf6,g8f6,r1bqk2r/pppp1ppp/2n2n2/2b1p3/2B1P3/5N2/PPPP1PPP/RNBQ1RK1 w kq - 6 5,"I was expecting for c3. White want to attack very quickly

Aunque es jugada normalmente, esperaba primero c3. Obviamente el blanco quiere iniciar el ataque de inmediato, a costa de un peon"
9,d4,d2d4,r1bqk2r/pppp1ppp/2n2n2/2b1p3/2BPP3/5N2/PPP2PPP/RNBQ1RK1 b kq - 0 5,"I was expecting for c3. White want to attack very quickly

Aunque es jugada normalmente, esperaba primero c3. Obviamente el blanco quiere iniciar el ataque de inmediato, a costa de un peon"
10,Bxd4,c5d4,r1bqk2r/pppp1ppp/2n2n2/4p3/2BbP3/5N2/PPP2PPP/RNBQ1RK1 w kq - 0 6,"I've got a pawn and my ""bad"" bishop is out. I felt fine in this position, but I didn't have a plan...

Ya tengo un peon de ventaja y el alfil de casillas negras se cambio, por lo que estaba comodo con esta posicion, aunque no tenia al momento un plan a desarrollar, lo que me costaria caro..."
