N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,e4,e2e4,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,"Before we begin, I should note that both players were playing quite quickly. Not blitz quick, but close to it, often with less than a minute per move."
2,e5,e7e5,rnbqkbnr/pppp1ppp/8/4p3/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,"Ahhh, my beloved Ruy Lopez. Thank you, black! (I don't really know why I like the Ruy so much, but it's been a favorite of mine since I was a kid)."
3,Nf3,g1f3,rnbqkbnr/pppp1ppp/8/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R b KQkq - 1 2,"Ahhh, my beloved Ruy Lopez. Thank you, black! (I don't really know why I like the Ruy so much, but it's been a favorite of mine since I was a kid)."
4,Nc6,b8c6,r1bqkbnr/pppp1ppp/2n5/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 2 3,"Ahhh, my beloved Ruy Lopez. Thank you, black! (I don't really know why I like the Ruy so much, but it's been a favorite of mine since I was a kid)."
5,Bb5,f1b5,r1bqkbnr/pppp1ppp/2n5/1B2p3/4P3/5N2/PPPP1PPP/RNBQK2R b KQkq - 3 3,"Ahhh, my beloved Ruy Lopez. Thank you, black! (I don't really know why I like the Ruy so much, but it's been a favorite of mine since I was a kid)."
6,Bc5,f8c5,r1bqk1nr/pppp1ppp/2n5/1Bb1p3/4P3/5N2/PPPP1PPP/RNBQK2R w KQkq - 4 4,"Black chose the Classical (Cordel) Defense. I continue normally, supporting d4."
7,c3,c2c3,r1bqk1nr/pppp1ppp/2n5/1Bb1p3/4P3/2P2N2/PP1P1PPP/RNBQK2R b KQkq - 0 4,"Black chose the Classical (Cordel) Defense. I continue normally, supporting d4."
8,Nf6,g8f6,r1bqk2r/pppp1ppp/2n2n2/1Bb1p3/4P3/2P2N2/PP1P1PPP/RNBQK2R w KQkq - 1 5,Now I win a pawn. Edit: I did not mean to imply that it was forced.
9,Bxc6,b5c6,r1bqk2r/pppp1ppp/2B2n2/2b1p3/4P3/2P2N2/PP1P1PPP/RNBQK2R b KQkq - 0 5,Now I win a pawn. Edit: I did not mean to imply that it was forced.
10,dxc6,d7c6,r1bqk2r/ppp2ppp/2p2n2/2b1p3/4P3/2P2N2/PP1P1PPP/RNBQK2R w KQkq - 0 6,"Black was threatening f7, so I need to protect it."
11,Nxe5,f3e5,r1bqk2r/ppp2ppp/2p2n2/2b1N3/4P3/2P5/PP1P1PPP/RNBQK2R b KQkq - 0 6,"Black was threatening f7, so I need to protect it."
12,Nxe4,f6e4,r1bqk2r/ppp2ppp/2p5/2b1N3/4n3/2P5/PP1P1PPP/RNBQK2R w KQkq - 0 7,"Black was threatening f7, so I need to protect it."
13,d4,d2d4,r1bqk2r/ppp2ppp/2p5/2b1N3/3Pn3/2P5/PP3PPP/RNBQK2R b KQkq - 0 7,"Black was threatening f7, so I need to protect it."
14,Qf6,d8f6,r1b1k2r/ppp2ppp/2p2q2/2b1N3/3Pn3/2P5/PP3PPP/RNBQK2R w KQkq - 1 8,"He is still threatening f7, so I protect it another way, while threatening his knight."
15,Qe2,d1e2,r1b1k2r/ppp2ppp/2p2q2/2b1N3/3Pn3/2P5/PP2QPPP/RNB1K2R b KQkq - 2 8,"He is still threatening f7, so I protect it another way, while threatening his knight."
16,O-O,e8g8,r1b2rk1/ppp2ppp/2p2q2/2b1N3/3Pn3/2P5/PP2QPPP/RNB1K2R w KQ - 3 9,"8. ... 0-0 was an odd choice I thought. Black could have saved the knight, and my discovered check would have only netted me a pawn. Maybe it was an oversight since we were playing so fast. There seems to be no reprisal, so I eat the knight."
17,Qxe4,e2e4,r1b2rk1/ppp2ppp/2p2q2/2b1N3/3PQ3/2P5/PP3PPP/RNB1K2R b KQ - 0 9,"8. ... 0-0 was an odd choice I thought. Black could have saved the knight, and my discovered check would have only netted me a pawn. Maybe it was an oversight since we were playing so fast. There seems to be no reprisal, so I eat the knight."
18,Bd6,c5d6,r1b2rk1/ppp2ppp/2pb1q2/4N3/3PQ3/2P5/PP3PPP/RNB1K2R w KQ - 1 10,"Thinking that if black exchanges, he can pin and win my e5 pawn by playing a rook to e8. I was afraid of him skewering my queen to my king with Re8, but e8 is not guarded so right now, I would reply with Qxe8 and win the rook. But I have to alleviate this danger very quickly."
19,Nf3,e5f3,r1b2rk1/ppp2ppp/2pb1q2/8/3PQ3/2P2N2/PP3PPP/RNB1K2R b KQ - 2 10,"Thinking that if black exchanges, he can pin and win my e5 pawn by playing a rook to e8. I was afraid of him skewering my queen to my king with Re8, but e8 is not guarded so right now, I would reply with Qxe8 and win the rook. But I have to alleviate this danger very quickly."
20,Bh3,c8h3,r4rk1/ppp2ppp/2pb1q2/8/3PQ3/2P2N1b/PP3PPP/RNB1K2R w KQ - 3 11,"Of course, 11. Pxh3 loses my queen (I could save her by 12. Ne5 and maybe only lose the knight but even that sets up scary discovered attacks). So I ignore the bishop and castle to protect my queen and my g2 pawn. Black has two bishops and queen in striking range of my castled position, which worried me, but I didn't see any attacks that could overcome the defense offered by my queen and knight."
21,O-O,e1g1,r4rk1/ppp2ppp/2pb1q2/8/3PQ3/2P2N1b/PP3PPP/RNB2RK1 b - - 4 11,"Of course, 11. Pxh3 loses my queen (I could save her by 12. Ne5 and maybe only lose the knight but even that sets up scary discovered attacks). So I ignore the bishop and castle to protect my queen and my g2 pawn. Black has two bishops and queen in striking range of my castled position, which worried me, but I didn't see any attacks that could overcome the defense offered by my queen and knight."
22,Bxg2,h3g2,r4rk1/ppp2ppp/2pb1q2/8/3PQ3/2P2N2/PP3PbP/RNB2RK1 w - - 0 12,"Black sacrifices to open up the castled formation, but again, I don't see an attack that can justify the sacrifice so I take the free bishop."
23,Kxg2,g1g2,r4rk1/ppp2ppp/2pb1q2/8/3PQ3/2P2N2/PP3PKP/RNB2R2 b - - 0 12,"Black sacrifices to open up the castled formation, but again, I don't see an attack that can justify the sacrifice so I take the free bishop."
24,Rae8,a8e8,4rrk1/ppp2ppp/2pb1q2/8/3PQ3/2P2N2/PP3PKP/RNB2R2 w - - 1 13,"The rook move was expected, though I thought it would be the rook on f8 that would attack my queen. My reply offers to trade his most dangerous piece and liquidate toward an easy endgame."
25,Qh4,e4h4,4rrk1/ppp2ppp/2pb1q2/8/3P3Q/2P2N2/PP3PKP/RNB2R2 b - - 2 13,"The rook move was expected, though I thought it would be the rook on f8 that would attack my queen. My reply offers to trade his most dangerous piece and liquidate toward an easy endgame."
26,Qxh4,f6h4,4rrk1/ppp2ppp/2pb4/8/3P3q/2P2N2/PP3PKP/RNB2R2 w - - 0 14,He accepted my offer and now my King is safe and and white is ahead by two pieces for a pawn.
