N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,e4,e2e4,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,Me and my office buddy (who is also on gameknot) played OTB and had another very good game.
2,e5,e7e5,rnbqkbnr/pppp1ppp/8/4p3/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,At this point I thought he was in for a world of hurt.
3,Nf3,g1f3,rnbqkbnr/pppp1ppp/8/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R b KQkq - 1 2,At this point I thought he was in for a world of hurt.
4,Nc6,b8c6,r1bqkbnr/pppp1ppp/2n5/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 2 3,At this point I thought he was in for a world of hurt.
5,Bc4,f1c4,r1bqkbnr/pppp1ppp/2n5/4p3/2B1P3/5N2/PPPP1PPP/RNBQK2R b KQkq - 3 3,At this point I thought he was in for a world of hurt.
6,a6,a7a6,r1bqkbnr/1ppp1ppp/p1n5/4p3/2B1P3/5N2/PPPP1PPP/RNBQK2R w KQkq - 0 4,At this point I thought he was in for a world of hurt.
7,d3,d2d3,r1bqkbnr/1ppp1ppp/p1n5/4p3/2B1P3/3P1N2/PPP2PPP/RNBQK2R b KQkq - 0 4,At this point I thought he was in for a world of hurt.
8,b5,b7b5,r1bqkbnr/2pp1ppp/p1n5/1p2p3/2B1P3/3P1N2/PPP2PPP/RNBQK2R w KQkq - 0 5,At this point I thought he was in for a world of hurt.
9,Bd5,c4d5,r1bqkbnr/2pp1ppp/p1n5/1p1Bp3/4P3/3P1N2/PPP2PPP/RNBQK2R b KQkq - 1 5,At this point I thought he was in for a world of hurt.
10,Bb7,c8b7,r2qkbnr/1bpp1ppp/p1n5/1p1Bp3/4P3/3P1N2/PPP2PPP/RNBQK2R w KQkq - 2 6,At this point I thought he was in for a world of hurt.
11,Nxe5,f3e5,r2qkbnr/1bpp1ppp/p1n5/1p1BN3/4P3/3P4/PPP2PPP/RNBQK2R b KQkq - 0 6,At this point I thought he was in for a world of hurt.
12,Qf6,d8f6,r3kbnr/1bpp1ppp/p1n2q2/1p1BN3/4P3/3P4/PPP2PPP/RNBQK2R w KQkq - 1 7,At this point I thought he was in for a world of hurt.
13,Nxf7,e5f7,r3kbnr/1bpp1Npp/p1n2q2/1p1B4/4P3/3P4/PPP2PPP/RNBQK2R b KQkq - 0 7,At this point I thought he was in for a world of hurt.
14,g6,g7g6,r3kbnr/1bpp1N1p/p1n2qp1/1p1B4/4P3/3P4/PPP2PPP/RNBQK2R w KQkq - 0 8,I am willing to sac this pawn for the position.
