N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,d4,d2d4,rnbqkbnr/pppppppp/8/8/3P4/8/PPP1PPPP/RNBQKBNR b KQkq - 0 1,"Presses d4, but..."
2,d5,d7d5,rnbqkbnr/ppp1pppp/8/3p4/3P4/8/PPP1PPPP/RNBQKBNR w KQkq - 0 2,"Presses d4, but..."
3,Nf3,g1f3,rnbqkbnr/ppp1pppp/8/3p4/3P4/5N2/PPP1PPPP/RNBQKB1R b KQkq - 1 2,"Presses d4, but..."
4,Nf6,g8f6,rnbqkb1r/ppp1pppp/5n2/3p4/3P4/5N2/PPP1PPPP/RNBQKB1R w KQkq - 2 3,"Presses d4, but..."
5,c3,c2c3,rnbqkb1r/ppp1pppp/5n2/3p4/3P4/2P2N2/PP2PPPP/RNBQKB1R b KQkq - 0 3,"Presses d4, but..."
6,Bf5,c8f5,rn1qkb1r/ppp1pppp/5n2/3p1b2/3P4/2P2N2/PP2PPPP/RNBQKB1R w KQkq - 1 4,"Presses d4, but..."
7,Bg5,c1g5,rn1qkb1r/ppp1pppp/5n2/3p1bB1/3P4/2P2N2/PP2PPPP/RN1QKB1R b KQkq - 2 4,"Presses d4, but..."
8,e6,e7e6,rn1qkb1r/ppp2ppp/4pn2/3p1bB1/3P4/2P2N2/PP2PPPP/RN1QKB1R w KQkq - 0 5,"Presses d4, but..."
9,Nbd2,b1d2,rn1qkb1r/ppp2ppp/4pn2/3p1bB1/3P4/2P2N2/PP1NPPPP/R2QKB1R b KQkq - 1 5,"Presses d4, but..."
10,c5,c7c5,rn1qkb1r/pp3ppp/4pn2/2pp1bB1/3P4/2P2N2/PP1NPPPP/R2QKB1R w KQkq - 0 6,"Presses d4, but..."
11,e3,e2e3,rn1qkb1r/pp3ppp/4pn2/2pp1bB1/3P4/2P1PN2/PP1N1PPP/R2QKB1R b KQkq - 0 6,"Presses d4, but..."
12,Nc6,b8c6,r2qkb1r/pp3ppp/2n1pn2/2pp1bB1/3P4/2P1PN2/PP1N1PPP/R2QKB1R w KQkq - 1 7,"Presses d4, but..."
13,Bxf6,g5f6,r2qkb1r/pp3ppp/2n1pB2/2pp1b2/3P4/2P1PN2/PP1N1PPP/R2QKB1R b KQkq - 0 7,White sees that may attack black on queen's side and makes the exchange.
14,Qxf6,d8f6,r3kb1r/pp3ppp/2n1pq2/2pp1b2/3P4/2P1PN2/PP1N1PPP/R2QKB1R w KQkq - 0 8,Capturing with the pawn seems safer.
15,Bb5,f1b5,r3kb1r/pp3ppp/2n1pq2/1Bpp1b2/3P4/2P1PN2/PP1N1PPP/R2QK2R b KQkq - 1 8,White attempts to put black under pressure.
16,Be7,f8e7,r3k2r/pp2bppp/2n1pq2/1Bpp1b2/3P4/2P1PN2/PP1N1PPP/R2QK2R w KQkq - 2 9,Rc8 seems better.
17,Qa4,d1a4,r3k2r/pp2bppp/2n1pq2/1Bpp1b2/Q2P4/2P1PN2/PP1N1PPP/R3K2R b KQkq - 3 9,White presses the diagonal a4-e8.
18,Kd7,e8d7,r6r/pp1kbppp/2n1pq2/1Bpp1b2/Q2P4/2P1PN2/PP1N1PPP/R3K2R w KQ - 4 10,"Black seems very stingy here.
Castling keeps black in play."
19,Bxc6+,b5c6,r6r/pp1kbppp/2B1pq2/2pp1b2/Q2P4/2P1PN2/PP1N1PPP/R3K2R b KQ - 0 10,White punishes black's poor defending.
20,Kc7,d7c7,r6r/ppk1bppp/2B1pq2/2pp1b2/Q2P4/2P1PN2/PP1N1PPP/R3K2R w KQ - 1 11,Obviously the pawn can not capture the bishop because of 11.Ne5 and the Queen captures the pawn in c6
21,Ne5,f3e5,r6r/ppk1bppp/2B1pq2/2ppNb2/Q2P4/2P1P3/PP1N1PPP/R3K2R b KQ - 2 11,Bishop is safe. White centralized knight.
22,a6,a7a6,r6r/1pk1bppp/p1B1pq2/2ppNb2/Q2P4/2P1P3/PP1N1PPP/R3K2R w KQ - 0 12,Last defensive chance or last mistake?
23,Bxb7,c6b7,r6r/1Bk1bppp/p3pq2/2ppNb2/Q2P4/2P1P3/PP1N1PPP/R3K2R b KQ - 0 12,Black resigns.
