N_move,Standard_notation,UCI_notation,FEN_notation,Comment
1,Nf3,g1f3,rnbqkbnr/pppppppp/8/8/8/5N2/PPPPPPPP/RNBQKB1R b KQkq - 1 1,Standard starting moves in Reti's opening
2,d5,d7d5,rnbqkbnr/ppp1pppp/8/3p4/8/5N2/PPPPPPPP/RNBQKB1R w KQkq - 0 2,Standard starting moves in Reti's opening
3,c4,c2c4,rnbqkbnr/ppp1pppp/8/3p4/2P5/5N2/PP1PPPPP/RNBQKB1R b KQkq - 0 2,Standard starting moves in Reti's opening
4,Bg4,c8g4,rn1qkbnr/ppp1pppp/8/3p4/2P3b1/5N2/PP1PPPPP/RNBQKB1R w KQkq - 1 3,A very aggressive stance from black - rather than amass a center my opponent thought it would be best to hinder my development.
5,b3,b2b3,rn1qkbnr/ppp1pppp/8/3p4/2P3b1/1P3N2/P2PPPPP/RNBQKB1R b KQkq - 0 3,"?
Not a bad move by itself, but 3. e3 would have helped me more: e3, g3, Bg2, O-O and then worry abou the queenside development."
6,d4,d5d4,rn1qkbnr/ppp1pppp/8/8/2Pp2b1/1P3N2/P2PPPPP/RNBQKB1R w KQkq - 0 4,"!
Hinders my development and makes it very complicated for me to get a center. If 3. e3, this never would have happened."
7,Bb2,c1b2,rn1qkbnr/ppp1pppp/8/8/2Pp2b1/1P3N2/PB1PPPPP/RN1QKB1R b KQkq - 1 4,"?
My opponent is fixated on achieving Nc2 - a fork, but (a) this fixation is his downfall and (b) the c6 knight was already doing good work. Nf6, Be7, Bd6 were all fine."
8,Nc6,b8c6,r2qkbnr/ppp1pppp/2n5/8/2Pp2b1/1P3N2/PB1PPPPP/RN1QKB1R w KQkq - 2 5,"?
My opponent is fixated on achieving Nc2 - a fork, but (a) this fixation is his downfall and (b) the c6 knight was already doing good work. Nf6, Be7, Bd6 were all fine."
9,d3,d2d3,r2qkbnr/ppp1pppp/2n5/8/2Pp2b1/1P1P1N2/PB2PPPP/RN1QKB1R b KQkq - 0 5,"?
My opponent is fixated on achieving Nc2 - a fork, but (a) this fixation is his downfall and (b) the c6 knight was already doing good work. Nf6, Be7, Bd6 were all fine."
10,e5,e7e5,r2qkbnr/ppp2ppp/2n5/4p3/2Pp2b1/1P1P1N2/PB2PPPP/RN1QKB1R w KQkq - 0 6,"?
My opponent is fixated on achieving Nc2 - a fork, but (a) this fixation is his downfall and (b) the c6 knight was already doing good work. Nf6, Be7, Bd6 were all fine."
11,e3,e2e3,r2qkbnr/ppp2ppp/2n5/4p3/2Pp2b1/1P1PPN2/PB3PPP/RN1QKB1R b KQkq - 0 6,"?
My opponent is fixated on achieving Nc2 - a fork, but (a) this fixation is his downfall and (b) the c6 knight was already doing good work. Nf6, Be7, Bd6 were all fine."
12,dxe3,d4e3,r2qkbnr/ppp2ppp/2n5/4p3/2P3b1/1P1PpN2/PB3PPP/RN1QKB1R w KQkq - 0 7,"?
My opponent is fixated on achieving Nc2 - a fork, but (a) this fixation is his downfall and (b) the c6 knight was already doing good work. Nf6, Be7, Bd6 were all fine."
13,fxe3,f2e3,r2qkbnr/ppp2ppp/2n5/4p3/2P3b1/1P1PPN2/PB4PP/RN1QKB1R b KQkq - 0 7,"?
My opponent is fixated on achieving Nc2 - a fork, but (a) this fixation is his downfall and (b) the c6 knight was already doing good work. Nf6, Be7, Bd6 were all fine."
